"paralog_pair","GI_score_Meljuso","GI_score_GI1","GI_score_PK1","GI_score_MEWO","GI_score_HS944T","GI_score_IPC298","GI_score_A549","GI_score_HSC5","GI_score_HS936T","GI_score_PATU8988S","GI_score_MEL202","fdr_Meljuso","fdr_GI1","fdr_PK1","fdr_MEWO","fdr_HS944T","fdr_IPC298","fdr_A549","fdr_HSC5","fdr_HS936T","fdr_PATU8988S","fdr_MEL202","p_val_Meljuso","p_val_GI1","p_val_PK1","p_val_MEWO","p_val_HS944T","p_val_IPC298","p_val_A549","p_val_HSC5","p_val_HS936T","p_val_PATU8988S","p_val_MEL202"
"MARK2_SIK3",-0.281452778544397,-0.209291951298262,-0.652626809729826,-0.176496858623975,-0.204017203636551,-0.166780525591258,-0.0879853483948636,0.221989048688776,-0.228865120974532,-0.129760453894302,0.0717884035762395,0.00853205104310563,0.347751839954083,0.0176702879948282,0.0777870439266842,0.114096856603072,0.599744141742154,0.402680789722524,0.174721660813822,0.523719929997358,0.229412506328446,0.383497842152893,0.00463577580861337,0.192173228041753,0.00229556752232911,0.0512027649460148,0.0559973863838766,0.470729956759842,0.31467925384076,0.106074848371669,0.361175462088997,0.158037258438867,0.31564045312182
"MARK3_MARK4",-0.371982137744916,-0.244107352406828,-0.275911903502595,-0.237817570645991,0.0233907029339294,-0.153164603832626,-0.144873006097824,-0.15548594776237,-0.50698407668861,-0.476175519493872,-0.260868833618739,7.41505115969902e-05,0.351562910885031,0.328199095904883,0.0149884121244293,0.84520690428447,0.552741614633178,0.315620816409478,0.207327587957377,0.0144423073520529,5.83101146355637e-05,0.00317612010721578,2.29698228421871e-05,0.195528671266166,0.177480221852611,0.0078004845725559,0.764774578940913,0.42129152703107,0.233366230494274,0.130454693547909,0.0019731642028866,7.48134526019498e-06,0.00129678507042887
"MARK3_NIM1K",-0.250209589014559,-0.127088133924723,-0.0983279703338351,-0.122327633254677,0.0742831155125277,-0.198099317776783,0.0292619463985544,0.0349030725587202,0.0366843147855504,-0.250619446876216,-0.113122766910556,0.000107200342358969,0.469761085010487,0.675219027854692,0.0361613400126137,0.478091911208016,0.360834382778451,0.828422647495349,0.684599542904954,0.855177686909423,0.00965097374568698,0.116211864067691,3.49009604244697e-05,0.303714314717221,0.525223343910894,0.0213653740206546,0.353495401278187,0.236333299491044,0.778210258002541,0.595797588376118,0.770757382179964,0.00373653692305867,0.0792489197413239
"MARK3_SIK2",-0.305778983744504,-0.176667391507053,-0.292496748451841,-0.214462162943777,0.127702497113305,-0.386783100285467,0.0890852458393507,-0.0418007426447927,-0.345459197559191,-0.163671656733087,-0.108896211714748,0.000104892404138168,0.609336192203061,0.318732075256545,0.0379265963718157,0.116842852621415,0.130091492080264,0.46880638334281,0.72267263163236,0.133324970144806,0.0870745645284687,0.0397404599183016,3.40253149060236e-05,0.446926743145977,0.169340180555846,0.0226133310158341,0.0576836933866442,0.0621048821026809,0.379950681860264,0.639633051847556,0.047486326977538,0.0498240247447861,0.0233735103843278
"MARK3_SIK3",-0.313481225833154,0.0800055683913249,0.147489004185695,-0.225168069594858,-0.0966820976911357,-0.411437792600155,-0.149961402266423,-0.0516174393937155,-0.342079455906568,-0.306527134985601,-0.0997953849330808,4.77791995979467e-06,0.710858873648943,0.47370897774833,0.000801331039007312,0.315813174063866,0.000302639259095371,0.131965406461784,0.626847924831105,0.0737153250833385,0.000115251807734491,0.0292560578750704,9.12307047827702e-07,0.568266057138118,0.309851499166874,0.000271803894376024,0.206108285882309,1.4698767569094e-05,0.0805882129357218,0.532434752378435,0.0203317490901133,1.74527416648282e-05,0.0165428133769401
"MARK4_NIM1K",-0.346527860278446,-0.458881333583862,-0.454266971887821,-0.241009391562139,0.0334984237466276,-0.162894743005704,-0.208584885638608,-0.0835870874934205,-0.403460723776785,-0.521981971212451,-0.33681145557651,0.000113574516652015,0.0253061291323357,0.109313748033766,0.0445400545397302,0.798679686844609,0.262818127226443,0.0275989640173771,0.499188257126457,0.116007546477986,0.000360243297548432,0.00107006823543024,3.72228425749942e-05,0.00414654852049369,0.0360854070508307,0.0272076858333515,0.710398450357986,0.156289871511559,0.0126960683436305,0.396901002976105,0.0392490849541667,7.13523476209629e-05,0.00036887248550073
"MARK4_SIK3",-0.285586109405527,-0.146166233176922,-0.573948919161864,-0.314542959114123,-0.169383748271687,-0.140337010998831,-0.312690795929863,-0.0314030559985238,-0.475457725203877,-0.407603468292033,-0.272391417088788,9.75977593359448e-06,0.46854524504381,0.00576138730851632,0.000841927303732013,0.0527499826250955,0.416416314036202,0.000423551590630944,0.766754331311881,0.00546629613780956,0.000598432338947313,0.00200419253750427,2.19089145834095e-06,0.302403633968058,0.000338972046976873,0.000287568457148348,0.0211416514765931,0.287421803330812,9.06475664844904e-05,0.693016080868242,0.00044788013764876,0.000134809733215969,0.000760524789157593
"NIM1K_SIK1",-0.107705048504715,-0.286842513253066,-0.568267788017953,-0.069926831912963,0.0924057721233594,0.0925364739098129,0.0814044406396967,0.0923767230868387,0.0744040777650267,-0.249084143295685,-0.0942591711378997,0.0482164955847342,0.0282293736376671,0.0881317829915588,0.404143724700041,0.293109608482442,0.649262546428783,0.41030649837352,0.230084797905317,0.806678178431301,0.0400517611711545,0.174377267094798,0.0313288226987878,0.00487116931082351,0.0258310305472143,0.337039110194072,0.18711999066281,0.528673186427393,0.322552272674582,0.14881693937568,0.69997050231107,0.0198084228497023,0.126797921956592
"NIM1K_SIK2",-0.217637166782793,-0.319787772147765,-0.592066494929783,-0.159997336792741,0.145313795201199,-0.409368444537193,0.0866604999168346,0.0110918572090128,0.038770409205948,-0.287185852595673,-0.0984020014249316,0.000142455134903767,0.124719348166903,0.115398246788276,0.100119169754575,0.204558871896199,0.143671629637658,0.486220334261894,0.923599913133154,0.861752254274822,0.02989731166994,0.245525576874301,4.79538015816236e-05,0.0429684624977782,0.0389416279276313,0.067938714007201,0.118494714737107,0.0708004713870869,0.397327929616975,0.891131611573371,0.779804448038697,0.0140872598191196,0.188131246564494
"NIM1K_SIK3",-0.278300117936761,-0.0780410031173502,-0.280625357901957,-0.140438745273796,-0.0258835764547358,-0.13228456761664,-0.147275986847282,0.000122538003373985,-0.0786062594963641,-0.270122951229146,-0.113076479548998,0.000265292939133243,0.585691150856332,0.197867046813193,0.0494501725503341,0.793542438210817,0.398822295933507,0.0278944379041637,0.998492320151905,0.78297905796552,0.000947697724102977,0.0804865125774326,9.66891936110496e-05,0.419650135008799,0.0844988000507279,0.0305683100207495,0.705022896732217,0.269214892358669,0.0128540213362918,0.998098048752043,0.665685114276491,0.000236690547085936,0.0521692439865175
"NIM1K_SNRK",0.0189620317111747,-0.00358722480020261,0.138586634931994,0.0971239203475749,0.189515413037886,0.00976577244742882,0.196488160419634,0.00602964517287612,-0.0534465350221207,0.0326617582849473,0.0560109605973063,0.812813331700458,0.984521775539764,0.489090269016197,0.0888817238341487,0.135864344626495,0.978566965695838,0.0265668939914941,0.952757050619685,0.831861925993486,0.702853274332252,0.398966983575215,0.776224696038522,0.971692863953264,0.324463677033683,0.0594182659234803,0.0705475274171138,0.964270034706402,0.0121373726942384,0.934698871575364,0.738903614026593,0.628196796229438,0.330752687864231
"SIK1_SIK2",-0.167167720124864,-0.154697051529351,-0.624420264507959,-0.0662703280453345,0.293606068393825,-0.0923768846083957,0.111883234454572,0.0688631588663159,-0.171766759031711,-0.188484026539952,-0.206042004135693,0.000421343861452606,0.586663308815243,0.0323500485615408,0.48120630206332,0.000353333643901798,0.649474258490451,0.191080039878475,0.348928912593278,0.3707721880706,0.0322545120186993,0.00253152255451545,0.000162298494312741,0.421478780111192,0.00584866100805493,0.414606969833036,3.27173699881428e-05,0.529324726366946,0.125588440820423,0.249933372069873,0.216168792890772,0.0154490515611776,0.000999664038523442
"SIK1_SIK3",-0.170255774915982,-0.112468797870585,-0.181690108890135,-0.180971959029033,-0.0621504073616057,0.125449064334289,-0.209599911101772,0.00619317261152841,-0.0220763530076174,-0.270385632022045,-0.0868559757417417,6.39803720152698e-05,0.137005655448566,0.497542585625945,0.00792123867154005,0.396389196410527,0.501712268873089,0.00404685671805968,0.946092734635757,0.917850407446221,0.0154057054526217,0.10218646294684,1.92091327213895e-05,0.0490948202643925,0.333004810517661,0.00376278385858349,0.278460962021284,0.367889312259556,0.00131512856030133,0.924735306636755,0.865841904595863,0.00651510781431701,0.0683126087932874
"SIK2_SIK3",-0.26028538179601,-0.0672440406534329,-0.415983505690756,-0.305761735689117,-0.0245279843459151,-0.198907931193917,-0.00493434582481671,0.00643998116270139,-0.107550522562607,-0.394022457295645,-0.0712790362642699,0.000566085387903112,0.709878697448734,0.0380404346509194,0.000451790132688616,0.810968175000859,0.404448354269021,0.964907819240564,0.944096969142691,0.403880623656626,0.00111758731419249,0.323333112429353,0.000224198872286998,0.565380190623533,0.00744285700672479,0.000140130759813192,0.723707038697707,0.275072869770154,0.951381964321298,0.921652278623425,0.246235610237248,0.000286843733158981,0.258474979709073
"ABHD14A_ABHD14B",0.28350414350843,-0.149023194974697,0.464381691192077,0.189778748866829,0.398335685509969,0.588204733591105,0.249422140741347,0.214327430010471,0.295153822819014,0.169458289772785,0.267987202451129,0.000182261235012163,0.523592921924469,0.154449985434613,0.00556926672834396,5.08108692937399e-05,0.0142205493174023,0.00346747677005793,0.0508302911813909,0.338110384880187,0.0347409311073888,0.0346645191100469,6.29727860357918e-05,0.355548847312019,0.0584257003144558,0.00251359205152898,1.77452251090026e-06,0.00355443542662021,0.00109672216893046,0.0233026527390305,0.188781079652748,0.0168183145262226,0.0201074742636363
"ALPI_ALPL",-0.0329000877084681,-0.399622557838628,0.360848337902039,0.0676641514992523,-0.105257596118862,0.231390211447762,-0.0262229240508393,-0.115811259310592,-0.317464175269706,-0.00871062933349531,0.152711703305995,0.589101093093071,0.263120690303337,0.234126335519619,0.298865758039622,0.393630245698429,0.358460972477803,0.833966870392016,0.412098227146593,0.0436347770222569,0.941648996047903,0.0133232710158872,0.528969747559188,0.126703132013789,0.106576145092491,0.237794472833105,0.275657745605593,0.233972749261919,0.785558921745371,0.310477163828509,0.00967460110483604,0.920342155138911,0.0067129294437402
"ALPI_ALPP",-0.0210612017051859,-0.234947091789959,0.576862501228861,0.0578879905418318,-0.0903267053471665,0.260616466852412,-0.0921053103263631,0.00252340212966241,0.223745022841856,0.0562288246094949,0.108392226358694,0.71756634052661,0.05971829920387,0.0179905292978143,0.438439786195988,0.464871276421028,0.0710471011384625,0.416031438364051,0.969974493205796,0.319875535479304,0.538367490761706,0.174269510053207,0.670531389874125,0.0145257541202701,0.00236913781671119,0.37118061267688,0.341333914513288,0.0282084344302958,0.328225395400345,0.955420088174475,0.173863247615898,0.448763582625059,0.126685160121601
"ALPI_ALPPL2",-0.000373980697656976,0.107239424581409,0.443268374542126,0.0384867636185134,-0.0794833545423334,0.0572910189189431,-0.0919509962782656,0.115477100960137,0.20539062324244,0.325854269132711,0.197587326699681,0.996410961589252,0.484486350098735,0.104854954687512,0.688703542510534,0.552975497850747,0.633899401765781,0.384511264757235,0.33567891022528,0.428062350931561,0.00343123227971649,0.0518720064979567,0.995277592117801,0.317953134793326,0.0337854464067165,0.633770426780177,0.428030070462653,0.509517896613221,0.29652537021555,0.238255810910144,0.268753855076478,0.0010845810226705,0.0315869229149103
"ALPL_ALPP",-0.0987331681978506,-0.543741264019383,0.55939191774675,0.128532791981633,0.168108293303668,-0.00155181691163807,0.0249917846310817,-0.0376550335963882,-0.205955219294772,0.00135036168156918,0.223192450977881,0.0741127614012125,0.00347653083930004,0.0173461487301142,0.0634928482939925,0.0576886329038139,0.995892225262938,0.824618668789103,0.73366132502824,0.353636455295143,0.993458108625976,0.000126242236584826,0.0506571332617961,0.00019287367538861,0.0022397593819338,0.0406780439711758,0.0237018845158612,0.993653485486472,0.773171581062083,0.651531814408099,0.201848567079617,0.990908265504133,2.9809617957641e-05
"ALPL_ALPPL2",-0.0765204923907426,-0.20951701985059,0.243258920188473,0.197118367308011,0.127928737932072,-0.00920694096418015,0.016625736868597,-0.0412696859216596,-0.304454983053952,0.032716088973815,0.177564528348289,0.1993338874158,0.211871922280306,0.351269670788496,0.00501460212575496,0.15104736111492,0.958311335995377,0.883209813943654,0.752553289115795,0.15439462926101,0.845506987220773,0.0585035685120116,0.151635433013441,0.0928220721697925,0.196426961648926,0.00223256224947235,0.0806082955762349,0.93466100687407,0.84676542083127,0.675440721089912,0.0590419681196706,0.798265431962436,0.0361994439716968
"ALPP_ALPPL2",-0.113259436032285,-0.301355534670822,0.249643724230086,0.0909414991852815,0.105938325782333,-0.0660469314066132,-0.0924323534316241,0.0510145681904715,0.331332526143381,0.0545414023871744,0.155637131552084,0.09778256544866,0.0952282956316498,0.0996906143556576,0.0757739891886159,0.265520161706311,0.683354729006642,0.370868681819615,0.512237189669182,0.0882791455068236,0.612497519137772,0.0707846266501552,0.0688473845794133,0.0285402868250433,0.0311570074086883,0.0496383210518909,0.165235843968074,0.566142563326891,0.283734677601383,0.410093149873353,0.0261961610457564,0.528573870908431,0.0450142709654788
"MAST1_MAST2",-0.0246233773158904,0.0494479720311009,0.129705282797264,-0.0275595011792506,-0.175869388616445,-0.132137949016152,-0.0383624686498568,0.151887890357981,0.409720354183471,0.016081255982053,-0.133697361523082,0.795065706706794,0.873292543517315,0.65149442680003,0.768812649866617,0.0597054005450555,0.758257717203444,0.696358650757829,0.25671933879546,0.0447231632487855,0.931371082445916,0.235231479594124,0.757392306981299,0.788118502747807,0.496339697002806,0.724793761720256,0.0247073088928798,0.660727489883866,0.623216932652564,0.170706956182253,0.0100042140100442,0.906362895434535,0.178850232560113
"MAST1_MAST3",-0.00564528144638882,-0.0423337289723163,-0.0689249686486895,-0.0687471500056472,-0.1893404808368,-0.240937002459006,-0.162481260325855,0.0655832291768886,0.432538575631949,-0.140004909573178,-0.141417954982623,0.950681683801461,0.849585801990602,0.797187679973675,0.49974245786535,0.100275612256368,0.535296798817028,0.170917609502425,0.634254125701944,0.0347170023515262,0.221482458780982,0.228091782242365,0.936604462422367,0.750621216961095,0.675838874196833,0.433143018761873,0.0479105590642469,0.403401358555695,0.110176899314002,0.540086484531586,0.00703250630062505,0.151779983105388,0.172656247407152
"MAST1_MAST4",-0.057969591382834,0.150274036524288,0.159019644564714,-0.0480589640984396,-0.246351451976689,-0.100204308945076,-0.174205306553101,0.127242366974264,0.241936952732964,0.2051033898974,-0.102334862686073,0.514620687563479,0.53801270472229,0.561471240376277,0.596493843769993,0.0841676393367052,0.79140258851765,0.124939315415263,0.406126817744871,0.178105967107089,0.280266215134721,0.334362350619647,0.45203305803947,0.371099106732067,0.394558724908051,0.534547987536427,0.038436278338756,0.704527990449375,0.07530892990381,0.304695342039587,0.0730357539351281,0.202024077286647,0.268942194753098
"MAST2_MAST3",-0.00461805897470332,0.0670396862765349,-0.273532486448872,0.0754605621015794,-0.166965170808748,-0.272446845137635,0.177232960518508,0.177665666897408,0.283592424187403,-0.102346323774397,-0.106016765407276,0.934926200305229,0.771649566444861,0.106287843062718,0.145964297536409,0.0503864306962453,0.280214374329889,0.0216288305445585,0.0481774771944141,0.260502062464689,0.32747501928398,0.0659577139798499,0.917759737002487,0.644178336366394,0.0343555700640099,0.103904420439192,0.0199257691381203,0.16986523347687,0.00953547455202351,0.0217060223016097,0.128825176648534,0.243430157304243,0.0415800554269814
"MAST2_MAST4",-0.0305214046837158,0.330709142217939,-0.160478108775888,0.111109859742726,-0.152851354294901,-0.0484336250481885,0.05668663630826,0.128304509347986,0.482447686819683,0.141306585134343,-0.0716228571693232,0.536824339291304,0.316559206369706,0.696703169329344,0.0336394017931711,0.219622503984384,0.800313638817916,0.651002659650475,0.176526824539439,0.00658234380341963,0.232524425275394,0.193568704927312,0.475669819297013,0.166810764422655,0.550484912863975,0.0196589593894938,0.13025587403141,0.716253055234277,0.569771923046506,0.107240481561274,0.000606901195695354,0.160953728532188,0.143007718428036
"MAST3_MAST4",0.00454453290946261,0.256577496091511,-0.204496100581017,0.0600903754445876,-0.0601492475621348,0.0606185673446255,0.0145170528693522,0.0599287381446961,0.15736305754368,0.171937985293911,-0.0280168459621592,0.932094649687088,0.468115865108567,0.325988763433456,0.0603953987032577,0.678960572176405,0.756240715586112,0.89616201700533,0.490772057599983,0.421355188474093,0.199748848912646,0.655361366596488,0.914060044421672,0.301756821239777,0.175606163669028,0.0384908878606349,0.563543977379982,0.657548689326996,0.863450239047544,0.388354275786917,0.262382576940588,0.133928349636199,0.59520733959929
"MAT1A_MAT2A",0.0310248979824644,-0.334835595809948,0.81463775831753,0.309912293418263,0.121209579253818,-0.79796793952377,0.360861184022528,0.212154865250677,-0.27772831660884,0.32847821523341,0.253219435745167,0.774594925244839,0.158019189401049,0.185449127222447,0.000113803196945146,0.189599567496514,0.0819540526059564,0.00467300707348799,0.367655672160129,0.493448139859197,0.0301666910737815,0.0222672883077317,0.733915310217174,0.0608556123060694,0.077035530834359,2.79958111339886e-05,0.107212098020108,0.0339627949496352,0.00154998062852119,0.267484926339601,0.329972132221737,0.0142465399898293,0.0121074258636709
"MAZ_VEZF1",0.175281381408481,0.35500023496272,0.0567918336912351,0.208412980350007,0.333362474780044,0.0502580857915997,-0.105164441333898,-0.0279428291380831,0.376595067750335,0.374482465314724,0.0336569625465437,0.00433062402386313,0.0462465714855064,0.833678133297131,0.0374017918188446,0.00248542961080134,0.792822084190636,0.360005769274937,0.770955453305583,0.0271489326598876,0.0241382004296832,0.72663226707509,0.00218112969099207,0.00987019620450789,0.725867831755252,0.0222269286031041,0.000435747580333977,0.706417782024154,0.273931339543062,0.698806808711931,0.00501705843428525,0.0110250108322618,0.673620381355753
"MBOAT1_MBOAT2",0.00390237257895727,0.0601364021512159,-0.278653600605224,0.251651906826032,-0.0181476779292322,0.19993502830128,0.117226219163638,0.34032069861028,-0.0525969198660128,0.575987693818706,0.409493166761099,0.959405772304012,0.852839920231633,0.234407492748483,0.00460899034245298,0.871378130920044,0.267487660697112,0.196784058265098,0.00355437498474321,0.861116629191208,0.00397328780078247,0.00272386518925323,0.94778736682237,0.75585358379463,0.10699903716377,0.00202740976959235,0.800325975328736,0.159729589959782,0.130502991453596,0.000922102414600706,0.779000275410487,0.00129357385656274,0.00109223498506877
"MCRIP1_MCRIP2",0.0966481320810343,0.189655822849617,0.479792094253811,0.241017350628847,-0.0409784362624508,0.341075563252041,0.209966877443236,0.22285096730287,0.608747946242346,0.251100933118928,0.182707210254366,0.0815185639242687,0.307480112340509,0.0227997368635598,0.0123226831598171,0.789268347671519,0.0562062009168394,0.051424874364078,0.00344779640169956,0.0214581038952956,0.00905133543004079,0.000705959744236597,0.0564433570942567,0.159719679282898,0.0034521273368842,0.00625257566055874,0.698732333851745,0.0207583530215048,0.0263977637406916,0.000891049455049304,0.00349453374559147,0.00345791393033148,0.000228722594332133
"MDM2_MDM4",0.318170603169024,0.148181661848456,0.184327790895165,0.305152117423472,0.496611670120302,0.502541244829276,0.518020567782437,0.5807751412995,0.441075375445981,0.328154721931402,0.515857674162125,0.0024031785535333,0.476423686504161,0.483156752977124,0.00426959721993004,0.00108377894312839,0.0418272662131795,0.00994622131888482,6.00219328607955e-05,0.486654817043271,0.00230183715140477,0.000955487061202729,0.00112496275427985,0.309934066541207,0.318304296595598,0.00185957185926272,0.000147856120375463,0.0141626380169008,0.00380568152339561,4.19501761751661e-06,0.323411671109112,0.000673963375228682,0.000323157428060424
"ME1_ME2",0.196624948881959,0.215193277431079,-0.642429940520687,0.0911799829865468,0.157731260562369,0.0414837805946848,-0.0857084779388312,0.216870213359689,0.700887037014229,0.257527655158557,0.157154542295067,0.0194210684391694,0.332691052393326,0.0130763375732322,0.192627669446007,0.115312777472855,0.872667639778799,0.15841668054476,0.016822322254295,0.0268323874108085,0.013790537976255,0.0498260919671222,0.0114609227176066,0.179843652804131,0.00136055871689899,0.143415388248942,0.0567343418484412,0.813398603631927,0.100398330611783,0.00602579851744909,0.00493207357936085,0.00571769590328441,0.0302202871713721
"ME1_ME3",0.0758894103436935,0.657865794734597,-0.241469412297539,0.147826702594294,0.0081876400789638,0.349298638468649,-0.126887987626695,0.096715548933196,0.130390951745637,0.0465591951103308,0.162849447609214,0.22870980813751,0.0029408080638206,0.297807328881147,0.0379781173903438,0.945765502851154,0.043999074785061,0.135760921422162,0.193526961924019,0.468980504103372,0.503572547183063,0.0265886864794137,0.177549252832516,0.000144572795240144,0.153254172902585,0.0226594019256898,0.910228215285085,0.0150717462491769,0.0832792068822618,0.120242714545881,0.306203065561668,0.410215267458503,0.014882315137046
"ME2_ME3",-0.0842792326360957,0.0501495542619139,-0.717713117718433,0.133620963235853,0.222918901807709,-0.0381962718776212,-0.122559342568847,-0.00209758485121745,0.331119365171544,-0.027341814161957,0.129175772765983,0.118053266682268,0.885231809851368,0.011009900124781,0.0181008215777435,0.00459637847689316,0.891471443657445,0.166902845935999,0.977028581752613,0.238117656535672,0.650077403323124,0.075885274928429,0.084630091080615,0.802738342082395,0.00102599661577426,0.00969546474638069,0.000972816925415493,0.838386080632915,0.107028715419571,0.966419189453226,0.11217151599094,0.568583600147544,0.0487223917210762
"MEP1A_MEP1B",0.0929489396222003,0.28234230232264,0.0608093768556646,0.26278299351634,0.30342377983608,0.311592741640672,0.325866599154431,0.139585618436195,0.403771489666359,0.148232149373919,0.278641823882627,0.136013424763444,0.121916385097526,0.683634776808653,0.000108547057029234,0.000611978748827225,0.302780108120679,0.00855943008759868,0.195151658125273,0.0508823614216638,0.0565794907289201,0.00089082638278501,0.0988749121380057,0.0414732342592372,0.535165230019015,2.63598973634664e-05,7.02987082668032e-05,0.187825291157981,0.00318074223987459,0.121444822588521,0.0122313629185293,0.0298815671668038,0.000297762895568612
"MET_MST1R",0.254675045725366,-0.207971836276488,-0.165550963351352,0.259062370612689,0.240961004475054,0.0208106481631679,0.160402348363705,0.0518793560466239,0.9309162019889,0.109204453116119,0.0758611550265701,0.000101031635566357,0.270767495788145,0.65725417974371,0.039248614048281,0.0764235558442788,0.953813096895098,0.0689388896773052,0.509322988157816,0.012713994988102,0.514062975392754,0.410288898406496,3.25535299593869e-05,0.132416799026108,0.503094660388226,0.0235336704569851,0.034069968232257,0.926683296801176,0.0373457001441148,0.407458390526253,0.00164339370176749,0.424241507826596,0.341920916125137
"METAP1_METAP1D",0.158354566507249,0.3312565651357,0.595236497872983,0.243935225457783,-0.0276147306122572,0.401100336006702,0.188181907511328,0.427196046138251,-0.50810162500813,-0.0364166126171342,0.0648836098057273,0.0880554175876668,0.121373584783462,0.130352637382162,0.000387462211207416,0.877884287762813,0.0614669238832679,0.0780615322450615,0.00906354748914909,0.104553145183047,0.707025225643252,0.356075189586422,0.0613541105952392,0.0410249905526726,0.046710767393608,0.000117883369688179,0.810114740573226,0.0233125292753717,0.0433524468319472,0.00287743027888484,0.0336881999879037,0.632623558265591,0.28961442018979
"ALS2_ALS2CL",0.226435330174933,0.0239810412945397,0.50359003427701,0.317946631345364,0.347492649582376,0.695721709107169,0.260298666394239,0.25757326309023,0.848606925386819,0.0682018056247913,0.268209014890455,0.000848842162407568,0.855289928432194,0.0325490434936654,0.000187456397660235,0.000150393538144213,0.00190338905409285,0.00862418699174012,0.0209316502948981,0.0019356019795222,0.499954883454707,0.00025065723505686,0.000351435558818044,0.761908816798827,0.00591859211405051,4.99636992776541e-05,9.50166479884468e-06,0.000226227089943514,0.00320959377678778,0.00790154301359233,8.73615666354571e-05,0.406577327729504,6.83925565347642e-05
"METTL2A_METTL2B",0.0728283332218513,0.28230359190755,0.0902226566202932,0.177051285319402,0.0798764429391799,0.408758407880824,0.409191323324679,0.136754578662061,0.142813203662131,0.0423266756004019,0.261572704640342,0.362457676735627,0.190368703711043,0.696703169329344,0.0172423931084769,0.541017758083246,0.0292332791893409,0.000729971372353992,0.18088725858677,0.656356379059866,0.655013174754508,0.0153341482926262,0.300557204795584,0.0793422178744347,0.55025807119368,0.00917438290766935,0.414944747079309,0.00898064805895644,0.000171936001425136,0.110318014170688,0.505387932543629,0.573928621828333,0.00788656590371002
"METTL2A_METTL6",-0.00680254279814801,0.398599211296451,0.125749737524035,0.0820166682917642,-0.124932164061718,-0.0346440142976326,0.000165710879253239,-0.0535457043558284,-0.513086477998622,0.0237027931866533,-0.0423095955269975,0.931212418318387,0.207377023733676,0.557911658436812,0.202839633798101,0.393630245698429,0.844866164688519,0.998413414037711,0.56104211582331,0.0494214733945485,0.833662203753867,0.511531103905604,0.912275620867885,0.0897473713769431,0.391254138354897,0.152299926423332,0.275649360538238,0.775475379987546,0.998019173795248,0.460590631289462,0.0116601501888422,0.784613568666275,0.445481480617496
"METTL2A_METTL8",0.0272744035330729,0.0452262105426626,-0.629767075696868,-0.0253482436544078,-0.172244488403028,0.155515578425798,-0.0241472303608151,-0.120158121181602,0.17253651717512,-0.027720071370434,0.0762258627922221,0.774594925244839,0.84749401355467,0.038352278863399,0.796092454615196,0.285231666656768,0.312540806074461,0.780487698833788,0.199772403276253,0.344152101403937,0.809248189344311,0.412860544079354,0.733863516937387,0.747028124581095,0.00754173144085793,0.755698424835116,0.180881364916394,0.195793085424337,0.722702331200487,0.124911984437491,0.193105680590323,0.752688691016989,0.344553113489325
"METTL2B_METTL6",-0.00636979519005125,0.330722105055243,0.338714786371407,0.0906104014055548,-0.0605424555703643,0.195469886247262,0.367983010606714,0.223688302935564,-0.635773007487023,0.0492194800442583,0.0847900016830934,0.900607622685126,0.113172431442173,0.255393000991223,0.283097588123742,0.704585492313429,0.190422552461478,0.00170154736533899,0.0376871093911003,0.0528491426394562,0.596469135251106,0.370883568988322,0.876023829360278,0.0367559032028379,0.121499177090258,0.22357163918953,0.59441141335741,0.103087589111426,0.000468470643720909,0.0161760663013331,0.0128389499460964,0.510148922785349,0.303663210383924
"METTL2B_METTL8",-0.0185317021434967,-0.0223156784769975,-0.299272722612421,0.0973001101574645,-0.00863369885517451,0.388232016600739,0.312696261348161,0.0383071137498774,0.140516718596201,-0.0538647568291857,0.132968128625637,0.795065706706794,0.91346137476353,0.297392303179017,0.263671726428155,0.943444574740739,0.0482434682853422,0.0084152966336634,0.735939178839521,0.58777866064079,0.55506951018957,0.0716241346328221,0.757272933258031,0.850159313057311,0.152894285780486,0.206200139858228,0.906563621967064,0.0168685453767702,0.00309971347873163,0.654337118812705,0.428468080041597,0.465502490625811,0.0455905646705268
"METTL6_METTL8",-0.0055392098168659,0.10470108694286,-0.147386847556081,-0.00540057298207319,-0.0824963317791338,0.186742344326468,0.201844398378682,-0.000198563029704239,-0.222707185553741,0.0302451576932087,-0.013730280179849,0.914773022980249,0.657653626136406,0.721095558721097,0.96528932133852,0.679992536734029,0.428499913226636,0.0214852873679383,0.998837194008568,0.439210567774858,0.802336467711817,0.853656251676977,0.893100216907666,0.499764818755977,0.577075555210111,0.957666108534267,0.565340290658834,0.299738438807892,0.00946370703215603,0.99863999021903,0.278701434319525,0.744200735500517,0.817680423622451
"METTL7A_METTL7B",0.134713318928202,0.134439614267284,0.496978704290778,0.309286025058602,0.147013754915561,0.124089112142513,0.388994149680446,0.0116074244120694,-0.0203265286981285,0.190100694035005,0.0968006872962292,0.0878037136602563,0.708149542334816,0.051242698201669,1.10618411180746e-06,0.272397796378063,0.524083992851648,5.2408436229837e-05,0.899780126879851,0.951888698939925,0.0446496872870187,0.129710356858012,0.0611592303639455,0.56302432516926,0.0114150048305425,8.38646987036651e-08,0.171129277013819,0.391950674219554,6.1255269986305e-06,0.860697870628406,0.917864413496043,0.0225848961163557,0.0899905615003071
