"paralog_pair","PC9","HeLa","PC9_fdr","HeLa_fdr"
"PAIP2B_PAIP2",-0.0050496249635954,0.146055594308434,0.975526005908384,0.195586510857522
"PAPSS2_PAPSS1",0.0408164256209201,-0.16945440120044,0.89249193954727,0.20961279671616
"PARVB_PARVA",-0.051667759238043,0.0301870637189701,0.744081552906031,0.83594162564835
"PAX7_PAX3",0.0622956982113404,0.0117855947872052,0.60403845879888,0.900394026743039
"PCK2_PCK1",0.170219186801502,-0.137058375647665,0.151977907452009,0.410760569501469
"PCMTD2_PCMTD1",-0.0777476853924126,-0.335549459166175,0.705206922978176,0.00163235989747141
"FURIN_PCSK4",-0.113611652113952,0.176489265115228,0.547513925694802,0.387310058343594
"PCYT1B_PCYT1A",-0.223606995399868,-0.159404274148721,0.232033811581357,0.378346858104131
"PDCL3_PDCL2",-0.147985238041109,-0.0592081006488566,0.355217562342989,0.630198025960197
"PDE1B_PDE1A",0.472256045310946,-0.07468154325086,0.00462618473504491,0.476837144627826
"PDE6H_PDE6G",0.39537940888718,-0.0583388018328092,0.00341616516817027,0.648616023405408
"PDE7B_PDE7A",0.33900083164438,-0.0380347913194428,0.00318016251155654,0.738171638023016
"PDE8B_PDE8A",0.0529549253300464,-0.126885960021578,0.651554954213989,0.241461388708204
"PDHA2_PDHA1",0.0660371958079607,-0.118444086797109,0.703461703198656,0.490154116580919
"PDS5B_PDS5A",-0.778130649430353,-0.248985487406466,0.00623124325206419,0.620379447889666
"PF4V1_PF4",0.105572018274916,-0.006497808613096,0.456683927895082,0.937479573939037
"PFN2_PFN1",-0.104710989846233,-0.413476371074754,0.750068834433401,0.0587177847209528
"PGK2_PGK1",0.129394725184825,0.0808133415382852,0.684872539287995,0.516323578020654
"PGLYRP4_PGLYRP3",0.0913019140681163,-0.286933517387272,0.564101056104727,0.0165846029537853
"PGM2L1_PGM2",0.153598138684346,-0.0296802017957756,0.306350314039828,0.720812537403183
"PGM1_PGM5",-0.136661188501247,-0.0910803590425384,0.333668510076843,0.435093314034105
"BRWD3_PHIP",-0.0503922903408937,-0.0215732554478734,0.814822906316891,0.898954717503514
"PHKA2_PHKA1",-0.0481919481776019,0.200320676512769,0.705750205340654,0.174411814203905
"PHKG2_PHKG1",-0.0896186457153746,0.17013399385288,0.452582105349092,0.358697462156139
"PHOX2B_PHOX2A",-0.137475343643691,-0.142472533771219,0.341866661921074,0.243234589272004
"PHTF2_PHTF1",-0.250178835748066,0.0834861894981899,0.325076426746445,0.361852890747018
"PHYHIPL_PHYHIP",-0.0399356089401801,0.208892162719828,0.827849290296006,0.0911832854839379
"ETNPPL_PHYKPL",-0.116323979858975,-0.0828895353062159,0.204754161449445,0.530289094352611
"PIK3CD_PIK3CB",0.132199329767071,0.0614703728002503,0.365540519052471,0.651137013428628
"PILRB_PILRA",0.0960902118048738,-0.0612996671123212,0.506531062022192,0.487886639127651
"PITPNB_PITPNA",-0.657451015530565,-1.02558270251806,0.0221996918614721,0.0285417935246459
"PKM_PKLR",-0.334080463193255,-0.265117389254609,0.167284074112187,0.328123026888309
"PKNOX2_PKNOX1",0.196632206538675,-0.0719037038455086,0.193300564683258,0.461672515784093
"HRASLS2_PLA2G16",0.0392006356298797,-0.0675208608954108,0.871302208231522,0.503799872630185
"PLA2G2E_PLA2G2A",-0.301653920578674,0.0954239804485401,0.151977907452009,0.395104902598749
"PLAGL2_PLAG1",-0.392911320703198,-0.0948147039037025,0.0580353611331438,0.464488673412322
"PLCB3_PLCB1",0.151223159918915,-0.0890076297744224,0.346633856990872,0.568039240417886
"PLCL2_PLCL1",-0.340984893298403,-0.353369086046101,0.0843518332226019,0.00299506106192161
"PLPP5_PLPP4",-0.106348870417887,0.173795971380221,0.502119724579621,0.267870476490367
"PLPPR5_PLPPR1",0.00184909949109666,-0.0957275775997655,0.992194660215169,0.44253983372737
"LDLRAD4_PMEPA1",-0.0284811754901396,0.112139006002001,0.842570883080272,0.328123026888309
"PMM2_PMM1",-0.573436130269283,-0.473833824577382,0.0407928037178838,0.00567522636406481
"MOAP1_PNMA1",0.263801324111891,0.237220262229267,0.281811518586564,0.0433647366141919
"PNPLA7_PNPLA6",0.00380781248118496,-0.0653072163604181,0.986753584219224,0.530289094352611
"POM121C_POM121",-0.480411080277505,0.0110453573286778,0.0484833861427563,0.971412395114169
"PPA2_PPA1",-0.397024836407717,0.131497646711914,0.144748224294526,0.592908313230619
"PPIP5K2_PPIP5K1",-0.119364434817427,0.25267620777095,0.773369973310142,0.0472607950437445
"PPM1B_PPM1A",-0.146266106794021,-0.141704262815334,0.235580954215472,0.203160070669671
"PPP1R14C_PPP1R14B",0.144002554132593,-0.0102711198775118,0.156864212802185,0.88597016816311
"PPP2CB_PPP2CA",0.0625071616160803,-0.0922694036973677,0.651286781808197,0.344727033371553
"PPP2R1B_PPP2R1A",-0.440383726819068,-0.30164884933443,0.0377169219324965,0.117694393043063
"PPP3R2_PPP3R1",0.0455909918085532,-0.0247411991832671,0.776366959299911,0.876065791640568
"PRELID3B_PRELID3A",-0.206565731127071,-0.306245788839144,0.495107285747962,0.119997621181877
"PREX2_PREX1",-0.068051338562265,0.0389716294498525,0.732194379875458,0.613942829270117
"PRICKLE2_PRICKLE1",0.0893097003708823,-0.0779929866520286,0.49906706605739,0.532134834388751
"PRKAA2_PRKAA1",0.245332785139764,-0.0216802127776066,0.20578708061724,0.859950077747132
"PRKAB2_PRKAB1",-0.0649553459995942,0.0591579337923482,0.534869436091813,0.474660782833425
"PRKAR1B_PRKAR1A",0.091554286597757,-0.401833783173351,0.524422919490424,0.00204136057718032
"PRKAR2B_PRKAR2A",0.0501619000821464,-0.0376287371773287,0.808400052767597,0.781842364086659
"PRKCH_PRKCE",0.0980094286442643,0.0512015625392329,0.414540250289779,0.591398119066084
"PRKCD_PRKCQ",0.127261871309609,-0.0834752479828061,0.325379988973959,0.417379295021157
"PRKCI_PRKCZ",-0.0434615012073317,0.046508330550633,0.805515027477143,0.53208556172233
"PRMT8_PRMT1",-0.587378190465541,-0.283394664899578,0.186446806823138,0.231077210624129
"PROKR2_PROKR1",-0.160540687706184,-0.0381968441939011,0.25992515363938,0.620345969032356
"PRPF40B_PRPF40A",-0.227936402254641,-0.215880754913845,0.572865277518139,0.200696233327568
"PRPSAP2_PRPSAP1",0.00432999615943859,-0.106417655671742,0.988350055591471,0.355251606436848
"PRRX2_PRRX1",0.0419437660741494,-0.0451367238112426,0.811635345559652,0.545991386466828
"PRSS41_PRSS21",0.00189041446416845,0.119411814477794,0.989875719472551,0.283902289354801
"HPRT1_PRTFDC1",0.0817592301163763,-0.297860357146275,0.60457581776978,0.0433647366141919
"ELANE_PRTN3",-0.0322435085452414,-0.0821451088314257,0.776366959299911,0.179691811239383
"PSEN2_PSEN1",0.00559743022113232,-0.1428707116575,0.988350055591471,0.106125248267486
"PSKH2_PSKH1",0.0470959439125204,0.123510287096093,0.765849856457237,0.264053304118856
"PSMA8_PSMA7",0.0212491572647674,-0.300500050560133,0.95575387627291,0.323294652615305
"PSMB10_PSMB7",-0.0762042683695508,-0.00647465320775246,0.804334542031646,0.987786863571714
"PSMB5_PSMB8",-0.661932213214583,0.0262077538939251,0.0827449470093323,0.956071260788028
"PSMB6_PSMB9",-0.0418702324685451,-0.389197624457577,0.817973210223996,0.0433647366141919
"NONO_PSPC1",-0.599374676946904,-0.0886126330420947,0.0294051347930064,0.705210518082928
"PTGS2_PTGS1",-0.21094352305226,0.117023325020801,0.24846084495333,0.406722430303919
"PTPN1_PTPN2",0.0432799790099887,-0.109793016626062,0.747063391220794,0.447037468726822
"PTPN14_PTPN21",0.194321923113507,0.142248284253951,0.234155753739216,0.0263996647245051
"PTPN4_PTPN3",0.146924418483049,-0.118541460131989,0.234440264358411,0.325936169640603
"PTPN11_PTPN6",-0.0902960523651427,-0.163497989146976,0.721365239703341,0.366563447580848
"PTPRE_PTPRA",0.0991241808880669,0.0597609399290269,0.468460679119928,0.500501899137399
"PUM2_PUM1",-0.249015013382951,-0.428460679550618,0.139712029442283,0.00574582475330415
"PURB_PURA",-0.141959538635149,-0.227934172246883,0.213282675989303,0.143266768607791
"PXDNL_PXDN",0.123250548918727,0.00551935649919964,0.386037559482839,0.969608133175626
"PYCR2_PYCR1",-0.0882165023582918,0.0155667130133797,0.417707258183673,0.803874780652514
"A2M_PZP",0.176889578887122,-0.0986713275166798,0.163169750487596,0.447060228982683
"PI15_R3HDML",-0.0463491505076082,0.0823551256284517,0.836629524047082,0.634906539002341
"RAB27B_RAB27A",0.248089050396328,0.0445703538720528,0.0888982602238198,0.606456633664713
"RAB22A_RAB31",0.0259034449132351,0.142675832035002,0.912830091147463,0.231077210624129
"RAB33B_RAB33A",-0.0720290440433176,-0.0956249783214888,0.732470271965546,0.23056625782375
"RAB26_RAB37",0.220614266494577,0.0375937226456241,0.136818966027543,0.71317315548295
"RAB39B_RAB39A",-0.07789369663615,0.0319947672882916,0.577673905377827,0.651137013428628
"RABL2B_RABL2A",-0.49273011608464,0.0949596828191388,0.0131080677398532,0.657483990540466
"RAD23B_RAD23A",0.260288133211392,-0.224704282678428,0.245276081303543,0.218990171300318
"ARAF_RAF1",-0.0733264332915795,0.399549889817026,0.687333547803514,0.0991068495134993
"RALB_RALA",-0.717854357598602,-0.627215080323204,0.00726648227843037,0.000143486481667998
"RALGPS2_RALGPS1",0.0706510005565793,-0.0518278306443245,0.717137703382433,0.651137013428628
"RALYL_RALY",0.114056788158594,0.0602712087629698,0.357712146611777,0.384443345262942
"IPO5_RANBP6",-0.215523677145718,-0.0748973301755519,0.352476902317999,0.389885049631688
"RANBP10_RANBP9",-0.0718495004851286,0.134333523717928,0.753284759336527,0.295737135297693
"RAPGEF6_RAPGEF2",0.00420742697703396,0.0028297799499125,0.988350055591471,0.981487862610154
"RASA3_RASA2",-0.276382431248962,-0.0636968612600877,0.0157796898258694,0.521755360865053
"RASD2_RASD1",-0.0384252987442124,-0.145792840811343,0.833150604957432,0.190468521359121
"RASGRF2_RASGRF1",0.231915544557689,0.0552353381573245,0.361796444511252,0.706050594340199
"RASL10B_RASL10A",0.0318028957736754,0.0471968080914304,0.782092764690395,0.71126713654337
"RASSF4_RASSF2",-0.204857955442046,-0.11663641333967,0.168258062120164,0.384443345262942
"RBBP7_RBBP4",-0.196713725268959,-1.01581505035987,0.162638799965782,0.00216666921650387
"RBM38_RBM24",0.0840019323067952,0.140602139461052,0.641779506192445,0.451077136531209
"RBPMS2_RBPMS",0.0635128092954258,0.198307307987679,0.724222507631046,0.279361769550588
"RCAN3_RCAN2",0.370058305361491,-0.0799551027222129,0.0888982602238198,0.540974466809471
"RCBTB2_RCBTB1",0.238065392982535,-0.0197888046326099,0.150109065650874,0.935821477335917
"RDH12_RDH11",0.0438819460288882,0.104105586476456,0.732194379875458,0.521755360865053
"REEP6_REEP5",-0.127487344199711,-0.103860292750908,0.424544956886006,0.296089130487667
"REG1B_REG1A",-0.111972371902012,-0.154937716408256,0.470800005421241,0.267471236765746
"RFX3_RFX2",-0.233872917035461,0.195533619602545,0.0690027883376167,0.0160071224203955
"RGS19_RGS17",0.234040170939603,0.0566019632289067,0.156864212802185,0.683437450285131
"RGS7_RGS6",0.249644616374028,0.162776232976319,0.325076426746445,0.315110985611445
"RHBDF2_RHBDF1",-0.126219699242717,0.0930600601588801,0.415499754638041,0.503799872630185
"RHBDL3_RHBDL1",0.128699958150818,-0.0143237657954417,0.316599630719111,0.87301321637926
"RHD_RHCE",-0.258931398458442,0.0265927247216688,0.0703142124331886,0.829065794953578
"RHEBL1_RHEB",0.110256335794096,0.0731585489118912,0.424544956886006,0.71317315548295
"RHOBTB2_RHOBTB1",0.114172589962898,0.00495014494638706,0.330080616795105,0.95981078344366
"RHOT2_RHOT1",0.00282959065255004,-0.0188396734453201,0.988540370953113,0.866871949095496
"RIMKLB_RIMKLA",-0.115412380708082,0.0467532235355183,0.608100277755504,0.579073430004573
"RIT2_RIT1",-0.0237436195957261,-0.154505098536219,0.943384457179658,0.241461388708204
"RLN2_RLN1",-0.219108946879931,0.0254275831401646,0.422857502705679,0.797839377298749
"RMND5B_RMND5A",-0.18372767629523,-0.197263878768856,0.212649413855255,0.0620780034991148
"RNASE3_RNASE2",0.021830255288811,0.0256416294793593,0.909638674976438,0.779284390340868
"RNF113B_RNF113A",-0.234060450398667,0.185199524570863,0.529056705193199,0.144853919551371
"RNF144B_RNF144A",-0.171572303182069,-0.00949429395161058,0.247708492543061,0.917881750670513
"RNF121_RNF175",0.285344452435859,0.035378030053912,0.0131080677398532,0.666109823038419
"RING1_RNF2",-0.0970671071914022,-0.0671485898787694,0.547513925694802,0.452180872857588
"RNF20_RNF40",-0.0391087446465453,-0.140548706766225,0.887524402978211,0.541258318428292
"RNF38_RNF44",0.0915181575762481,0.0535266538496041,0.742026510237167,0.652997042019164
"ROCK2_ROCK1",-0.767770065479375,-0.149465734239243,0.016653296802675,0.224537004760765
"ROPN1B_ROPN1",0.0107907728771929,-0.0417313221099353,0.963377083971792,0.768534648479262
"ROR2_ROR1",0.0129094603403867,-0.123868914299481,0.963568200823844,0.218180929355688
"RPEL1_RPE",0.21141293478894,0.397646083649511,0.533731848988547,0.264053304118856
"RPL10L_RPL10",-0.136168887186858,-0.337135229329578,0.538446152557152,0.371917204892355
"RPL22L1_RPL22",-0.374630329498144,-0.743760319938363,0.103050152100708,0.00858133534140066
"RPL26L1_RPL26",0.164161181609529,0.135327796443058,0.745067656129806,0.535269593036466
"RPL39L_RPL39",0.204681038437468,0.0406115215299997,0.296075324941991,0.620379447889666
"RPL3_RPL3L",0.121622957005661,0.100388523702638,0.625473773637487,0.53208556172233
"RPRD1B_RPRD1A",0.205394294182199,-0.312157998373331,0.281811518586564,0.170975528519584
"RPRML_RPRM",-0.567307857813984,-0.176391959515295,0.0305490870977425,0.389885049631688
"RPS27L_RPS27",-0.218418863784381,-0.0496546797303401,0.392701590679929,0.912641328989322
"RPS6KA5_RPS6KA4",-0.152707337300759,-0.128881065752837,0.572865277518139,0.200696233327568
"RPS6KB2_RPS6KB1",0.0412362355108235,-0.11471276693798,0.773369973310142,0.167452455264552
"RRAGB_RRAGA",-0.543250237273755,0.121148739204111,0.0139343592845881,0.327706124664364
"RRAGD_RRAGC",-0.298910237391902,-0.0210290339242207,0.518273062096126,0.912365559071503
"RRM2B_RRM2",-0.358648233121198,-0.106142322107206,0.102325195335772,0.541258318428292
"RTP2_RTP1",-0.0429958278089843,0.133711522694812,0.799679707426192,0.170911854457688
"RUNDC3B_RUNDC3A",-0.203232332689446,0.00966547604166628,0.176870832733873,0.95981078344366
"SAFB2_SAFB",-0.269298953069941,-0.0815269851397443,0.0986119769795505,0.607145263065715
"SALL3_SALL1",0.0050313030321655,-0.00627033606251999,0.988350055591471,0.956670195334959
"SAMD4B_SAMD4A",-0.117741425489347,-0.0645053927603921,0.666891611272035,0.636237097080567
"SAMD9L_SAMD9",0.446697344466909,0.0494777191898959,0.170412387838424,0.798873513349734
"SAP30L_SAP30",0.160384181820522,0.0155900778023272,0.168258062120164,0.822384679579099
"SAR1B_SAR1A",-0.36835980681436,-0.540575189580707,0.0439125670317473,0.0869424572064844
"SATB2_SATB1",0.236842871213374,0.142258585360082,0.527929341537778,0.170911854457688
"SBF2_SBF1",-0.204337935676158,-0.0121320228221568,0.386037559482839,0.950984576413465
"SCAMP5_SCAMP4",-0.0456363660172536,0.018303102486144,0.846471789017765,0.88279818755257
"SCD5_SCD",-0.0938828995619376,0.180236466801815,0.776366959299911,0.320351673736125
"SCGB1C2_SCGB1C1",-0.039525584537239,0.194062062301577,0.836629524047082,0.1625788212574
"SCGB2A2_SCGB2A1",-0.0323455199287712,0.127620643852608,0.8483161105264,0.436526674065868
"GSN_SCIN",0.0387272187603098,-0.172623815469468,0.765849856457237,0.121272648378201
"SDCBP2_SDCBP",-0.140334666386366,-0.0386806387992442,0.211095086875904,0.802244850708575
"SDF2L1_SDF2",-0.120821933212298,0.0655771884107424,0.296075324941991,0.597082543024308
"SDK2_SDK1",-0.132106150344889,0.0731687067790262,0.499453273708759,0.384443345262942
"SDSL_SDS",-0.0529231538670556,-0.0270167491534386,0.762917290324019,0.620379447889666
"SEC11C_SEC11A",0.0372405329658286,-0.628054582700771,0.84249982607441,0.00946030524462675
"SEC14L5_SEC14L1",-0.00707154931320905,-0.0714566032402811,0.963377083971792,0.359704082245968
"SEC23B_SEC23A",-0.512616224169078,-0.674506927287268,0.0171963813421935,0.000416115661931522
"SEC24B_SEC24A",-0.795709523923417,-0.466847184189247,0.00170744864423945,0.0150855044813278
"SEC24D_SEC24C",-0.415609755076152,-0.47114307827936,0.150109065650874,0.00275091607782139
"SEC61A2_SEC61A1",0.0781827523416941,-0.372627548384374,0.792264955325767,0.226452094308806
"SEMA3F_SEMA3C",0.0337965831755537,0.127741150224818,0.814822906316891,0.172199325053016
"SEMA5B_SEMA5A",0.249980865691814,0.0797655355476352,0.193729751859493,0.350292633576564
"SEMG2_SEMG1",-0.211529186140871,-0.071817737459205,0.247872674342437,0.65654186154579
"SEPHS2_SEPHS1",-0.649828347936671,-0.00263071200729901,0.0103449362185571,0.983442522029791
"SEPT3_SEPT12",-0.0955213142249757,-0.0978288044343845,0.517223620815383,0.287536850199886
"SERP2_SERP1",0.14011492062147,-0.0464841002398275,0.386037559482839,0.685728920961403
"SETSIP_SET",0.0846888956412106,-0.212128056882209,0.624981419352137,0.385899255585573
"SFMBT2_SFMBT1",0.0695590473239308,-0.183929426649385,0.666891611272035,0.143266768607791
"SFRP5_SFRP1",-0.0949676171614568,-0.0792553147109032,0.569786646965289,0.1625788212574
"SFT2D2_SFT2D1",-0.0365285834932303,0.0796464244227737,0.792023534967511,0.651137013428628
"SFTPA2_SFTPA1",-0.0249710753784088,0.0517319345936883,0.954372554926789,0.77571243202392
"SGMS2_SGMS1",0.0523103259324683,0.133547502153454,0.739470244167596,0.283258787771288
"SGSM2_SGSM1",-0.13936968206921,-0.0343039764183652,0.4124288706004,0.817130758948013
"SGTB_SGTA",-0.0856681216169929,0.194865519230873,0.744081552906031,0.0807223286234013
"SH3BGRL2_SH3BGRL",0.19698384862523,0.00219766362470821,0.167284074112187,0.980114931533317
"SH3GLB2_SH3GLB1",-0.232131625063829,-0.0789291675515695,0.0843518332226019,0.373493267062398
"KCTD3_SHKBP1",-0.21689944360081,0.0689389914124969,0.361796444511252,0.49046073251703
"SHMT2_SHMT1",-0.436085579094079,-0.429623996210416,0.0038128574195508,0.000338605462948122
"SHOX2_SHOX",0.111113494437856,0.196623230979599,0.577673905377827,0.0395397197162418
"MGAM_SI",0.0789414979437759,-0.0107942883200983,0.730823192309126,0.931730917209787
"SIAH2_SIAH1",-0.250336013270545,-0.127653730832502,0.27715419382592,0.286209831283543
"SIDT2_SIDT1",0.176604946381125,-0.139293474495564,0.244978695846818,0.0417798253950729
"SIGLEC11_SIGLEC10",-0.122009937514571,-0.095153309060562,0.553138113619808,0.210016981053114
"SIPA1L2_SIPA1L1",0.10244614542155,-0.187488443402348,0.430785857226867,0.00206473493705921
"SIX6_SIX3",-0.0146130902686837,-0.147450074717224,0.945062420429007,0.167452455264552
"SLC11A2_SLC11A1",-0.259167718411744,-0.157036600888422,0.0744072047726939,0.283902289354801
"SLC16A1_SLC16A7",0.203307873857575,0.226022049856814,0.361796444511252,0.100570253445567
"SLC16A3_SLC16A8",0.0333900201217962,-0.0272555301761565,0.843434764288635,0.766178834155297
"SLC18A2_SLC18A1",-0.091377977481188,-0.183024090560854,0.572865277518139,0.0758270848863549
"SLC1A5_SLC1A4",-0.0416757141667645,0.048915721606497,0.833150604957432,0.297975976756133
"SLC20A2_SLC20A1",-0.328439543943733,-0.80879681114252,0.247872674342437,0.00569878613697568
"SLC22A12_SLC22A11",-0.00348785219645011,0.0569023985576283,0.988350055591471,0.550208266421498
"SLC22A1_SLC22A2",-0.00295981911354619,-0.0436529136477524,0.991358359508406,0.797799408083842
"SLC22A5_SLC22A4",0.127262786301565,0.300445393010086,0.41615510847727,0.00206473493705921
"SLC23A2_SLC23A1",-0.147332166598037,-0.0935202686582562,0.506531062022192,0.612260795787203
"SLC24A4_SLC24A3",-0.125163798553499,-0.00449423033847948,0.200145501490306,0.975154680713865
"SLC25A13_SLC25A12",0.283986184440435,0.0352097681269145,0.01146135115529,0.592908313230619
"SLC25A15_SLC25A2",-0.0107693961544747,-0.0306116235282254,0.909638674976438,0.81171310643013
"SLC25A18_SLC25A22",0.080338294783153,-0.0505262074804633,0.602238671016546,0.710677029267452
"SLC25A14_SLC25A30",-0.0616244494288772,-0.0913058559056416,0.684204893364543,0.603704945471989
"SLC25A36_SLC25A33",0.379169500477155,-0.00494960442658236,0.176870832733873,0.969608133175626
"SLC25A28_SLC25A37",-0.687247728975965,-0.685134979403772,0.00051479697118594,0.0629192998533386
"SLC25A52_SLC25A51",-0.0872126241814816,-0.0847358473595161,0.558835570357991,0.4721325229431
"SLC27A1_SLC27A4",-0.173953027106017,-0.118114735018865,0.230810166388559,0.174411814203905
"SLC27A2_SLC27A6",-0.156972720926005,-0.0525673048485062,0.232033811581357,0.640039216019861
"SLC28A2_SLC28A1",-0.0776244012813709,0.0592804930479686,0.677528827835409,0.37181617097814
"SLC2A7_SLC2A5",0.168640408558694,0.0100299501758914,0.184944593572458,0.924325002400739
"SLC35D2_SLC35D1",-0.339453914980204,-0.0253741664876196,0.0177098945932814,0.815770750203974
"SLC35E2B_SLC35E2",0.148186132987522,-0.0523046310035632,0.365564119202735,0.666109823038419
"SLC37A2_SLC37A1",0.194316091659281,0.020494180653314,0.0864692904947767,0.592908313230619
"SLC41A2_SLC41A1",0.0519561041212142,0.0175999592831731,0.683647610543759,0.879652623843931
"SLC43A2_SLC43A1",0.00301573196731056,-0.0534390552280556,0.988639751028165,0.447037468726822
"SLC52A2_SLC52A1",-0.207157670276258,0.105352573384908,0.232776895254587,0.305005828152212
"SLC5A8_SLC5A12",0.184856152663599,0.248565754761726,0.0807471945881716,0.0180985281079426
"SLC6A17_SLC6A15",-0.0192357970874424,0.294235880312178,0.938402596321603,0.00206473493705921
"SLC6A19_SLC6A18",0.199162410833436,0.0140320807864885,0.183650044170642,0.956071260788028
"SLC6A3_SLC6A2",-0.0888064176682024,0.0131474946740245,0.428618860240971,0.924331775993939
"SLC7A7_SLC7A6",0.0365858662989319,-0.0377181366179294,0.887524402978211,0.82364567053776
"SLC9A4_SLC9A2",-0.113950977933964,-0.0587441664973121,0.339524105491934,0.283368324257888
"SLC9B2_SLC9B1",-0.0546913053413351,-0.0844780067260348,0.742026510237167,0.289713233968156
"SLFN12L_SLFN12",0.236043784980772,-0.0913097619247425,0.208228778307147,0.241461388708204
"SMARCA4_SMARCA2",-0.333689877154846,-0.227711036209413,0.0702247470651376,0.0168167255057188
"SMARCA1_SMARCA5",-0.0748649854501434,-0.0818250461879681,0.78408988665576,0.651953412057436
"SMARCC2_SMARCC1",-0.185832924329778,0.11205577274536,0.515803259846616,0.679074722975485
"SMOC2_SMOC1",0.101533961719837,0.0724393277133592,0.495107285747962,0.401225596440914
"SMURF2_SMURF1",-0.0180735079084801,-0.0993157946511316,0.930128232953143,0.406865622367848
"SNAP25_SNAP23",-0.169259573016801,-0.319894546810181,0.558353549122092,0.167452455264552
"SNCB_SNCA",-0.141424775825473,-0.0443446289385689,0.521940192175281,0.682307345428899
"SNRPA_SNRPB2",-0.471087662201678,-0.260078535102728,0.0409539274810898,0.106690254919726
"SNRPB_SNRPN",-0.0933578856698248,-0.137817437762714,0.433553017071636,0.323294652615305
"SNX1_SNX2",-0.0336664991170611,-0.036335260300625,0.747063391220794,0.760343440049074
"SNX12_SNX3",-0.0232021970921562,-0.0562371193120966,0.920720214896274,0.540874761692745
"SORCS3_SORCS1",0.0233618886553597,-0.0426961473737707,0.909638674976438,0.571083804974336
"SOS2_SOS1",-0.0835513379174712,-0.576145875427944,0.724497163842977,0.00122070306539717
"SOX1_SOX2",-0.0825005807576607,0.0726325946240581,0.550824085323699,0.569544555960482
"SOX14_SOX21",0.267006005780055,0.0443516321867029,0.0706392965247005,0.693877968040779
"SOX6_SOX5",0.00982850992616762,-0.0154979019047272,0.956548071820895,0.912641328989322
"SP9_SP8",-0.158030604326178,0.196071932429736,0.25992515363938,0.133441481880671
"SPAG11B_SPAG11A",-0.485399680680305,-0.0717767173552049,0.424022108093205,0.891535396517767
"MAPK8IP3_SPAG9",0.00392860723822571,-0.16197763509227,0.988350055591471,0.309088225983719
"SPOCK3_SPOCK1",0.187882440387218,-0.0109675622185513,0.379871029835962,0.950220104368326
"SPOPL_SPOP",-0.943369324502349,-0.110171139114225,0.0217261796512347,0.664686690273359
"SPRED2_SPRED1",-0.0222649289436743,-0.193600934692695,0.94083376837929,0.218990171300318
"SPRR1B_SPRR1A",-0.05851141699059,0.0127358091658405,0.651554954213989,0.917155628395446
"SPRR2B_SPRR2A",-0.0868009428630679,-0.126042740144128,0.668181627183592,0.503575175825732
"SPRY2_SPRY1",0.102147289394588,-0.119898260568178,0.364777828342577,0.489276015023892
"SPTAN1_SPTA1",0.258037785522191,-0.0105433970660689,0.0855735212630453,0.923791284802466
"SPTLC3_SPTLC2",0.00564964953464111,-0.130759741242672,0.988350055591471,0.314258486543787
"SRGAP2C_SRGAP2B",0.355800853266164,0.29168056327778,0.00923990115205479,0.160147161752117
"GCA_SRI",0.0686677381586723,-0.0225516573372912,0.577673905377827,0.88362540665419
"SRSF9_SRSF1",-0.236992441585787,-0.0175323216225841,0.318147223727026,0.971412395114169
"SSTR4_SSTR1",-0.0788969932155694,-0.0523105211267801,0.623584690351196,0.521755360865053
"ST7L_ST7",0.0749896697259904,0.0736131628883124,0.754583994554135,0.591398119066084
"ST8SIA4_ST8SIA2",0.291039547060147,0.188201603201575,0.422857502705679,0.241461388708204
"STAG2_STAG1",-0.646658161566774,-0.492671333107379,0.00701793092396002,0.0351312508394361
"STAM2_STAM",-0.429816509067513,-0.175343618399874,0.0565398144871784,0.116923486518651
"STAMBPL1_STAMBP",-0.179886477938157,-0.0887321645456326,0.540645791303928,0.249458646291561
"STAT5B_STAT5A",-0.231664373391765,-0.0820989392219023,0.0772071236737522,0.44253983372737
"STEAP1B_STEAP1",0.0927698332092284,0.16472225545518,0.619407718446029,0.167882273354796
"STEAP3_STEAP2",-0.187116447792839,0.00249085748482532,0.0474599937805501,0.984817069859866
"OXSR1_STK39",-0.770826223604376,-0.399599053145355,0.00318016251155654,0.0731063516220392
"STK3_STK4",0.116742035265383,-0.0418089540464857,0.724497163842977,0.692432673672899
"STOML3_STOM",-0.215280887093484,0.0150942337897116,0.528520485626342,0.954647897703546
"STRIP2_STRIP1",-0.177463183237847,-0.241628624993357,0.456683927895082,0.0807944146016347
"STX10_STX6",0.142091473966696,-0.0248234442896766,0.309515546640558,0.815159210078236
"STX12_STX7",-0.037031221405358,-0.352028921798,0.887524402978211,0.0330310620360727
"STXBP2_STXBP1",-0.165306829203861,-0.171404631696109,0.249174719214548,0.0417798253950729
"STXBP5L_STXBP5",0.223482135970284,-0.0343832074487445,0.207957884861152,0.744197556539748
"SULF2_SULF1",-0.0304201395983007,-0.0950619858467631,0.836629524047082,0.0973991040460798
"SUV39H2_SUV39H1",-0.0599904058038897,-0.0200852892975307,0.804163886297203,0.866599794371977
"HNRNPR_SYNCRIP",-0.132980286556546,-0.654005786113148,0.527929341537778,0.0269030874363829
"SYNGR3_SYNGR1",0.0956796386252643,0.20766653804253,0.535104404076859,0.0150790954881778
"SYP_SYNPR",0.0963794422972581,-0.0672735212649902,0.572865277518139,0.36804626034623
"SYT4_SYT11",-0.226376928969459,-0.130882667881235,0.139712029442283,0.530179621388021
