"paralog_pair","GI_score_A549","GI_score_HT29","GI_score_OVCAR8","fdr_A549","fdr_HT29","fdr_OVCAR8","p_val_A549","p_val_HT29","p_val_OVCAR8"
"MYL12A_MYL12B",-0.86485512248527,-0.589307409519633,-0.879596027284263,0.00212767517210992,0.0150335419507937,0.0340287652475331,0.00038541014283877,0.0082068963503092,0.0141012501149827
"MYL6_MYL6B",-0.517459075986647,-0.415961372369814,0.0215592312009003,0.0127635018072845,4.82463936098688e-05,0.784060027791865,0.00376887522349095,8.85913927327616e-06,0.688442885273378
"MZT2A_MZT2B",-0.320361430417157,-0.305168214449017,0.037311940277087,0.115553915050973,0.103980426737189,0.85661237287083,0.0573468561047012,0.0723780196759292,0.792844702433795
"NACC1_NACC2",0.0114433636995681,-0.0157012074311048,0.0356286558959023,0.943966104578186,0.916473598435402,0.795056234714524,0.925227323345865,0.905102958256303,0.710001650897286
"NAP1L1_NAP1L4",-0.571034881330133,-0.292085232023494,-0.815578748524714,2.2286970702347e-05,0.00762051702812499,8.87704859203765e-05,1.31480388057189e-06,0.00366843747755893,9.69206297889967e-06
"NDFIP1_NDFIP2",-0.197044746571091,-0.588130840174495,-0.533266719451738,0.529383101774533,0.00736258832370314,0.00551227525968034,0.424306220226973,0.00352600383740622,0.00139516644289676
"NFIA_NFIC",-0.0961617372312221,-0.535606017185746,-0.236448775753617,0.363630335177097,1.72223692713482e-05,0.16719028211385,0.266181014583731,2.47865364203026e-06,0.0925147218644878
"NIPSNAP1_NIPSNAP2",0.403121098059871,-0.183057001056489,0.114761700629952,0.0723602233588569,0.0557194662376439,0.176122337899024,0.0301650558915334,0.0359480427339638,0.0992053863599961
"NKIRAS1_NKIRAS2",0.101523870498368,-0.0449994144141633,-0.0741168113496599,0.353627866691601,0.647810978762212,0.546149977450905,0.256226642863393,0.610839136301838,0.428246632442893
"NLN_THOP1",0.143426972322957,-0.047547535762168,0.244287302655889,0.433857584144319,0.50855296085126,0.0159781210712521,0.325124045686313,0.453534812469866,0.00543176820536361
"NME1_NME2",-0.162848791395581,-0.151754520374197,-0.166088601953749,0.186133280770745,0.0466063387321907,0.0527356962682162,0.105768042919356,0.0289121208016071,0.0238161208953234
"NOTCH1_NOTCH2",0.481345205566042,0.0834861465082099,0.580545978795392,0.0460382622371714,0.676056890353365,0.000513411780038351,0.0175927850732615,0.642505679913992,8.02604023385015e-05
"NR1D1_NR1D2",-0.151130503554718,-0.364552793801449,-0.252900843117918,0.238967801789985,0.0108318633822611,0.0824082413321422,0.150087810906939,0.00556376109212913,0.0394659815809019
"NR2C1_NR2C2",0.121887665227305,-0.620611848164119,-0.424461629259937,0.565069745001947,0.00269385154170309,0.0330954370686887,0.465516514492919,0.0010828882127938,0.0133795794806608
"NT5DC2_NT5DC3",-0.150855722605404,-0.145683349329311,-0.330537838704184,0.587130202865144,0.512319792553326,0.244551469262355,0.489169028356657,0.458926662808314,0.149188134879664
"NUCB1_NUCB2",0.161809161078342,-0.0908188250610365,-0.118639070555846,0.384559520151023,0.353099159133227,0.0846134885809664,0.283409869689464,0.29351915213308,0.0411519696324303
"NUMB_NUMBL",-0.181981807149864,-0.530774265977873,-0.0378906865370101,0.302654052360718,0.00199257480622151,0.691196998426354,0.211031733780054,0.000761430571111941,0.575637838310119
"OAZ1_OAZ2",0.326124971968537,-0.264896862473178,-0.36859047987422,0.1610354330197,0.14260023905741,0.016269693244585,0.089108936881869,0.107569411100379,0.0055712597214708
"ORMDL1_ORMDL3",-0.194013612406635,-0.52772306150209,0.0507558597215351,0.270150522342084,4.60540654724469e-05,0.774924097627027,0.17965344910094,8.15857214906912e-06,0.676856780061324
"ORMDL2_ORMDL3",-0.200532635405783,-0.414964057462744,-0.192710742481969,0.220200815945708,0.000239411778278839,0.0182884988777227,0.134961790418337,6.47540541746735e-05,0.00644408645319261
"OSBPL3_OSBPL7",0.129273132330395,0.313897601361195,0.105728103604672,0.155164433274324,0.00344411556587267,0.388684608778757,0.0843201262706625,0.00148703748997976,0.275702180641705
"PABPC1L_PABPC4",0.217082840837366,-0.0272743076145016,-0.14691093708711,0.312990692437327,0.888656455624371,0.443324039404787,0.219792471364177,0.875425838419045,0.327554939909069
"PACS1_PACS2",-0.0227378034735372,-0.268956204686108,-0.151845713258518,0.883275387353163,0.0157519895114224,0.294467968603983,0.837992500565436,0.00871636144180448,0.195824852570391
"PACSIN2_PACSIN3",-0.00262369536113555,-0.515225705547979,-0.0890443414298309,0.982688691323593,0.00273431635304946,0.404643577736787,0.980250257846363,0.00111950917680685,0.290178645076753
"PAFAH1B2_PAFAH1B3",-0.262556553157491,-0.346451353024198,0.106490560016633,0.0068890009654769,0.00010785438880969,0.319317909461559,0.00163935654567124,2.35513305589397e-05,0.216648918188109
"PANK1_PANK3",0.239187877627347,-0.176196450032386,0.391034601538728,0.0374406666914922,0.0626450063180441,1.98869355909061e-05,0.0132853978582714,0.0411933664374236,1.67780598037421e-06
"PANK2_PANK3",0.00260263682374895,-0.231032541289624,0.219246025107134,0.982688691323593,0.00386475079438114,0.0114819313387562,0.979665128233896,0.00170489012373431,0.00347591966086417
"PAPOLA_PAPOLG",-1.1602237536069,-2.21668500154637,-1.83944384804468,0.000257047681862283,5.42570929855915e-10,1.87398515393578e-08,3.12539365043471e-05,8.07797910455457e-12,6.04511339979284e-10
"PBX2_PBX3",-0.169123271657405,-0.400246897428543,-0.153166348472048,0.279725558753622,0.00273431635304946,0.0815460385609435,0.188103291370302,0.00111035115070304,0.0384460231428766
"PBX2_PBX4",-0.0553214138265332,-0.346496791384402,-0.0110363075000228,0.791438747470284,0.0110111452070188,0.95632527990132,0.721606241371569,0.00573781760167232,0.940783524630057
"PCMTD1_PCMTD2",-0.106032299749734,-0.407765509756609,0.041834570563075,0.504609937039467,0.00237786889885825,0.806575817876993,0.400682828418435,0.000944067056618661,0.727547667752845
"PCNX1_PCNX3",-0.141872641895786,-0.473247256413022,-0.331894683234986,0.270126891800851,0.000246801712681919,0.00577305612056718,0.17896744444374,6.85167200152368e-05,0.00148982093433992
"PDIK1L_STK35",-0.125676077853086,-0.0350895586596193,0.0716644961817411,0.298878947006142,0.721986249825166,0.609693565992654,0.206916194081175,0.689738725019079,0.487149697889912
"PHLPP1_PHLPP2",-0.243181957818466,-0.19329061703943,-0.198068206784267,0.00920081175819185,0.0503671592024309,0.0107035107415248,0.00238535469610666,0.03187003870129,0.00312716819371612
"PHTF1_PHTF2",-0.0370649435222387,-0.16043789720466,0.0944581222650732,0.844635992450831,0.0606362530268789,0.237423832532607,0.783436523979259,0.0394210875757873,0.142572127724295
"PIP5K1A_PIP5K1C",-1.17658834983769,-0.79430501849427,-1.39505754181464,0.00256557074477881,2.22900212130639e-05,0.00158399740786024,0.000492027827718163,3.48454425911421e-06,0.00030658014345682
"PITPNA_PITPNB",-2.10124896987619,-2.06710402110778,-2.70501507593581,3.98688781499517e-07,2.77454577347824e-06,4.0038016972046e-10,8.90371968609342e-09,2.34080784859206e-07,4.96749590223896e-12
"PITPNM1_PITPNM2",0.0461987450729741,-0.573291380775425,-0.315552672181506,0.791438747470284,0.000527610473780155,0.0012352934350437,0.722703372379812,0.000163650891371016,0.000217632342154102
"PKN1_PKN3",0.0648691281803579,0.0805714294808117,0.379520356156158,0.698903750511969,0.535292056395918,0.0232841879382219,0.61219112637897,0.483489599325345,0.00889767975803021
"PKN2_PKN3",-0.168644567389065,-0.187563522740244,-0.0713890222420081,0.238741457728416,0.0514907873140001,0.691196998426354,0.149287462400896,0.0327087879711762,0.577998482555041
"PLCD1_PLCD4",-0.0262351551313199,0.0815926837477583,0.201253968606394,0.888986254291751,0.478153096306517,0.0821208432363898,0.851485593440734,0.423574827249198,0.0391245704749053
"PLEKHF1_PLEKHF2",NA,-0.244508434949977,-0.0830552546898328,0.533934525370893,0.125714259321372,0.426628033625274,0.431917258736752,0.0910504050158902,0.311237324778736
"PPARA_PPARD",0.153855272348253,0.0172240074184208,-0.386818998845149,0.215145883404719,0.9271574356382,0.203534156030143,0.131329745204866,0.917954880445761,0.119696265456933
"PPIP5K1_PPIP5K2",0.26034145691053,-0.0664187708044001,-0.0197407450991202,0.149258802899648,0.637349640481279,0.87061244079975,0.0807404938762365,0.599393334348399,0.810123238957583
"PPM1A_PPM1B",0.225152930952465,-0.593771841367424,-0.262847565421583,0.280668863857546,6.74996092984493e-06,4.44068027543548e-06,0.189434071884001,7.53717721694843e-07,2.75476443885575e-07
"PPP1CC_PPP2CB",0.369723561000075,0.292634707413867,0.210958309560595,7.10188807634934e-05,8.57173448290874e-05,0.0228401529982154,6.63662819629654e-06,1.8292038846902e-05,0.00857587540378508
"PPP3CA_PPP3CB",-0.237084548743118,-0.0515527955447105,0.185016816404749,0.117513207310339,0.50855296085126,0.0418430602167924,0.0591939977270442,0.454290486120232,0.0180662344360344
"PPP3CB_PPP3CC",0.141637479695441,0.109505178659028,0.376978829093471,0.255714140037032,0.211793502089292,5.95653429103659e-06,0.164976864540021,0.167647958229489,3.84292534905586e-07
"PRDX1_PRDX3",-0.360763804394041,-0.304271238708719,-0.0708271123852986,0.0526650696910255,0.0350411042816417,0.528978479385837,0.0209092088103327,0.0210420526951794,0.409531725976132
"PRKACA_PRKACB",-0.289132197078482,-0.137221191564258,-0.0156785306738151,0.0939046077657095,0.266752625221315,0.927396995138114,0.0434217243133232,0.214745959411481,0.883673563605548
"PRKAG1_PRKAG2",-0.0503094933804505,-0.28138308176242,0.278021312012004,0.684635471431161,0.0146005295404686,0.0139502731416949,0.594691034292202,0.00787962575005645,0.0045623672321936
"PRPSAP1_PRPSAP2",0.12728928712259,0.132836570998176,0.109962664048634,0.44025641704787,0.159550210178063,0.254864044279355,0.331836038987548,0.122138149106795,0.159369079797512
"PSEN1_PSEN2",-0.26499677336016,-0.700813073933704,-0.14400395424104,0.00822789641590289,0.000215130797012332,0.173744042958791,0.00206207825807988,5.65852716707375e-05,0.0965723712723799
"PTP4A1_PTP4A2",-2.56985371410634,-2.84351188777448,-1.75983033974005,2.06546420425145e-08,3.10391247368245e-12,1.21081188441512e-06,5.12522135049987e-11,3.08080642549126e-14,6.9103407795404e-08
"PUM1_PUM2",-0.463917486740871,-0.607050313983503,-0.135598648468698,0.00586667032268601,0.000710685263291053,0.62343842183176,0.00135384699754293,0.000243361206784529,0.507413901639745
"PURA_PURB",0.218590608333313,-0.27700861672106,-0.180641078760387,0.463859258241038,0.0196734887739845,0.201003010944288,0.357965829560701,0.0110815929322444,0.117210192486123
"PYCR1_PYCR2",-0.317569290767849,-1.39228269326861,0.0764244609063908,0.261198376919989,1.31370132187863e-06,0.322158105972366,0.170459486674832,9.7794143067888e-08,0.220634335603904
"R3HDM1_R3HDM2",0.398774853996203,-0.0256221264150605,-0.0455349444742693,0.0138406171165241,0.766604216327338,0.548012190171586,0.00415561953126406,0.738070560632772,0.431066660755317
"RAB40B_RAB40C",0.0142819961099734,-0.171364458258927,0.0017546195291231,0.888115503117611,0.13212241445114,0.976047521624542,0.846244052598418,0.0976984603137461,0.97362556747659
"RABL2A_RABL2B",0.315890068580696,0.300531261776815,0.295114902378844,0.00317429865517438,0.000645084894330181,0.00946303266582216,0.000658553206742453,0.000216095436065942,0.00265340618173177
"RAD23A_RAD23B",-0.266004078463693,-0.515096585170938,-0.704582489707297,0.163900600776843,0.00205897814826094,0.0061608322758956,0.0911010783474262,0.000797023799326814,0.00162046705023557
"RALGAPA1_RALGAPA2",-0.156009140637403,-0.593858396356015,-0.0191744737907887,0.279029220269026,6.11126918543469e-05,0.927509379125208,0.186250273579077,1.19799073362119e-05,0.890685185413041
"RALGPS1_RALGPS2",-0.491820473047752,-0.3523701067019,-0.184465116783209,0.000114734994457617,0.00377242209757917,0.0459668176610031,1.16727909994102e-05,0.00164750940241671,0.0203029616467954
"RANBP10_RANBP9",-0.187071608636557,-0.585155351962845,-0.368507650006451,0.283603242822302,2.34898278489898e-05,0.000102794394187542,0.193748865198262,3.90525673916208e-06,1.19884281062394e-05
"RAPGEF2_RAPGEF6",0.101135665883004,-0.396844638604887,-0.140084827932063,0.451112431193603,0.00307670086501664,0.176122337899024,0.342532019715242,0.00129022939500698,0.0990780750660366
"RARA_RARG",0.472153531905991,-0.343955992514126,-0.0816462158767105,2.77180017001319e-05,0.0127199438344463,0.595162753709276,1.92581649529453e-06,0.00678607425410906,0.474062640051309
"RBL1_RBL2",-0.130126743154662,-0.470910035881367,-0.262958864148691,0.283603242822302,0.0022488410134634,0.0330954370686887,0.194229516176068,0.000876099352639589,0.0133859956382041
"RBM4_RBM4B",0.207551424730786,-0.180728859004061,-0.0226262679230435,0.114094091610542,0.159550210178063,0.888020158644152,0.0557730423009348,0.122335024677473,0.83072853550582
"RBMS1_RBMS2",-0.248753701868639,-0.210442524931173,-0.0132897124254355,0.0766873207590252,0.00989459782210083,0.917575869873649,0.0330094049030083,0.00495957508700836,0.86976174265939
"RC3H1_RC3H2",-0.241077311429487,-0.830445016471712,-0.872557620448284,0.0756913192660137,2.99565397985156e-06,2.06880978067764e-06,0.0321171602840902,2.67601844353986e-07,1.23204552695442e-07
"RCBTB1_RCBTB2",0.442497717430349,-0.0286285530911782,0.0836499610635605,0.0805784693350372,0.787840703423504,0.345577644948874,0.0349906504556613,0.767574336233985,0.23838854912106
"RFX1_RFX2",-0.184807679680973,-0.0690325393451859,-0.0274469156551735,0.504609937039467,0.452632723898,0.819427990822068,0.400070943633598,0.393105343335732,0.746228468068732
"RHOC_RHOG",-0.390981924309366,-0.383694299645911,-0.273071218618361,0.0435952692329837,0.00310062446593684,0.0478895698572933,0.0161183501630635,0.0013079557300478,0.0215087149979407
"RIC8A_RIC8B",0.148265857796294,-0.0181824614486761,0.0402781508228546,0.283603242822302,0.812815555210113,0.750580962411518,0.192899423713874,0.794663346781103,0.646281870860538
"RING1_RNF2",0.437786487817927,-0.500235635537504,-0.749528573585958,0.00197327987717841,0.000107467471728897,4.08465173295589e-08,0.000352546280786218,2.32001737975534e-05,1.5203418360878e-09
"RNF122_RNF24",0.0921692946584941,-0.222051581676869,-0.224034552153282,0.587130202865144,0.00410570519107394,5.34000158003692e-05,0.488456401410394,0.00182362587891374,5.03523722187104e-06
"RNF185_RNF5",-0.0994606997013621,-0.230309473033949,0.0915215521122035,0.599654607454163,0.142273692285771,0.316173893123161,0.502936122380911,0.106970046557292,0.213364855003921
"RNF19A_RNF19B",-1.23917798104095,-0.804514710674537,-0.79141215731232,2.47984636801924e-06,1.41719082702106e-05,4.6418416594546e-07,8.87785300189917e-08,1.89896537615725e-06,2.18846132827884e-08
"RNF38_RNF44",0.204245675352547,0.112916949692118,0.0414929469998119,0.106919666074363,0.169387860056356,0.744504049151975,0.0512584596404565,0.131138988430728,0.637354583020922
"ROCK1_ROCK2",-0.808865634582569,-0.516459833250604,-0.888012035336908,0.00814592222794139,0.00732925722017094,0.000462268842766744,0.00200110744557369,0.00349185455650824,6.53829380588199e-05
"RPS6KB1_RPS6KB2",-0.464338527096187,-0.378657398316849,-0.461870633193672,3.25755235941374e-07,0.000173501923141177,2.95121960032914e-08,6.46660517997764e-09,4.26220605235149e-05,1.02523757827811e-09
"RSBN1_RSBN1L",-0.0341569660729331,-0.112260161317664,0.0170504967411117,0.860313125099032,0.38888163656488,0.927509379125208,0.804788913819574,0.328088725637864,0.889170490556003
"SAFB_SAFB2",-1.62935922893097,-1.49943555479828,-0.617298005376988,2.21777765465675e-05,3.92979585203331e-05,0.0879346314191759,1.21069747896894e-06,6.7284345853672e-06,0.0429854153587535
"SAP30_SAP30L",-0.0756226427555988,-0.0887527256662781,0.10436580962553,0.475688005837193,0.218610091117492,0.246279971684849,0.371815686944704,0.173586176569721,0.151747150193618
"SAR1A_SAR1B",-1.91174955609565,-2.65100919961792,-2.63097364672292,1.40284396511331e-06,9.72306636058974e-10,1.00049367393173e-13,3.82910263430432e-08,1.93013724279697e-11,4.96522915102594e-16
"SBF1_SBF2",0.251525259423167,0.0305591927222474,0.110297292923901,0.0339837580150064,0.782814525634639,0.246691056009699,0.0119744259010693,0.759504911968099,0.153646290467579
"SCAMP2_SCAMP3",-0.547337596746822,-0.68016877927532,-0.355248125087986,0.0116709917169482,0.000127123466902636,0.00301538725454002,0.00337774534610186,2.87052989780146e-05,0.000703340947709087
"SCRN2_SCRN3",-0.416600070977637,-0.739086181835572,-0.488132136122544,0.00271210107991691,3.20437937183867e-08,0.000492270838065538,0.00053165256901597,1.11318390088688e-09,7.45124593597961e-05
"SEC24A_SEC24B",-0.744423986707132,-1.12334441748597,-1.54294009719903,0.00317429865517438,0.000135810102722837,8.0322596782882e-06,0.000661640414478035,3.10037951625336e-05,5.51702850110979e-07
"SEPT11_SEPT8",-0.0377592245419141,-0.485936620798755,-0.0832383794810399,0.837446503406894,1.21077319931619e-05,0.5433314456326,0.771232145130372,1.5923319991007e-06,0.424688350804638
"SERINC1_SERINC3",0.0131828030010446,0.169296327788976,-0.12107989686805,0.947178363467601,0.111831013900089,0.357560430760033,0.93325922517677,0.079086449036043,0.249316330132926
"SESN1_SESN2",-0.351193692959886,-0.43067172413731,-0.63860880415683,0.00919775159514153,0.000561617246900443,9.17929593504014e-05,0.00235079010992451,0.000176986080288725,1.02498341706404e-05
"SFXN1_SFXN2",-0.553330832753763,-0.101451345466799,0.158037466080997,0.00530261997569034,0.476209390518934,0.0435913543735974,0.00121052366690698,0.417126339586064,0.0191455824420018
"SGTA_SGTB",-0.159760472256366,-0.532198321606249,0.0313254189276801,0.1687474919872,1.55055473426572e-05,0.842497701909719,0.0946325885585785,2.15461700046849e-06,0.777690186378203
"SHMT1_SHMT2",-0.727692167333568,-1.03155936772239,-0.399737950056213,0.00126762860059675,9.74495584848295e-07,0.0884140106953723,0.000191874304308689,7.01249924580659e-08,0.0436585313359283
"SIPA1L1_SIPA1L3",-0.242442721718125,-0.381369259646803,-0.0113476942025752,0.115363805533653,0.00199477905497992,0.940703904008328,0.0569662464049552,0.000767222713453816,0.917361375372886
"SLC12A4_SLC12A6",0.24475623715523,-0.397792320749986,0.178607940766508,0.0552762515777958,0.0277899067046898,0.16401627887616,0.0223573920773715,0.0162050324456628,0.0895374227115513
"SLC25A23_SLC25A25",-0.0305878350519412,-0.439915273107799,-0.131780640498914,0.852303150477396,0.000246801712681919,0.13518211084356,0.793086058136534,6.85900541448509e-05,0.0721194884152989
"SLC25A24_SLC25A25",0.227745347110319,-0.190136055163244,-0.0793079414193706,0.200367570587417,0.126318226848192,0.488165843525527,0.116737231346436,0.0922652309159727,0.372044791725316
"SLC25A33_SLC25A36",-0.136843434070316,-0.0914016737277121,-0.302240233222733,0.230552189521953,0.0768224510870461,0.070461690746307,0.142450360275351,0.0514691359640259,0.0326956232495271
"SLC36A1_SLC36A4",0.237105614488833,0.337521027120708,0.344942337133396,0.00385719660847016,0.000885446634547559,7.48408233718702e-05,0.000851837464401598,0.000311993603240083,7.79978804371848e-06
"SLC41A1_SLC41A2",-0.037048588124561,-0.0581632895405237,-0.045147574947665,0.738770407235104,0.476326885844403,0.648449642370383,0.663610142479175,0.418411209898061,0.534206653267909
"SLC41A1_SLC41A3",0.0577805776111731,-0.111493483024049,0.0112439104575252,0.550064503224031,0.266752625221315,0.927509379125208,0.450425027453921,0.215123084855899,0.888177235600348
"SLC4A2_SLC4A3",-0.24972041644964,-0.131698613028402,0.012314222486198,0.315732736459397,0.306641059747347,0.93592397181822,0.222501481772876,0.249573865005285,0.908055267942739
"SMAD1_SMAD2",0.125656954589957,-0.172220671803343,0.236531291474396,0.529383101774533,0.126318226848192,0.00810500516279541,0.425608250558186,0.0927796405634365,0.00223239596295357
"SMAP1_SMAP2",-0.52459763556742,-0.72895429818012,-0.491554038747378,2.79210471061907e-05,5.08054761638057e-07,4.54541637234498e-05,2.00920686372092e-06,3.15170447666288e-08,4.17321106145817e-06
"SMARCA2_SMARCA4",-0.0279960650534605,-0.626176379199013,-0.0271936068582359,0.883275387353163,4.7349885987832e-05,0.884901617298,0.838503325136101,8.57702649407378e-06,0.825615404724685
"SMARCC1_SMARCC2",-0.465971901516436,-0.591256855904861,-0.125903565378222,0.0107582220538064,0.00015175591222242,0.648449642370383,0.00298987808939533,3.65268572843045e-05,0.533834215080937
"SMARCD1_SMARCD2",-0.131928221432108,-0.283007712338181,-0.104286071884038,0.31836921706906,0.012468083490358,0.388684608778757,0.225149446314347,0.00662076890058715,0.276231662420292
"SMURF1_SMURF2",-0.159036098423917,-0.19593029583696,0.0540899065057986,0.0756913192660137,0.0154116600767714,0.454468397068335,0.0319556340108891,0.00845155552597139,0.339441656371138
"SNTA1_SNTB2",-0.216899937381107,-0.368501007395431,-0.270144794590628,0.203803109099792,0.00342227088261332,0.032022347820718,0.119854433887471,0.00146911380320622,0.0127930471442571
"SNX1_SNX2",0.107656465365342,-0.124985333766748,-0.0339947373467055,0.267634796971452,0.175105005200651,0.717523724672655,0.175500108400161,0.135999669051622,0.608915915230889
"SNX5_SNX6",0.0496056381015295,-0.501203164534268,-0.254143412369635,0.701086435834675,0.000163771585639104,0.0551873691147552,0.621061681372156,3.98253483688145e-05,0.0250919214668997
"SOCS4_SOCS5",-0.0118223468367263,-0.166758520334966,-0.195023722182102,0.947178363467601,0.153367952925457,0.0469167976140935,0.935426770868748,0.116453085844143,0.0208389746226371
"SPOP_SPOPL",-0.206866271270557,0.00888746133770629,0.220075692677447,0.173863152407416,0.943098029679268,0.179330583840962,0.097932842671175,0.943098029679268,0.101902490569678
"SPRED1_SPRED2",-0.0875286821146852,0.118432479904963,-0.0320420110812085,0.358877105623567,0.336766237154942,0.773928040787719,0.260920575552618,0.278270860974183,0.674066358105433
"SRSF4_SRSF5",0.0167849292817053,-0.338130920152282,-0.00542647647031133,0.883275387353163,1.63240836601273e-05,0.936358873061757,0.839440380536629,2.30886543083686e-06,0.910800690422354
"SS18_SS18L1",-0.145113727797867,-0.133431567317254,-0.234828346025876,0.647394820600516,0.288577205432459,0.0840220590769439,0.549402056192001,0.234155697708224,0.0404473435755015
"STAM_STAM2",-0.33718466615597,-0.596468304733393,-0.0448994867234288,0.177429170325292,1.55055473426572e-05,0.806575817876993,0.100381763856493,2.13862736968808e-06,0.732522951223274
"STAT1_STAT3",-0.448278174823474,-0.408260505101051,-0.238377511578527,0.00370036584920156,0.00120246476719164,0.00507334086923077,0.000789175888701835,0.000441599964129934,0.00127148245109754
"STK17A_STK17B",-0.127496676571999,-0.166419334911365,0.0328788544724013,0.215006283543789,0.031250954111372,0.691196998426354,0.130177501698969,0.0184558984578326,0.576801723233433
"STK38_STK38L",0.336849955093473,-0.0525729969054823,0.333930472451676,0.0100814594760715,0.571099581514293,0.00229378857287131,0.00270173107547325,0.527168844474732,0.000487541368670098
"STX10_STX6",-0.784913916392869,-0.681872726417269,-0.605776567590812,1.36392242628821e-05,6.67564694519572e-08,1.59612483246654e-05,6.76884578803084e-07,2.65939492590445e-09,1.26739440791388e-06
"STX12_STX7",-0.347972763875061,-0.469645243026724,-0.237473756008174,0.0269125922505993,0.00577541225039042,0.11503610394459,0.00921572637861714,0.0026799059325633,0.0593734730036595
"SUCLA2_SUCLG2",0.0323347450931315,-0.429389228204083,-0.00295206129673852,0.889879483100381,7.9636149089026e-05,0.975149897060764,0.854746595193885,1.65990980731469e-05,0.970310443477336
"SYNGR2_SYNGR3",-0.134268585305561,-0.250230511026025,0.172440608288545,0.200367570587417,0.00305202466400724,0.0884140106953723,0.116839650342539,0.00127230804851915,0.0435265524456111
"TBC1D15_TBC1D17",0.500535750844559,0.219191202016077,0.118641543221095,0.000173455949135701,0.0833443615908557,0.205412317643728,1.89381185160566e-05,0.0564590836583216,0.121310500246172
"TBC1D22A_TBC1D22B",-0.532894496755186,-0.793117358978827,-0.386539944006837,0.000175906352183272,2.07294587153388e-07,0.00495484023301702,2.00786406958574e-05,9.25881530709924e-09,0.00121719400265182
"TCF12_TCF3",-0.581998479444786,-0.55620962466663,-0.318482776115465,0.00309923612066719,0.00251077537135977,0.0126566076326148,0.000630613801227566,0.00100306410617599,0.00392574678430979
"TESK1_TESK2",-0.177700235142653,-0.0708520965095159,0.115890204607108,0.205306171254474,0.55599362269535,0.485918535346728,0.12175725789037,0.50908597214537,0.368568125529042
"TFCP2_UBP1",-0.568579707925998,-0.636104044124104,-0.414717805428039,1.59715195376284e-05,4.47044550889396e-05,0.0136385457749942,8.32262804690315e-07,7.76504182686295e-06,0.00429800325911726
"TIA1_TIAL1",-1.81686879289869,-3.43962413379752,-3.29535955578473,2.2286970702347e-05,1.36020637532576e-12,1.00049367393173e-13,1.32726376391149e-06,4.29375641989239e-15,4.19314724657361e-16
"TMED1_TMED5",-0.0775349881624853,-0.26795361879161,-0.108857144374664,0.536874010124976,0.00109500596720027,0.319317909461559,0.436959492111643,0.000396701913675533,0.217104484348554
"TMED3_TMED7",0.633564699483921,-0.107000633854592,0.501080924662258,0.0157576583159845,0.466180185817752,0.00566159624699258,0.00492671202931524,0.407184678431386,0.00144700847007503
"TMED4_TMED9",-0.604854932653835,-1.08135910244884,-0.732795468945374,0.00241109981764858,5.51455426114116e-05,0.00083379583889863,0.000454698724916357,1.03996556785789e-05,0.000138621144432278
"TMEM14A_TMEM14C",-0.19082231599936,-0.119718430181054,-0.0970926981810116,0.155978138320289,0.206369585460796,0.152703858465611,0.0851493559068575,0.162842501678742,0.0827455984552263
"TMEM14B_TMEM14C",0.407024449118752,0.102643193526746,0.138830093956845,0.00920081175819185,0.307245768654612,0.0435913543735974,0.00239723383277951,0.250828431482301,0.0191196625257265
"TMEM170A_TMEM170B",0.390030004326232,0.110749317486889,-0.0206835646012879,0.0112174483604102,0.381210815152694,0.888440752936587,0.00320100883733791,0.319725199805485,0.833326562307767
"TMEM39A_TMEM39B",-0.205150737964042,-0.604855738275585,-0.139808674979979,0.247409137458823,0.016775678579681,0.16719028211385,0.157777042994833,0.00932444665471102,0.0924150049910645
"TMEM50A_TMEM50B",-0.095834740378638,-0.381536892479308,-0.0160184189013992,0.654917720295995,0.0108318633822611,0.92002725672817,0.563911783976949,0.00554335853972573,0.874368335798732
"TMEM63A_TMEM63B",-0.0804164429034551,-0.117522012273341,-0.2275248310468,0.536874010124976,0.345471914655791,0.0470081458891741,0.436400620158701,0.286321636464105,0.0209961941936758
"TMEM87A_TMEM87B",0.298807447035064,-0.254996933168724,-0.0208103835222487,0.0486195051256041,0.00441964758534558,0.784060027791865,0.0186998096636939,0.00198500300979541,0.688727667092606
"TNKS_TNKS2",-0.607923670549553,-0.384606130902893,-0.624276365958193,0.0320522826565805,0.0364860464206357,0.00587654954803787,0.0111347880196557,0.0220186959810987,0.00153111092442674
"TNPO1_TNPO2",0.205096450481535,-0.76985341907116,-0.886778746578289,0.331929018588976,0.000535959216082187,4.66796130916241e-07,0.236386174528626,0.000167570375251503,2.31660610876546e-08
"TOB1_TOB2",-0.0545147621371637,-0.17057226372934,-0.140897842571958,0.701086435834675,0.121910790085179,0.201003010944288,0.620438112362751,0.0868198430631424,0.116941703143038
"TOM1_TOM1L2",-0.201623069879588,-0.319856831320663,0.00425254030523796,0.14412902058533,0.00335286519527883,0.969064268014291,0.0772502939117403,0.00143099953743911,0.959445764113405
"TOR1A_TOR1B",-1.07060908422887,-1.20399128525687,-0.775911032718573,5.81729683997218e-06,2.6794856402436e-06,0.000483701566198032,2.59829635532256e-07,2.19411975503818e-07,7.13604880294989e-05
"TPM3_TPM4",-0.300641985332977,-0.194821102581808,-0.17180320876055,0.0507929335230435,0.139265348442806,0.29403447232041,0.0200398918862628,0.104362618436048,0.193246483538773
"TRAK1_TRAK2",0.360380873696559,0.117271342837956,-0.0244332750028791,0.00588651852500596,0.138145558207625,0.82285050857945,0.00137303409764407,0.103180677470211,0.751387064906296
