"paralog_pair","GI_score_RPE1","GI_score_HAP1","fdr_RPE1","fdr_HAP1","p_val_RPE1","p_val_HAP1"
"APLP1_APLP2",0.236429370967584,-0.209865617109554,0.387507932619598,0.10481609978473,0.245308384246032,0.0373905385196992
"ARAP2_ARAP3",0.0577606856683779,-0.11051705815627,0.748917967250621,0.208031581760542,0.638563770013585,0.0948915986977909
"ARF4_ARF5",0.0651609998157853,0.171938967856561,0.840487858801559,0.529272994737781,0.766457862659729,0.381899717244773
"ARFGEF1_ARFGEF2",-0.200242215032373,-0.00353406786453006,0.558862219797577,0.985765925604231,0.415061414703463,0.977118856081387
"ARHGAP22_ARHGAP24",0.284080348347643,-0.0171061398480709,0.38646103977358,0.891462081625451,0.244080656699103,0.827600031918365
"ARHGAP31_ARHGAP33",-0.519595902916182,0.283385482290212,0.000442135148028827,0.058222654608411,9.04954981345552e-06,0.0160878387733767
"ARHGEF1_ARHGEF12",-0.0558135144659555,-0.260383589222602,0.776911596077175,0.0262551323947377,0.67818892822026,0.00506677993582658
"ARHGEF6_ARHGEF7",-0.0186318902243416,-0.264581856252155,0.922845440819077,0.00320024402077285,0.870227060421499,0.000266687001731071
"ARHGEF37_DNMBP",-0.313879800766153,0.0631660484050033,0.159096507664056,0.575834869352017,0.0712795941816098,0.429914473963417
"ARID1A_ARID1B",-0.0732297707846069,-0.193611479262971,0.815901786175235,0.192770964676899,0.733595904236505,0.0853941554051177
"ARL8A_ARL8B",-0.541176453950107,-0.618497170655989,0.0599123494597374,0.0751256021886578,0.0187445069947132,0.0236140416236278
"ARNT_ARNT2",-0.184997234516773,-0.124994130917155,0.516957609637327,0.441904731811098,0.372602487647956,0.295249214090164
"ARPC5_ARPC5L",-0.213880382035114,-0.557570576237424,0.676349936452958,0.0828452610931583,0.541588097269355,0.0265250178061428
"ARPP19_ENSA",0.371787623389337,0.470170192836926,0.41491352876149,0.242644771255566,0.273160456022766,0.122516204398137
"ATAD2_ATAD2B",0.332916746965899,0.229842359313051,0.137127392312657,0.0678143432953299,0.058772229918428,0.0203404084158586
