,Meljuso,GI1_004,MEL202_003,PK1,MEWO,HS944T,IPC298,A549,HSC5,HS936T,PATU8988S
CAPN1_CAPN12,-1.165803153927891,0.42450560244545255,-0.7050196349896591,-2.040918245753183,-1.4154923451965817,0.07643841534202882,-0.49360701936135415,-0.26928661831540046,-0.8271182491758876,1.1895303631918783,-0.5631932142114723
CAPN1_CAPN13,-1.4056561006590518,0.5224129579666497,-1.6523748446050182,-2.0986671762815727,-1.7610446754420803,-0.14847629582152605,0.06081262711436117,-0.18852067556308638,-0.9661439619410643,0.8123325015997731,-1.2576478042368582
CAPN1_CAPN14,-1.1957213414382137,1.231020928928651,-1.3682084785219002,-3.0363088149700865,-1.8532841177894905,-0.7600991496775724,0.11811273549840864,-0.8021630359848574,-1.4794255505531297,0.9761973457583223,-0.0732454629220726
CAPN1_CAPN2,-0.6598983480493273,1.3293782771675708,-1.2727251434016142,-1.3615390612792961,-1.1030350604950032,-0.9281789748250895,-0.4333008502834073,-1.1681153034719944,-1.1667894926851328,-0.1346550338059335,-1.6372636716414297
CAPN1_CAPN3,-1.8591477154224059,-0.7570494518425858,-1.82997308242549,-3.9861391920793783,-1.417613110572725,-0.6522303543734038,-0.8566303225163228,-1.5873929183034603,-2.758976818656404,0.6358007450748356,-1.0216464439666004
CAPN1_CAPN5,-0.6264673690210936,1.3631390732136432,-1.1599874488502842,-1.8642250155587992,-0.7896353666439653,-0.1606890808548329,-0.3894934452717702,-1.081712951319648,-1.0309736650074306,-0.18087514994028078,-1.0591911244553396
CAPN1_CAPN8,-1.2277667326197597,-0.5441492554851106,-1.884957525564135,-3.283522980011139,-1.5029093080436073,-1.1889023719957506,-0.8240201873832468,-1.0963492005825675,-1.8839050814952407,-1.1502645267055758,-0.46547166865119566
CAPN1_CAPN9,-0.4763773388823202,-0.20112667927113076,-1.2320269153052728,-1.0324146244183046,-0.5627102294174208,-0.4192774531632336,-0.17460256426077153,-0.54615522232097,-1.081692130277755,-0.016610837884829626,-0.8885397383150159
CAPN11_CAPN12,-1.6029312464912502,-1.6257979120770252,-1.9827799466570486,-1.7891626643298641,-2.0154593910655465,0.18526429058395602,-0.9342586747770001,-0.7870523121323727,-0.33198144050777817,0.7338258459334284,-1.3434722612288863
CAPN11_CAPN13,-1.7697911783728566,-1.5669628072811488,-2.616634897945312,-0.3376098734545161,-2.307173667546492,-0.648236471177533,-0.5662235545310782,-0.8308542085269857,-0.8184562617385164,0.3734053738191068,-1.7826400276821577
CAPN11_CAPN14,-1.4450348132771746,-0.4601227525011738,-1.1665585416131719,-1.4539791900099182,-1.5220948294581005,0.44727094144747925,0.9021895382355309,-0.8452179574075741,-0.9594383768955105,0.39110865745218804,-1.5858970318574133
CAPN11_CAPN2,-1.3775694078902738,-0.604232976780609,-1.8555522418550527,-0.3196330961386097,-1.6745685911985289,-0.5848190726487893,-0.04162657910306533,-1.2388772226908678,-0.48781822612338316,-0.7103895244847014,-2.3607185665656565
CAPN11_CAPN3,-2.221685627852936,-2.303177384880607,-2.898412373087177,-1.8594387335705143,-1.7664104716077251,-0.6971707007454857,-0.34232556647687024,-2.0344245218619026,-1.8402767282145476,0.2333862793308951,-2.047196191927234
CAPN11_CAPN5,-1.2093311886079978,-0.1701075344616763,-1.700145707493302,-1.0089502031997026,-1.358249841562647,-0.6330151227942798,-1.332456595474859,-1.1928569585502735,-0.5616088463598298,0.18844525805833745,-1.8794507275376247
CAPN11_CAPN8,-1.9200860064613308,-0.8590780377847755,-2.373824032060314,-1.3615035421873825,-1.514077429467595,-0.605485150743395,-0.9054842471162112,-1.9839931881183188,-1.2167938671028307,-0.635138758893009,-1.5735906982542933
CAPN11_CAPN9,-0.9736767531339022,-1.341993771040786,-1.6890633594559235,-1.0740443696886377,-1.1401634703486019,-0.5398859953397711,-0.36180291954856564,-0.9234350515786776,-0.4980252313213912,-1.2210670645990749,-1.125456878537307
CAPN12_CAPN13,-1.2276870225981917,-1.3412915244783739,-1.1035250769442264,0.7864515646502407,-1.439543299232116,-0.7405567046113627,-1.1691903474276388,-0.17258485973415438,-0.49653472449403085,1.1052697838845225,-2.0367388623599423
CAPN12_CAPN14,-0.6763424848004256,-0.18200650481661926,-0.4671524059797646,-1.0183482190919049,-1.2200480686635553,-0.1237311682283602,0.05335288040390236,-0.3435327127719256,-0.4174992169984541,1.140147868075759,-0.8968716900784381
CAPN12_CAPN2,-0.3081170606111404,0.22126127576907031,-0.4637193406360261,-0.8610667871891582,-1.133088149514572,-0.9096992482065435,-1.3879822229908703,-0.21205818098463744,0.17705250432877623,0.021689102964119026,-2.1018438129245425
CAPN12_CAPN3,-1.1194209232959014,-0.9574153059686089,-1.7205165804603069,-1.8619317779017883,-1.6463408094909284,-0.8691136302214428,-0.9703612674617408,-1.6108114885067293,-1.2404618700239574,0.7977955991268794,-0.4425120435781734
CAPN12_CAPN8,-1.4064113866154915,-0.22840932894780958,-1.1149989950275485,-0.5451456186321032,-0.9408908544707707,-1.861478344521898,-1.5993755212919891,0.08251834540788934,-0.5150610164206104,-0.20960251679108893,-0.8408333309470533
CAPN12_CAPN9,-0.26694562122986293,-0.5402480118392471,-0.479718823813063,-0.6927861890199744,-0.8786605868244469,-0.019946280208720885,-0.8674931269491587,-0.2504510900076431,0.20735425400591054,0.05103408297118649,-0.9614254020058429
CAPN13_CAPN14,-1.129427543955731,-0.9111175254726909,-1.307501412542716,0.18689618769926902,-1.703497796218186,-0.5663054693111316,-0.5508269195393279,-0.11447218305460118,-1.5751725851600735,0.4113027858824113,-0.9891271873846675
CAPN13_CAPN2,-1.0017792587054462,-0.4690961562087907,-1.281200278926216,0.6133495454553071,-1.2893245786960668,-1.4715306710458498,-1.1950693626026554,-0.39034494902428396,-0.8177210054096641,-0.505106085865789,-2.431868108608508
CAPN13_CAPN3,-1.9900028645246073,-1.2725875784505498,-1.950270884724235,-0.4798813457025302,-1.7277326329386855,-0.8118324091629981,-0.6195412955010126,-1.2160426505190616,-2.067219132830221,0.3307259050611633,-1.1994918575997653
CAPN13_CAPN8,-1.2244314013170052,-0.9866662597787631,-1.5920692068974893,-0.22676374586031,-1.968150036587842,-1.7588327147464367,-1.4747693298416962,-1.139688222898108,-2.0117548599806976,-0.13126035070267986,-0.9839741486783957
CAPN13_CAPN9,-0.9985634469897667,-0.3811053493759703,-1.1535622658605478,1.1108077154732627,-1.0865759139908582,-1.0069394395955138,-0.5316294569073152,0.10606276332327039,-0.13631719024764952,-1.0696967481877269,-1.2629132140261505
CAPN14_CAPN2,-0.6624299171419001,0.09316794395875953,-0.22099951072377874,-2.2320727983934954,-1.4850335449078746,-1.0244610167634185,-0.19746647266870784,-0.3865654438539667,-0.729205390628382,-0.8053225222944904,-1.2323435356321366
CAPN14_CAPN3,-1.6019058176515,-0.5300276275854302,-1.491262528730677,-2.35264840762348,-1.3413362244998417,-0.411060335352275,-0.447788946752646,-1.189845970631365,-2.5183935175007526,0.4714843069103536,-0.6312720675192359
CAPN14_CAPN8,-1.5189365462786901,0.07521374384288232,-0.9292182857515665,-1.211504561007705,-1.379215319154511,-0.4718019204381284,-0.6123282416750397,-0.453770508785501,-1.4209985984356928,0.16688909476008185,-0.5005183079069984
CAPN14_CAPN9,-0.599572942025036,-0.26463382365025173,-0.4496325761604635,-0.8168412872963107,-0.37541361888107516,-0.35882925810519867,0.7208459900177427,0.13631657242044767,-1.0669689105232543,-0.1289057487445094,-0.2491330427395399
CAPN2_CAPN3,-1.4297157560226346,-0.2597025571018781,-1.4679136931064944,-0.8738797261400668,-1.5843455390212429,-0.7130146724797138,-1.1761969208677343,-0.7560764831434106,-2.2417403896666075,-0.405601129455881,-1.8670582546703471
CAPN2_CAPN5,-0.45084415447908494,0.25030065055373363,-0.5143139965540342,-0.13311276230766922,-0.7257185438468727,-0.03282556122903085,-0.5575928756990599,-0.054272584070568314,0.280098933698478,-0.46458820230826614,-1.6194743419259858
CAPN2_CAPN8,-0.7983921779293326,-0.2928532996737028,-1.3488227251846323,-0.555699048358347,-1.5770532970550524,-0.7073148198624781,-0.9247090391618882,-0.5068006805690667,0.13864751659833785,-1.2420175794712316,-1.1704846346539937
CAPN2_CAPN9,0.1929499009195746,-0.5038925498323155,-0.5018198756525678,-0.24006940848476563,-0.629643887206288,-0.9189024067028704,-0.05752885698214139,-0.834873175244319,-0.34768019763553104,-1.0428590896834224,-0.5451264292902859
CAPN3_CAPN5,-1.1653223937238935,0.07996505496583317,-1.2558235930924553,-2.634830076621237,-0.8139143057981821,-0.21446988070593334,-0.604212576391924,-1.2148722507377863,-0.46305429568692613,0.9247820896230176,-1.4441377799623951
CAPN3_CAPN6,-1.096072459770708,-0.5575563408109551,-0.7894028288816716,-1.7597667806792248,-0.9100358482828905,-0.02992652759210116,-0.28081417333092296,-1.0363203078653245,-1.7068075333322148,0.8689815621493053,-0.6345544141021768
CAPN3_CAPN8,-1.5566187125014006,-0.9734134672614719,-1.852383294243822,-2.0813445647215056,-1.3264299642349096,-1.0118364717032486,-0.9504350104468438,-1.6999678804373555,-1.936026291853525,-0.3360127331017426,-0.5794636713477359
CAPN3_CAPN9,-0.7693973849421722,-0.4165682643594835,-1.3506117666914537,-1.5901092203389975,-0.2747148116112594,-0.5860121130599825,-0.271547346442181,-1.3635131336359916,-0.9043948777512248,-0.22416663213671745,-0.26647098656596013
CAPN5_CAPN6,-0.5612395231349305,0.6419670255303108,0.3046654408148936,0.7536662709321982,-0.14181411555614049,-0.24017081419936231,-0.8173224027498369,0.11889519944482478,0.4595409977362097,0.8335021845357824,-0.6267182600427363
CAPN5_CAPN8,-0.739033577226302,0.6711714312498698,-1.1426435431936501,-1.3192415299181215,-0.8858412743792277,-1.0613657649708488,-1.3150447271448598,-0.7733531599390463,-0.50627970837347,0.04398839508161778,-0.8830646123776543
CAPN5_CAPN9,-0.34724900876685344,0.25734987490357264,-0.6250873530908791,0.17154072343185459,-0.2081175320849834,-0.887664347371707,-0.4787792347486391,-0.8102276589879847,0.3200070463797189,-0.3516108319496308,-0.5448492703402789
CAPN6_CAPN8,-0.13296700873831158,-0.9487290822121776,0.06924266902998673,0.7125569998661494,-0.8755657654822888,-0.46087209809221746,-0.363905510758532,0.2332976983680673,-0.36048704111480717,-0.13285843272611347,0.006669741704179775
CAPN6_CAPN9,0.2309093109507311,-0.35471024267003676,0.2954479905639546,0.3357131559727106,0.09313719944005082,-0.03969099105583516,-0.16005092249356906,-0.03596022549775282,-0.028423432602472383,-0.7217903992418083,0.6488053517147413
CAPN8_CAPN9,-0.28942330513395365,0.2725922668589265,-0.8362216156688619,-0.6942264736280984,-0.867869239867233,-0.2906804668911464,-0.6432308835451526,-0.9956103236123568,-0.11354944985101613,-0.841138422428729,-0.5206438362231722
CAPNS1_CAPNS2,1.0048700846588565,1.693367749309611,1.0316264093371526,0.5809515773116873,1.2688353469013463,1.0019845538649539,1.8793485469543751,1.1227850462970452,1.9192659533017975,1.7906352213386634,1.1161867160541916
CAPNS1_SRI,0.5864588918067701,1.3527101665093517,0.3859685661979021,1.0910217000488875,0.7894355136470562,0.7100975236722458,1.943356155250502,0.28161843415028454,0.6440108846912883,1.4974312403878032,0.9559066036515946
GCA_PDCD6,0.005787143079008183,0.18183437827464202,1.5649924850137142,0.8899548925936996,0.12859553208715382,1.0381199002653367,1.3605301701179775,0.5628544057464139,2.2338601329200296,3.2720641473919505,0.13673847737954936
GCA_PEF1,0.1898361362872871,-0.33030664690266875,0.5719119561024176,-1.1885598454194257,0.1971673535611555,0.926864109768103,-0.04290128938524896,0.5031875545148339,0.6104625674076618,1.933973850247598,0.16162722820477574
GCA_SRI,0.3598836671802674,0.06029458404000718,1.4610332118373113,-0.15099002851602145,0.22612447911100314,0.7603164519090587,2.0228743128439937,0.9613231942011448,1.173645847544316,1.8586559812125334,0.6310594800454141
PDCD6_PEF1,0.8775521577379518,0.8551707125193307,1.5275020997842779,0.9241415398885517,0.6472883177647649,1.1171189622113304,-0.38504076561094636,1.4258675908088971,-0.13448163004587146,1.718442990125063,0.7250960356621754
PEF1_SRI,0.7340922395682108,0.48827660878409773,0.627305895125017,0.32953007969790016,0.5571901890502823,0.32469886344546406,0.2286235968680116,0.3431028943790297,0.09985275417232727,1.7180922554727112,0.46906666327043606
CARD10_CARD11,2.4592229635443696,-0.15540891554294564,1.4751397328253553,1.9788556887204092,1.2760695540184237,1.1558169632013142,1.215557845660114,1.3409628042004524,1.927372836743889,0.5336598852307046,1.1539254343493037
CARD11_CARD9,0.7148049602392097,1.844423000267703,0.39719424972400896,0.39606331245663806,0.6701785727689851,0.8115511872086891,-0.014780330956535422,0.975853909922097,0.6851762274042781,0.5017819253172067,0.6921424443973061
CARD16_CARD17,0.7338197781434325,1.550413869813003,1.4551725310790413,0.43402876622700975,1.1410027218774983,1.4108514584793301,0.3109744995261014,0.6870231857095451,-0.14897621642112993,-0.08542952280820933,0.9674001825802956
CARD16_CARD18,0.13039963827698217,1.6421297125975445,1.0431514862528024,-0.8164279833680056,0.11005503016701573,0.5379909090628345,-0.11790515867765378,0.7292592342960403,-0.6056803780885347,-0.7659924161409631,0.8062879897592486
CARD17_CARD18,0.44862045731530015,0.6730032522853283,0.9029995506669083,0.5839953213049749,0.8376501418954362,0.7068166083240935,0.7263787495418937,0.5434033013084896,-0.14272470218894856,-1.4179603010905983,0.8609158689627199
CARS_CARS2,3.813227130770385,2.7277181244521036,2.69041949414919,1.5216496741187613,4.4553710760914935,5.032539451746893,2.480014955738339,4.451078778485653,1.7502036992787229,1.9463423342590156,2.561530998439685
CASK_MPP1,0.7386907559537367,-0.3429867450961221,-0.06347980206027883,0.4968684493735883,0.7550822312642795,0.17915517739043196,1.0225013736338784,0.2899750636327172,0.16440045413646034,-0.16500160994364257,0.26245313448604146
CASK_MPP2,0.3886420285417952,0.07579233077703787,-0.8993123282170417,0.3097990283454654,0.9491906121278555,0.26221853067834744,0.6110647920520029,0.8037702383250527,-0.32752379996022896,-1.412916501694618,0.15168054661314329
CASK_MPP6,0.35958045775677033,-0.3673465180277953,-0.19331769492715004,0.005681123254076379,0.7173612241957386,0.42870515256051345,0.6108342961382197,0.5096594493417331,0.5352564036425642,0.35567821481560913,-0.3922031184001383
CASK_MPP7,0.207226834179498,-1.2993509169349842,0.05087886629072255,0.8825810553969385,0.6529153443514252,0.18978391226150526,0.4228204354478362,0.7838028922043323,0.09395649128296109,0.3032092233344856,0.2671475179279287
MPP1_MPP2,0.2112253648594327,0.5212769237781558,-0.6906498508537159,-0.6441467095374533,-0.8717867140476816,-0.37508309305046084,-0.29592002162222786,0.22887366527392916,-0.4220653934002348,-0.8993728101057051,-0.009706762488493705
MPP1_MPP3,0.5466005913767346,0.2672981476326438,-0.3012031871734208,0.14307200361062358,0.21093047370658868,-0.7728630267823979,0.31044941438089946,-0.4995879446577459,0.27274263076952365,-0.18965152187925705,-0.4321445850179947
MPP1_MPP6,0.23989200766849905,-0.2774718714741945,-0.5502288496261889,-0.6636622036454352,-0.2528627063632379,0.10485718786169743,-0.14415177831480436,-0.08784031261241312,-0.3623327372207532,0.613483785110726,-0.18686422731719973
MPP1_MPP7,0.23908546621072133,-0.9899780649257217,0.008857049941641599,0.8371860899272154,-0.020812035964598154,-0.24815860510860566,-0.05111522049117139,0.6570624927205736,-0.04532243466230092,-0.1879523777044009,-0.4554938792925326
MPP2_MPP3,0.1864821030568294,0.7252541323558812,-0.09000189858686278,-0.9314477126466038,0.09281543454026152,-0.2081285335840383,0.4443644316094421,0.8121938662038932,-1.7169452776552974,-1.9100758419472894,0.196665495957041
MPP2_MPP5,-0.3840038903318857,0.597420409191691,-0.037922870360938714,-0.1921756538455451,0.26703098247656837,-0.08343053634116976,-0.47502803670824706,-0.4336180218874123,-0.695811321568231,-1.583580733012298,-0.08130822766029266
MPP2_MPP6,0.20423126985095033,-0.4118440711714294,-0.5805935226185308,-0.6145913913456348,-0.11417686641021932,-0.1198304800087218,0.4198224607950234,0.6095652870797865,-1.4273760554572832,-1.2308028290631774,-0.3891499414090167
MPP2_MPP7,-0.20368369262549377,-0.4238557430434787,-0.8336267174885227,-0.295311452197316,-0.07460098755762314,-0.09807008120712972,-0.24718296149380778,0.4318277589952611,-0.5661237837857502,-0.8811593820292286,-0.5914697159579972
MPP3_MPP4,0.46088999022148436,1.2430909966704478,0.9063971039032209,0.36112507931147975,0.33982794264687755,0.9154956307610546,1.083931814660009,-0.21826845676635492,0.3304284768836114,1.5721528993122655,1.1496353434473716
MPP3_MPP5,0.23272924373219867,0.17827350080332888,0.2953230250097408,0.11750815461110221,0.23296751241247984,0.6946433433068507,0.054499388579622624,-0.6321214911581685,-0.24396445154758276,-0.11736418630733195,-0.24754672394464022
MPP3_MPP6,0.11697254029879492,0.0377837373728971,-0.019187215647213568,-0.48820589623626465,0.002929377869366021,0.5679814630585522,-0.261210582967156,-0.648070651926936,-0.6742277329077235,0.9319096237988012,0.15156332327789168
MPP3_MPP7,0.38320188623945384,-1.0282437817609877,-0.3411634671889497,-0.23698875207109654,0.22410155506699606,0.29315432713732237,0.11723806964708768,-0.08569485848754331,-0.42818618639987016,0.12053058871251085,0.008369162954266937
MPP4_MPP6,0.22406870217449762,1.1841474932091187,0.5792975322054783,0.7330131701984265,-0.19437901338078875,0.20234149070577576,1.0618386594425921,0.14288180045236865,0.4752253840177329,1.3683799884748398,0.3740176001450829
MPP4_MPP7,0.20092497835877235,0.1377676389762737,0.25681829485490676,0.5014642519165187,0.26497766946433143,0.3677739402352352,0.2999947929827848,0.37444000093371926,0.32774978816092193,0.8537133747342518,-0.029262381968381997
MPP5_MPP6,-0.3070492290639255,-0.9156681825960917,0.16542388778494144,-0.10313791562475824,0.11725539101069433,0.5713622103858312,-0.38899305183422694,-0.09989519309707663,-0.6223274193740349,0.20546584650440936,-0.5078174887881872
MPP5_MPP7,-0.19550580296245024,-1.02344945220153,0.2869064276353326,0.4392312927279244,0.5054605678088574,0.19979737524540597,-0.406159904695306,0.24773661175650474,-0.2324637465716705,0.517858030295017,0.10051671801563329
MPP6_MPP7,0.13807093681061627,-1.843792394001082,-0.6618474373884127,0.26430042228389045,-0.4358465430048715,0.4775141948538636,-0.5873902534439339,0.28097938235269354,-0.24059212663520363,0.9932465267886795,-0.32806199066155145
ACE_ACE2,1.067330951191588,-0.06362496249518874,0.4841634257350614,-0.08845408869684718,0.6629750593744208,0.29044446667890456,2.7777569026221407,0.4271564958139515,-0.4954480079335148,0.5261947159329217,1.2693714524334154
CASP1_CASP12,0.6040701854928034,-0.042242943977413204,-0.43731434807200564,-0.09893871387971934,0.5090435503869343,0.015452297533239862,0.13354038676175187,0.32216516259571826,0.06224737587039896,0.0628940288720784,0.03275510967710427
CASP1_CASP4,0.4769581138868939,-0.007587891290205166,0.7536723084306407,-1.2794689460257365,1.1976236705264878,-0.6855287162022755,1.0360775621351535,0.34198433559512775,0.9107570305704061,1.7662847983676961,0.9419085314931224
CASP1_CASP5,0.7866031217560326,-0.14656710278145102,0.9142812052481785,-0.23083911581838393,1.373829039077782,1.2924567259066042,1.7442211152963774,0.354910800027149,0.4105511030593276,1.352580178789028,-0.021724038909350783
CASP12_CASP4,-0.13255026232773517,0.6468048303840236,0.016995938175013037,-0.23530390829003112,-0.03187217626259804,-0.4188778346078604,0.17176434867210197,0.2878773048064484,-0.0489010248975369,-0.0484584313403491,0.32271854171041287
CASP12_CASP5,0.6783303950952844,0.7740443598234282,-0.13629906854813784,0.04939695110039981,0.534233969319845,1.9961618540107964,1.3979872416604777,0.20873987182274556,0.6301384788462009,1.5412579164497648,0.1655113559008265
CASP4_CASP5,0.6834448548691703,0.8515907762242936,0.9920596708162175,-0.05277813742531125,0.8550427333207173,1.3686598516874215,2.1331976483480037,0.6305981310718946,0.8597595981833003,1.3627375781053042,0.6781812737767478
CASP10_CASP3,0.08415960643139307,1.2949250461381574,0.2633714340784146,1.2369755904638942,-0.30172117240017987,1.58555274719806,-1.0490181839138704,0.6372015945972237,0.27553220556814595,-1.1468802785729824,0.5361929680785614
CASP10_CASP6,1.1594803141293577,1.662780008151354,0.24514473996647385,-0.31043691985784294,-0.13796931495910114,1.330790405400425,0.5177223469953532,-0.2179000096475175,1.1166507420179375,-0.08264856819599231,0.17282468010171353
CASP10_CASP8,0.5531560110329968,1.2659142534500258,0.34927304914526347,-0.6919448339783104,0.138200193650353,0.9318850382263445,0.44449381530182763,0.31981093514642983,1.3387026733108454,0.49441682327860165,0.23153335475081507
CASP14_CASP3,0.03498343565325075,0.24989412349139126,0.14655942322811855,1.4739636059409134,0.4303764696254716,1.0646543788945646,-0.9635858269225404,0.5030934749889366,0.3631863076417783,0.2612307489186776,0.9258832874936649
CASP3_CASP6,-0.6363566660066403,0.18832719165725978,0.37373295660572153,0.41967215226762866,-0.3444894046361802,1.6691560359219832,0.1415310041100034,-1.0712901221858142,0.3267985581688442,0.2389803345641213,-0.18171612941772686
CASP3_CASP7,0.07149187874230158,0.1985649843941587,0.6427076655456226,1.1843757461823416,0.48182370398185453,1.111859175471144,-1.1190252261819236,0.5007501922583611,0.655312443692244,-0.2572259233900156,1.0707974838218592
CASP3_CASP8,-0.963902192839019,-0.5987427381311893,-0.19555002600724936,0.5093081434305919,-0.05737043994572505,0.47572681518936394,-1.0013229558924852,-0.7764359351146418,-0.21247702322249698,1.1086029931482626,-0.04212236163647924
CASP3_CASP9,-0.3265139906723616,-0.6216759147138127,0.03434157076381208,0.8564234721341515,0.9226010079466154,1.3646697523897398,-1.8042769204522453,1.2411615297344478,-0.24971519855266316,-0.10950999518869929,1.1724861515515077
CASP6_CASP7,0.5264503239522056,0.569443013708304,0.5827448049707628,0.15560680800427829,0.4221924210363507,1.6342459788631007,0.9253975223033392,0.06881194618245326,1.551770484033448,1.7217091179340054,1.3840761539243476
CASP6_CASP8,-0.4389770350949758,0.3646520539092356,-0.24878082418880032,-0.7057482864133383,-0.3903900486408164,1.0843948631310452,0.661825595519892,-0.6939572723079862,0.8051905742863645,1.17558731586644,-0.5915464037814523
CBL_CBLB,0.5546812158387509,1.694377511756457,0.9134040145536413,-0.01344910120240719,0.8235162768601044,0.7302731226671146,0.35476568522786217,0.7975843919210216,0.6715052749285761,0.4107390247226925,0.2883037102516281
CBL_CBLC,1.355720654084032,0.9038134135557959,1.358170783128266,-0.6343774473886553,0.7874166242063388,1.6906072582594134,0.1502967813614126,1.6426244968697963,1.0882469486285786,0.0781582208762108,1.4333411791343826
CBLB_CBLC,1.2274166815820664,2.265443637661606,0.8280730460809856,-1.3885215599600078,0.7120427211717192,0.2933050158604856,0.24673955859884608,1.359194996887189,0.8291323133459935,1.7908458973472487,-0.13770246050478144
CBLL1_ZNF645,1.467595330261437,1.5421625544687192,0.8774912285176331,1.2873922323298932,1.6412036466744637,0.26951193781507193,0.7795463771685944,1.6470085408215829,1.7539997453835796,1.7868359968337373,0.9456481313443702
CBS_CBSL,1.7533762777672972,-0.1579768623465229,1.0299976976768617,1.0777872230495231,1.228516092235895,1.0717397406384481,0.8657683723162509,1.0745213710109045,0.3297967751944074,0.7669641515592543,-0.12411099729597322
CBX6_CBX8,1.2560498258096766,1.7658012878654634,1.0626284317304364,1.5821021232891808,0.45716641487767895,-0.19591244334154156,0.5166912324693264,0.07493463728905937,1.2349244567163995,0.35813588980650896,0.6334374040475405
CBX7_CBX8,0.89573201552003,-0.2614322320122561,1.1873697103501468,1.1838562275350546,0.8747563120160403,0.5386316652664421,0.816676359396074,0.5602847301464936,1.8637293511675368,1.1093910704616305,0.6397589124764781
CCL14_CCL3,0.5438700192741611,0.16355343492770463,0.43160427544647706,-0.6945924916073155,0.030382390583877268,0.9606697448412399,-0.49123714011085573,-1.3099559110729952,0.04879008143394565,-0.40259158742499646,0.3483169900200262
CCL14_CCL5,0.01971104703287257,0.06604135111064877,0.09084295224297897,-0.310884422526067,-0.11838505415462076,0.5240160592454023,0.3065913339968434,-2.0215680113108663,0.4787029972359283,-1.4333606459690542,-0.12844199374523838
CCL15-CCL14_CCL3,-0.30708045310783344,0.9084650731749334,0.6450348866734932,0.41148111116359354,0.11066133441637885,-1.0866304547380266,-1.4504196301582166,0.4493456816707284,1.3903176498217846,0.9151002884470335,-0.1103409638508017
CCL15-CCL14_CCL5,-0.2781824308374044,0.18488804499765793,0.24436745500955762,-0.17094107432555108,-0.43852873744458615,-0.9051363183313503,0.13921579438218848,0.08582466155462,0.4566939563577818,-0.32775040755821927,-0.41733430285974066
CCL15_CCL3,0.14412750833780555,-0.4361883684021946,0.11740999502822279,-0.05655587465921273,-0.017810803991922027,0.1913919349282737,0.8396707968917,0.5779001795543424,-0.36922486922816117,-0.5981102482031363,0.4965469441687033
CCL15_CCL5,-0.37978578003829433,-0.39187483521440936,-0.4109459879349901,0.08296514137718697,-0.36352995984134673,0.35114147244526606,1.6108627696145454,-0.7146407417957216,-0.3781980423116665,-1.2445019444539085,0.19699755970993643
CCL16_CCL3,0.22634776094687542,0.19245997622397695,-0.024161077557045347,0.4060540343469833,0.7315371120125506,0.6804494171333633,-0.18291286726036188,0.5548442659554469,1.166603987381189,-0.09349277282760429,0.7244482446091268
CCL16_CCL5,-0.1168588966668779,-0.7355649002139778,-0.11301210486259795,-0.9160271038121868,0.6144050862117549,0.17535514002494493,1.3027706663695424,-0.1730738294970985,0.5846196661682586,-0.974682858861857,-0.09518414012590502
CCL18_CCL3,0.06028094284115982,0.2198396846198722,0.03093680497427937,0.9504467694188102,0.011233484140320186,-0.3658745665175153,-0.7902115389435234,0.547547389082521,0.2565273788135846,0.04717891925633704,-0.2023047137878444
CCL18_CCL5,0.1305926453426804,-0.43841505599841935,-0.13987669715584167,-0.07405090456900604,-0.04447790241971459,0.06941665892129036,-0.062449353930917176,-0.4594012220419361,0.019156780640870123,-0.6922084709356041,-0.45597462499048985
CCL23_CCL3,0.2460006518404821,1.1208158513942614,0.11606179627909241,0.8637212107865739,0.7936515066363541,-0.21931184189931666,-0.6936750975860337,-0.6739449683609217,-0.9560843906895626,-0.5593298278810593,0.08296372852172759
CCL23_CCL5,-0.49513236060327476,0.4076918014344761,-0.05441158237673391,0.05897353091366546,-0.07846711994232136,-0.34981726910560357,0.48043012461361523,-0.9052640019340842,-1.1837097454426768,-1.2975282013555163,-0.5929082699171732
CCL26_CCL3,0.8328289865483784,-0.7646035844289546,0.387950965639508,-0.2999895471065967,0.6265126479364567,0.4505236729551224,0.05579667490960113,-0.23892978702199655,0.6046126258594695,0.45590594458172234,0.7615479157643228
CCL26_CCL5,0.7868594836741286,-0.9524036018646566,-0.09274051946290762,0.2613563728905173,0.4270778728289293,-0.2235771994020749,1.013613764048447,-0.019139235113236126,-0.14940689226540338,-0.5999222719673146,0.27660770313001654
CCL3_CCL3L3,0.7514267381013162,-0.042199693218300326,0.48699168436119417,0.5425859494427941,0.55895748626571,0.40519361656364783,0.2396304684327843,0.22406626066329646,1.2157523670528718,0.013406992280475772,0.3735426190633153
CCL3_CCL4,0.13674624268008345,0.22556845418717386,-0.16839627053551265,-0.24079719103904743,-0.23372300343558777,0.18860455218546932,0.4557529404165899,-0.02383374686941644,-0.6384288200007842,-0.17943887798685,0.03053303745359971
CCL3_CCL5,-1.0085266013549954,-1.2386428448936093,-0.8057638833823525,-0.12319279617647248,-0.40248799568018134,-0.7737836742696883,-0.07920481717512495,-1.3579256108461044,-0.9155933141591291,-1.188018140312021,-0.6641283980959862
CCL3L3_CCL5,0.3598471119417886,0.04656506288013137,0.34296942894871457,-0.023297237141326428,0.20811220576081463,0.33376497930996707,1.7914006922342627,-0.39013953957435576,0.26960095980424975,-0.5179757290859798,0.10899865812834417
