,A375_D14,RPE_D14,MEWO_D14,A375_D28,RPE_D28,MEWO_D28
CYP11B1_EIF2S1,2.8162883433651404,1.9830411354463788,2.439158826303533,2.6065298506358974,1.8790716730267407,2.2824915308910616
EIF3I_STRAP,1.8132161377793823,0.8926753564447812,2.0005161955000794,0.042091623299783255,2.3922604762076936,1.6303425097834587
EIF4EBP1_MYC,-2.8047853972219747,-0.08211207678268746,-3.358144410091379,-0.06314602166214985,0.5708405776938442,-3.0868453239051803
ELL_ELL2,-0.5820118118312188,-2.3794036464335098,-0.177509700594932,-1.03668096346921,-1.8466478173969738,0.5376140041410177
CHRNA5_ELMOD3,-0.2049582704681994,0.33255127269189666,0.7513169460288781,0.027965584221765875,0.31901476839613113,0.009485753808310696
EN1_EN2,0.10888849362461583,-1.1279986635568433,1.3089448032263775,0.20818339752737544,-0.19921537445708182,1.220023009091155
ENO1_ENO2,-0.40132324824181964,-1.3982040124587782,0.3777554390952457,1.270990198383117,-1.7588025315735571,0.20188741214948686
ADAMTS20_ENOSF1,0.7179945072659755,0.24547958498374095,0.9145803652353565,0.3796967645436397,-1.0822115538365533,0.0617204789394195
ENOX1_ENOX2,0.5751812101573567,0.3233266874440949,-0.09075929228757122,0.1528019814499704,0.6441798397270218,0.13108876104208253
ASPM_EPAS1,-0.028245311153308583,0.3498227998623564,-0.9846909362207237,-0.5383937286763122,-0.5093144336343903,-0.7972962517896358
CCNA2_EPAS1,-3.689840846617921,-3.566522950040311,-4.009976209443441,-2.082637439223825,-1.1486466125497052,-2.6991549135079795
CDC25C_EPAS1,0.2442799389890589,-0.0789248567503452,0.13100182578104919,0.13976913523622908,0.09588253921443622,0.11635947925076243
CDT1_EPAS1,-5.517351049617625,-4.261613730809785,-8.405301401529128,-1.7000934570832464,-2.2994142619880233,-4.902456423697528
EPC1_EPC2,0.6484852916031545,0.5266229474238957,-1.7641142280072926,0.39072726188404766,0.3227259380669016,-1.3756559416990821
ERC1_ERC2,0.31275556943152827,0.10054659390585231,0.2702499796552977,-0.19390251987446536,0.9744828484022527,-0.056435907099096065
ERLEC1_OS9,-0.38651784561635305,-0.08291284155442805,0.7815417622739638,-0.6417752195083823,0.6696670158856759,-0.05303427621660231
ERO1A_ERO1B,0.29978062018762064,0.5183544006118256,0.8295822060024198,0.04091427192084264,-0.23311289344551064,0.4198868928436954
ESPN_ESPNL,0.6691362989093381,0.6917195645124806,1.2165780517083207,0.836356533189043,1.5464933448021754,0.48759215183048493
ESRP1_ESRP2,0.22782105158391644,-0.011300338196132404,0.3457085100811174,0.29402837707007784,0.14092016945303212,-0.13329929624026712
ASPM_ETFB,0.05350982205435962,0.7587900332052,0.2512991989712919,-0.3578399431898673,-0.23639536737628142,-0.41177831982977914
ETV6_ETV7,0.8957354241985109,1.0948989355206469,0.15441607797298698,0.13630248814325224,0.8238494690224163,0.94051474722571
EVX1_EVX2,0.025398225731196804,0.7769381428555114,0.8920001405605807,-0.04126174772704773,0.5025447617176694,0.16870383158905256
AHNAK_EXO1,0.2122514963300244,0.11784855962540505,0.10124270797821604,0.8288920847474417,0.5155146596552798,0.43397119783395993
ALCAM_EXO1,0.13989528903848844,0.21979472558956917,0.11487488395936521,0.40657871594671047,0.009899980426418317,0.41089933757186275
ALKBH3_EXO1,0.25680522913782405,0.32137932024393,0.9868373494453423,0.9147954915699366,0.36064425077886425,1.0450243127951127
ARHGEF10_EXO1,0.6404933025659003,0.5327630013460617,-0.029285319282017035,0.861382764302502,0.5752188389204976,0.8127783971584148
ARPC1B_EXO1,0.02605814184922074,0.43713728447435546,0.38146312716201547,0.41176930417038743,-0.6427005614565456,0.4568447146762884
ATP10D_EXO1,1.2588299792199114,1.115392076466716,-0.026392289971978074,1.4731806070585927,1.91639469970169,0.1521875522159698
CAV2_EXO1,0.2790203012664692,0.29048134299081074,0.73187651594894,0.717319443468444,-0.02081420511095024,0.3791842544563692
CCND1_EXO1,-1.7279984641634134,-1.5385828822226322,-2.5136638886893716,0.019116995473308605,-0.014204792343163151,-1.8462245196681413
CD44_EXO1,0.348467751397334,-0.5382742340312509,-0.13305709083264702,0.889582805213797,-0.4147273817239223,0.1721929067850738
CMTM3_EXO1,0.1809522239157055,-0.3799016760574218,-0.9502569016697622,0.8160370685861332,-0.5880987065888743,-1.1005295818914738
DCP1B_EXO1,-0.023983569583443665,-0.9637336177284254,-0.912049141305922,0.42496573673643867,-0.0440893016243556,-0.6481463281752118
DPP7_EXO1,0.3802434790870333,-1.0400281201660142,-0.359886067932129,0.9427565563709621,-0.8315693092968997,-0.36393687408773545
EXOC3_EXOC3L1,-0.1751345742779704,-1.0589294513093108,0.5470175551192772,-1.5610662549273633,-1.318842888255408,-0.6567513433546535
EXOC6_EXOC6B,0.5783774056238393,0.15389660013721526,-0.4178524031864298,0.47239635984823997,-0.39197721361854004,-0.12052538285589688
EXOSC4_EXOSC6,-3.139104547674617,-2.00121635044512,-3.4458476829251463,-0.489055369024559,0.3039099305756082,-3.925935253989824
EZH1_EZH2,0.7759747405250061,1.5407782510180537,0.7191519288118094,0.4413335014968148,0.5747013170704537,0.025042265943369953
EXO1_FAH,-0.7351251333970199,-0.5250182391863852,-0.7435879586964236,-2.197796124097054,-0.3307621772153369,-0.9500712477064336
ALKBH4_FAM111A,-0.3729732172779467,-0.8430521204686353,0.45781868017321437,-0.546269883923744,-0.36331508238824833,0.7277702609449843
CYP11B1_FAM111A,0.11824495520641626,0.4622759359007359,-0.6388100036519393,0.017515895303659004,0.6681616177056761,-0.6046438023554459
FAM126A_FAM126B,0.31401508584022314,-0.0962681793857817,-0.3835724866350349,-0.3861233902527083,-0.22815046779994907,-0.572739608989406
FAM135A_FAM135B,0.631971511974326,0.6329600369630267,0.46467873370254525,0.8804709172781424,0.0945910733093381,0.24885747416003393
FAM151A_FAM151B,0.8677320746465963,0.933548009249548,0.043902734787973414,0.6117972782768394,1.1405595571881264,0.016875407008284365
FAM213A_FAM213B,0.1957284821463467,-0.05795467932439615,0.5096990073119171,0.12475589836655569,-0.50188741951466,0.5273234711349805
FAM50A_FAM50B,-2.0947323701797265,-2.1159489735596524,-0.22491603730355653,-2.151847251163049,-2.568032786299698,-2.2700847538100386
FAM57A_FAM57B,0.3990993070176338,-0.09420164186877207,0.16666953140659088,0.27568726186729964,0.47430937667849743,-0.6363234068727959
FAM96A_FAM96B,-0.3206238387691072,0.9461672084089476,2.2376826255784596,2.629845613420724,3.1842382780459357,0.5604797168624299
ACN9_FANCI,1.4316438610252553,2.5078793217294204,0.7575954408087406,1.3769022599767469,1.045470707352147,0.5240060331387856
BIN1_FANCI,0.796045137126618,0.7666115940925772,0.45716043456060823,0.7930253553541478,0.15007210588234468,0.6876236952235656
CDC42EP3_FANCI,-0.10182683516249268,0.36409001341736813,-1.5250993280387293,0.25436043279822146,-0.9027370816682581,-1.147469432389671
DBNDD2_FANCI,0.20249470072607464,-0.8170020562155065,-0.8591156572566966,0.7136588596267663,-0.8062528983106012,-0.5764649025816534
DECR1_FANCI,0.3031156736311393,0.4460998352570265,-0.6219480173407637,0.02945535499488977,-0.3932237913830047,-0.14735674412923294
EFR3A_FANCI,0.05291503687683636,0.9386811405178054,0.05331153901735013,0.7759906855114116,-0.04110077147225793,-0.17597486943375273
EPAS1_FANCI,0.11557947495034449,-0.39969457164679684,-0.3336848369481348,-0.143976548694258,-0.07211114225299639,-0.022457113984527054
ASPM_FANCM,-0.23797455859690322,0.7770860419864127,-0.9419110489206876,-1.2373975372946246,0.020172085127104555,-0.2977762212887648
FAT1_FAT4,0.23753374137588773,0.7883847206740654,1.0392629157020963,-0.061800191874160346,0.8136918400637706,0.572143443482176
FBXW7_FEN1,-3.019861714532956,-2.4855081759574156,-0.1384395205157419,-3.4483436117269686,-2.7042659204244797,-1.2831094099263025
FBXW7_MYC,-2.8969741324226224,-1.3587644464218127,-2.7925530065114734,0.7761275600068883,-0.7119840091437604,-2.0688929578652737
FEN1_RAD54B,1.0538632522659073,1.192626804958486,0.8290023988185344,1.5065544381561695,1.6017827003958613,1.0448561725938361
FERD3L_PTF1A,0.3703831195791783,1.3362881580660362,0.18259250626413767,0.5460929600814398,1.8461606238631154,0.517966595126763
FEZ1_FEZ2,-0.3906335985168343,-0.3560732161777562,0.980580886145871,-0.32349554221009047,-0.554185824226197,1.040505014521368
FEZF1_FEZF2,-0.3072333795400978,0.009345317294536566,0.520382539195898,0.11981176218012891,1.4024519404690046,0.6588067342387116
FGF1_FGF2,0.37829058691490625,0.18537792576935247,0.6825961312203838,0.09055249289655151,1.245706696903708,0.004296333272116973
FHOD1_FHOD3,0.18966368621121232,0.7531458772987167,0.5681847321068167,0.4598121883180528,1.0050645110730423,1.0208958390110616
FIGN_FIGNL1,0.7143601753319154,1.0456974598537965,0.17640762280362987,0.3401851978769339,0.6680162309650658,-0.7088107484020029
FITM1_FITM2,-0.3969020986905715,-1.4655325368682675,0.016430887276252266,-0.3616638829981397,-0.7111643216307033,0.049291656076921396
FKBP4_FKBP5,-0.6480738383485359,-1.3100535195321767,0.9045838327041857,-0.5649197308395122,-0.2741667465684854,-0.1660547756359379
FLOT1_FLOT2,-0.7951910990900553,-1.1797405674086243,0.531202030748681,-0.8449680954819783,-1.2252231068136146,-0.13785320712039373
CHCHD5_FLVCR1,-1.2607155131995735,-1.652556106731909,-0.16103551204439662,-1.6179707043175398,-0.0546531405862635,0.9362744470151916
FMN1_FMN2,0.2480728872195953,0.29422994825044796,0.5226974743669971,0.001692616919129084,0.10703231774723751,0.5490524431732619
FANCI_FMNL2,0.34959277171359027,-0.6158399650976212,-0.8291875542893391,-0.6424187361213783,-1.0038468147371198,-0.8106725205413979
FNDC3A_FNDC3B,0.04237779963003779,-1.5340186846803434,0.33144174571893636,0.2548314330049151,-0.6105033972659617,0.5887298251118085
FNIP1_FNIP2,-0.7813355475133905,-0.994336934197304,1.0484747474331555,-1.5866553039004312,-1.412340670820804,0.5157600479453999
FOXK1_FOXK2,-0.5367915960273193,-0.645765052782787,0.0034181472703396316,-0.8240401164228394,-1.2219770105081298,-0.3040255689678057
FOXN2_FOXN3,-0.44019641051061065,-1.0955824310081022,-1.1462636500978003,-0.37542215372903276,-0.5699167884506086,-0.4418079450137732
FOXN1_FOXN4,0.3506999238837347,0.8498180923424541,1.6719256447936042,0.16535175268851773,0.32217460448119417,0.7249822650167443
FRMD1_FRMD6,-0.0553360119511848,0.9867355825314382,-0.5417308592093213,0.020878334286372296,1.287529894633821,-0.046468006323395705
FRS2_FRS3,0.4376643439570575,-0.05476041289765956,0.3082196189744768,-0.03464685109775383,0.6841842530697303,0.1672042453268621
FRY_FRYL,0.8515343803107913,0.6998611699921973,0.6755397959729381,0.5833526457975757,-0.6987019918994087,0.05062592892708136
FST_FSTL3,-0.4033745171720369,-1.1048572888538355,-0.10578721692957999,0.1547382825581832,-0.39351159721857537,-0.1014355264839216
FUT10_FUT11,-0.22750947037383398,1.330338684343876,0.5982828327377063,0.1577848979650734,1.0805069995413081,0.9137331390092663
CAD_FUT5,-6.104912476655467,-0.8821551992884826,0.28910684842513884,-4.97731981284877,-1.4476091839089567,-0.7550098554025829
ASPM_FXYD5,-0.05516828147000444,0.17275727738101102,-0.6945621371509869,0.19645485898275827,-0.11315321318461553,-0.8003450583452492
CDT1_FXYD5,-6.4321791445091225,-3.4107159682248764,-8.064688061334053,-2.720175740015921,-0.8874492399284243,-5.070656465952719
EXO1_FXYD5,-1.2351367566077656,-0.24383114781941287,-1.391251724251108,-2.2434592030816,-0.009987034065096908,-1.1945259827117505
CNTNAP4_FZD6,0.7300446334337578,0.10815492302218578,0.9244466072554488,0.776722546783698,1.375347744614323,0.9625571132698895
G3BP1_G3BP2,-0.6213652974473789,-0.7541248611224406,-0.03156855502716234,-1.6925123953764982,-1.8920800628589387,-1.1345514901685718
G6PD_H6PD,0.23558055552782034,-0.1264796998120573,0.6690788356216485,-0.12501476346072504,1.0711101673219625,0.5620072974538401
GABPB1_GABPB2,-0.4618691823031708,-2.0669606355552923,0.8685643760706097,-1.477772464037122,-2.7819487832184593,-0.3308170626048799
GAS2L1_GAS2L2,-0.04311658723123632,0.552455908039673,0.22067550519309742,0.20433715396936483,1.4192777223027455,-0.1468313378598797
GCFC2_PAXBP1,-0.697260422433025,-0.510851055726768,-1.7120495414359556,-2.2467410597374116,-2.1653430652696026,-1.3160061685364468
BMP15_GDF9,0.29079801464239946,0.0007711179280914299,1.075725744079244,0.5619376562871887,-0.008749265199538989,0.7001500954016637
GIT1_GIT2,0.40104360635336517,0.9113725181990439,1.050355589028466,-0.019979932419077136,0.6343305088733242,0.5950914125582355
E2F5_GJB4,0.025710935670309697,0.9819217878037323,0.3360842788743735,0.11326839322977551,0.9452535846543413,0.30631186249726433
CHD7_GLRX2,0.37851873629867516,-0.01671327776497011,-0.48791062036620403,-0.1762046040146569,0.7948530785580511,0.3545776157632634
GMPPA_GMPPB,0.679721120067813,0.07422316342909355,0.8725096968978195,-0.022054592700658383,0.29886129618676055,1.8054184443643158
GNAL_GNAS,-0.02170281798110491,0.3867339019952852,0.7824922205978295,-0.0642577503836557,-0.7408030231486351,0.5789875609292264
GNB2L1_WDR31,1.1045174446742145,0.3199163036005998,1.7426039565764482,1.3196580012016628,1.0665492651852915,1.0311095685727476
CYP11B1_GNB4,0.5089493762800654,0.21618004577783828,-0.13223868813999667,0.42064673781429623,0.5111005281568881,-0.014985933319374048
ASPM_GNB5,-0.27245520483954333,-0.41377006584568865,-0.23676505595714806,-0.9779674814976583,-1.3764130508554207,-0.4650779929703046
GNL3_GNL3L,-2.596032901789602,-1.4516721013758784,-2.4431947919912935,-0.45339990692820203,0.016265072194218275,-1.8430303454231327
DSN1_GNPDA2,0.6880721006379724,0.42238001009666915,-0.6382361037277006,0.9597611774120328,0.3357278340597579,-0.5413392143332173
GOLPH3_GOLPH3L,-0.4797784694369961,0.6561237046385511,0.34655282488883155,-0.39168184530554195,0.8151301213576359,-0.097987811179194
GOLT1A_GOLT1B,0.5206327329076752,1.085923055685185,-0.3512316499533144,0.2893141799554398,1.39049889182105,0.15956430442088626
GOSR2_RP11-156P1.2,-0.3697628919181051,0.8734386433440957,1.5056212390939392,-0.16963321430929212,-1.3310856574861032,2.3203850020335404
GPT_GPT2,0.46576579342613667,-0.19271551828518463,0.0433577967033558,0.06504115518195124,-0.10674629866887628,0.6548216131339956
CCNB1_GRB10,-2.144964238910098,-2.2995915244977385,-1.510342101419739,-3.133206646984397,-1.600240001380807,-1.4450106464453647
CDC25C_GRB10,0.07466529931900961,-0.14034351489231797,-0.15784740949378698,0.1786942035899753,0.38995082944416554,-0.25223226391279235
FANCI_GRB10,0.4326449576747058,-0.39281628503944693,-0.957216060728266,-0.7551640801026306,-1.5030170955550517,-0.9950653182011696
GRIP1_GRIP2,0.35893922775805726,0.19034247601593154,0.5381194551051037,-0.13743980707598707,-0.7424262850622819,0.9329073431416166
GRPEL1_GRPEL2,0.19383219314836186,0.4986117666695361,0.6953399977976302,0.805973968020369,-0.15421768342926123,1.4214816647662332
GSK3B_MYC,-2.467942933144125,-1.1168710553376033,-3.649093303041024,-0.1160368747381546,0.650612832708223,-3.658614361473737
GXYLT1_GXYLT2,0.09224024945385456,0.5502923291013426,0.7217275492602209,0.3335457613689802,0.3540601422270997,0.7423675019827031
GYS1_GYS2,-0.37274680132455007,-1.007533094480098,-0.4291965760142638,-0.2700955846017686,-0.27911579606565584,-0.37944953569286405
HACL1_ILVBL,0.33355030993344337,0.4120581868162228,-0.3274295255007418,-0.17109926429144526,0.4080668679938995,0.6080055842562063
ACAA1_HADHB,0.4373835761144079,0.5855501322186002,-0.03204842885481733,0.8327674122218629,0.7437170295388087,-0.012733594421110304
HARS_HARS2,0.45570831500069187,1.0498163497514028,1.3780243769688005,-3.143329635632175,-0.4840183345050749,-0.7229006512373867
HCFC1_HCFC2,-1.9200244206494275,-0.9705559989842072,1.3301617700739554,-1.8239615361209942,-1.374103467205182,-0.21815208575423128
HDAC10_HDAC6,0.30934294565723675,-0.6745369148572558,0.47569798940292146,0.24977419080569827,0.4107503134333896,0.46862792706145806
HEATR5A_HEATR5B,0.8431129622140296,1.273144338522657,0.560658485175493,0.5330546159832188,0.83463101106892,0.7094440396205579
HHAT_HHATL,0.25519043046343276,0.15883300296365854,0.018276830321269585,0.3741897358461698,0.12774894569076603,-0.4358432061322631
HIC1_HIC2,-0.48839060432521647,-0.1237079798881016,0.5783667651915938,-0.20320147241153433,-0.0767733802062672,0.5332268703618048
DBX1_HLX,0.04046757457042823,0.25727092857936457,0.7862441847638696,0.23536872354150218,-0.06212858124043614,0.3248632294477528
HMG20A_HMG20B,0.10303408128329847,-0.29449905170652596,0.007263930544076214,0.222940691688769,0.20630287427915203,-0.7820534801569516
HMGCL_HMGCLL1,0.46136046088947713,0.38813768863846837,-0.23915751804103055,0.29286213460151456,0.7344380107325611,0.2892861010220693
HMGCS1_HMGCS2,2.329247093251421,1.348976809100301,1.028597404558333,1.1332939789976646,0.08857502964344514,1.7028181487992966
HMOX1_HMOX2,1.0230376601407172,1.0371339641629882,0.9795711307230629,0.7399419973652932,0.3352317933380195,0.8855497432328879
DSN1_HOMER3,0.5212532260170142,-0.21572431922093,-1.311870103994392,0.9666479213422294,0.7124354212114298,-0.20280873609974454
HNRNPA2B1_HOMER3,-1.0681061464727335,-1.0240831113660376,-0.1149841458430708,-1.1407058252209283,-1.1006525654924844,-0.5559669431874114
EXO1_HRH1,-0.7315298911379278,-0.07617222086961237,-1.1841470486819425,-2.4241453179202717,0.13382312359043405,-1.5127358298725508
HSPE1-MOB4_MOB4,0.9964714817942919,2.079660493467566,1.245903591100765,1.8912301375263572,-0.11846675095506727,0.8855452504588159
HUS1_HUS1B,0.2980152022870193,1.3197735945988553,0.24861011769402458,1.7933773376703115,0.8109108975102324,0.3848332000153785
DSN1_ICAM3,0.3860278665803427,-0.6333209844492972,-0.7103824167353783,1.0554124157060767,0.18439865245504106,-0.1029127484251996
IDE_NRDC,-0.7862021510659525,-1.3872037572558498,0.1905725219585509,-1.8511588434303197,-2.119108905416623,-0.9401876863009416
IDH1_IDH2,-0.34836879597269954,-0.7536738393499447,1.0498305380496846,-0.40259541056674014,-0.15669530108888843,0.8559838454666286
IDH3B_IDH3G,-1.1418814686510372,0.8837065526588316,0.08503134960512004,-2.2658732021972914,1.3674639793997052,-1.407783405817503
CDCA7_IER3IP1,0.24063769562127948,0.3066705450784141,0.8325612601391708,-1.1009763316129597,-2.7339279650442494,0.7596389270710139
IGF2_TP53,1.6748994735181983,5.311419904479443,-0.20879875216831234,0.8018066800808133,3.9148380517315258,-0.14001573960871017
CHUK_IKBKB,0.1749924065785582,0.20674092679225073,0.6374043229555924,-0.15770886822677332,-0.056813542542658566,0.5056979975599348
IL16_PDZD2,-0.30217714994941103,-0.7821896935960139,1.937274053802187,-0.5493968304656671,-0.7151219774672293,0.40840477422657007
INADL_MPDZ,0.5363667117971899,1.484189640519997,0.2153229877139139,0.3662097249620132,0.5313327217976869,0.5446969841348321
DIAPH1_INF2,0.43244167581940834,2.115390988507436,0.9079894310416612,0.6944896452297452,0.9334644461648195,0.981010430104424
ASPM_INPP5K,-0.2444778343887547,0.32803893504856013,-0.8329616423374415,0.6149467707543145,-0.7005032267818866,-1.0846178490516152
DDX26B_INTS6,2.8936285545766003,1.4377243426459438,2.8729579943961188,3.169993103889098,1.0346642455748942,3.855019606713133
IPO13_TNPO3,-0.22418309037435352,1.1095402419300147,2.589204339340487,2.8420170225194603,3.043376921421136,1.290289053653937
IPO7_IPO8,0.5827646499612177,0.618672872111857,1.0405040402625536,0.46265041267706575,0.33402045982921313,1.0105336884708913
ISY1_ISY1-RAB43,1.7786731284851662,1.6880328220608916,1.3782157440722715,2.76029277123472,0.25267717219217367,1.8837042961916635
EXO1_ITPRIPL2,-0.546689216501437,-0.5712426881457817,-1.5018297656558248,-1.7959228319087368,0.7704601815037156,-1.3581835665247861
ITSN1_ITSN2,0.4662437354965764,-0.3097654147046719,0.477313449983525,0.07287325458571871,0.31206252253849187,-0.5420499458536887
ASPM_IVD,-0.275875434518312,0.1256624453758379,-1.4819465565383778,-0.23403063760142506,-0.660895336254917,-0.7935208583833846
KALRN_TRIO,-0.0514253228726698,-1.6378492362565322,-0.031032074854253217,-0.45255314802538626,-1.339095981198509,-0.3950900165388356
KANSL1_KANSL1L,-1.4357852307213104,-0.7801905063763511,-2.2207445212624854,-0.2528240511252882,-0.576547760050675,-2.561082445818988
INO80D_KANSL2,0.7007140458636222,0.2701003453357386,0.8832571878209549,0.860714953038425,0.36189063761777807,1.2726142737338288
KAT2A_KAT2B,0.05188192478720723,0.6674955557409896,-1.177283872454222,-0.3303406533825362,0.5175763837720743,-0.3709619292038261
KAT6A_KAT6B,0.5197889812722238,0.40303855288816887,-0.21406761574534722,0.3499031050179487,1.2652634428594567,-0.5075912514879665
KCNMA1_KCNU1,0.17163608699383712,1.0870450091538828,0.9392907106463204,0.4672715822865416,1.0017490243261014,1.0546971333233486
KCNT1_KCNT2,0.06380621143015276,0.8780806913739493,0.6461373506525112,0.5816811648908694,0.010702191933484484,0.2080410907574952
KDM6A_KDM6B,-0.4982622331983806,-0.11621901357115029,-0.05476279754236804,0.244461698069029,0.2757734530608511,-0.5103682586105366
KDM6A_UTY,1.2437089703491144,1.5144712723362599,1.9158771020434286,1.3557929947548264,1.9716037510511277,1.2243900682882805
KDM6B_UTY,0.9789415089879714,1.5015772816876138,0.8455365846638553,0.7686145701772567,1.7328285990829972,0.32383010982897703
KIAA0922_TMEM131,0.23350271945716522,0.1902855475173527,0.1119729719210287,0.25660934611826053,-0.012136280923820119,0.32683429788032003
ARPC1B_KIF15,0.4364586729000585,0.9271913893813528,0.7243179383548505,0.4652600782709389,-0.44294586528667135,0.28460362681079826
GSDMD_KIF15,0.4678110698691065,-0.4575196030140241,0.52553773967437,0.571091516924818,-0.08723830371480018,0.3198886997789988
KIF13B_KIF15,1.0929833757797904,0.5889685951169822,0.6935059747502952,0.6427248832903143,0.4729914165066693,0.9789454673183691
DSN1_KIF1C,0.4098371752051716,0.3608321784554132,-0.8536112261725228,0.8284430989810485,0.17984250946408195,0.15164145074257596
CCDC88A_KIF22,0.3498451342494396,-0.1983346610518888,0.42926921132800067,0.7751949108389705,0.22747905461458776,1.252941082059849
CCND1_KIF22,-1.6273783127398769,-0.6823336428445452,-2.339821670069061,0.4783985364076312,1.5881828114610927,-0.588182215911422
KIF6_KIF9,0.5554961869457118,1.0891297701051597,0.739758605137799,0.7771655991842907,1.6700517291922579,0.3191406345286841
KIFC2_KIFC3,-0.3482925796562899,-0.7287673717593209,0.1751988886937034,-0.5696334997719701,0.37322309422714073,0.46812177909287095
KLHDC10_KLHDC3,-0.36601310406337934,-0.35780660857286734,-0.8473015944333544,-0.2320048692334895,-1.1714834938064367,0.4588902840536269
KMT2A_KMT2B,0.6216657205925679,2.8595150063816406,-0.3970340714258604,1.3496413707582404,3.4197183264097872,-0.23787596511873196
KMT2C_KMT2D,-0.6032879883917657,0.9162114246891464,-0.44331235088416976,-0.8414119039216983,1.4962381187264933,0.32216725657592665
KRAS_MAP3K7,0.056318166165127484,0.21466932318952184,0.7634891510183888,-0.8071279111134773,-0.3526902684688023,0.010009868343972038
KRAS_MAPK14,1.0963316110067387,-0.6231687648731649,0.20590865875924452,0.23222000484278954,-0.49455519261412184,0.5000953305506229
KRAS_MIS18A,2.405743161207788,1.8033669301763615,1.4699305248946242,3.0259937039592315,0.5971266236795895,4.667192031940435
KRAS_SMC4,1.1917360424948493,1.5504946921431297,0.727940350590847,1.4493842365129972,-0.14488062854626602,0.6852895056080097
KRAS_STK33,0.7827902352736475,0.8337039941756116,0.7244512115186729,0.33382644353323304,-0.09382959025237633,0.28864407888757904
KRAS_TBK1,0.7686157484321012,1.484557607728363,-1.3237159363809405,0.5502997795006047,-0.1829605317254752,-0.4707212842954783
KRAS_TOP1,-4.838770440300314,-4.000736293214102,-3.518750821112703,-4.2042587370301145,-2.244247249904228,-5.464347794996827
KRAS_VDAC1,0.4129903113716794,-0.002462763007571651,0.7501812972113844,0.3939019260950357,0.9333556711819145,0.264306203571343
KSR1_KSR2,1.5003805559444805,2.521393638040621,1.0632268435366488,1.3424797933416188,1.833245341249421,0.992664624102923
ARPC1B_L2HGDH,0.34372821647010665,0.038241940509854896,0.949292133966944,0.5421429214528038,-0.5417412737530606,0.3980559307869112
FANCI_LAMB1,0.3194951269060145,-0.41255459160917285,-0.6153905567708717,-0.646077788889962,-1.6358692014473142,-1.048608509193345
ASPM_LAMB2,-0.34417275751091836,-0.0801113544046477,-0.5368018224213646,-0.8648807328122168,-0.9157378252903131,-0.4772775623766788
EXO1_LAMB2,-0.8702501276224978,-0.22737648893736478,-0.7310446460099536,-2.027930714686321,-0.003002865284480643,-0.5233994188217794
LARP1_LARP1B,-0.5067070633763134,-1.2275203286569332,-1.0459028686781835,-1.1031274813857774,-2.208142658539456,-2.5682798771096618
LARP4_LARP4B,0.7175702813102883,0.6818422705174051,0.8469728361772922,-0.4511666843649344,0.06743231025743542,0.8809922856446084
LATS1_LATS2,1.0006515575941084,3.8985170407710603,0.8026876970447098,-0.024156358199844394,7.262943452780265,1.2341920044537098
LCMT1_LCMT2,-0.05225941727136603,-0.1269520852942911,0.12908533902462088,0.226336285648466,-0.3392739659887249,0.27799053671492685
LCOR_LCORL,0.012056171238183516,-0.05367586083216587,0.3674377314376939,-0.10282778054768092,0.5322785652808801,-0.052022598932370955
LDB1_LDB2,-0.5174540210615758,-1.820263571533701,-0.03796623646722772,-1.0156030820276851,-0.818034140677365,0.04207865311327366
LEMD2_LEMD3,1.4137568238922427,-0.14078488831633051,1.4055779672223923,0.8229314359281902,1.4102501886047736,0.7117628876789739
LETM1_LETM2,0.6744277048053398,0.06997537020582056,0.6157022175243639,0.6739280180776466,1.3693087878170016,0.49814426413555607
FLVCR1_LGALS1,0.4016544009149928,0.7662780063187534,0.36959562521711364,-0.15475442581192334,0.7808877989122274,0.49342464133010583
LIMK1_LIMK2,-1.5766410454379196,-2.6547647102686014,-0.2447603823018143,-1.5323597150350552,-2.1388647655723307,-0.4454256809973803
LIN28A_LIN28B,-0.12898916859102663,-0.24325543276640313,1.6200558013748827,0.07315589498200982,0.3987887254831625,0.6976117921991961
LIN54_MTL5,-0.046487009844427975,0.02849053412412441,-0.3395035859770194,-0.14159241142529902,0.3624219411059536,-0.1446827305438675
CDC25C_LIX1L,0.04969761582365812,-0.051006865092065326,-0.8336983654165766,-0.2699173904171299,-0.08182669490160813,0.13212666464382042
LMAN1_LMAN1L,0.934155039853922,1.0969800321706369,1.0837961858116867,0.29233949248674646,0.8807467568512849,1.1067137184901372
KIF15_LMBR1L,0.21077586046435995,0.06677567465300074,-0.07122424269549085,-0.07119279896694913,-0.4224104205115298,0.36320596953492607
LONP1_LONP2,1.4844214676486904,1.9491159578981887,1.048105198791838,1.5591467403792494,1.942225110877575,1.9113985291818727
LPA_PLG,0.08491262030964973,-0.000377926693933038,0.6317930364023532,0.4534963642255055,-0.3232301861312428,0.8184810623674662
CCNA2_LPP,-3.6304748334482446,-2.5180632580651863,-3.0558527464088012,-2.28374633334308,-0.9858938501753403,-3.3568380485260163
LRBA_NBEA,0.6956535742753233,0.3042972096740372,0.544285445969163,0.24788432736743854,0.8302683839362608,0.7395954058639076
LRFN4_POLQ,-0.6939152814048974,-0.8547891229000014,-0.15184498149747463,-0.8070368174393783,-0.6787855544256041,-0.10032774539303513
FANCI_LRP12,0.2094242762602083,-0.46371865748004487,-0.36063176962900817,-0.49717835128029875,-2.767037257050385,-0.28124827177366896
