gene_pair,SL_score,standard_error,Gene 1,Gene 2
ATP10D|NCAPH,-0.02118837083665376,0.004603563435754294,ATP10D,NCAPH
ATP6V0E1|XPO1,-0.06308203056412214,0.013460197245450703,ATP6V0E1,XPO1
ATP6V1B1|ATP6V1B2,-0.0997339502998071,0.0102721262401273,ATP6V1B1,ATP6V1B2
ATP6V1C1|ATP6V1C2,-0.09762164561036066,0.007064677512353996,ATP6V1C1,ATP6V1C2
ATP6V1E1|ATP6V1E2,-0.0654805456030007,0.008606490880525714,ATP6V1E1,ATP6V1E2
ATP7A|ATP7B,-0.027865728141663156,0.0036391495545650696,ATP7A,ATP7B
ATR|KRAS,-0.07442131266472911,0.008675146418176748,ATR,KRAS
ATR|MYC,-0.12110143141277147,0.009325472174968449,ATR,MYC
ATR|SNRPB,-0.0881674263290316,0.01274352119941373,ATR,SNRPB
ATR|TP53,0.18976261637939146,0.019574803240470538,ATR,TP53
ATXN1|NCAPH,-0.03856574199366354,0.006701992440830429,ATXN1,NCAPH
ATXN2|ATXN2L,-0.04070266896247479,0.008449155568592322,ATXN2,ATXN2L
AURKA|EGFR,-0.0173486469320967,0.004753116710540693,AURKA,EGFR
AURKB|MYC,-0.0690141803881975,0.013009189141062926,AURKB,MYC
AXIN1|AXIN2,-0.03339424092100717,0.0070831407245840914,AXIN1,AXIN2
B3GALNT2|B3GALT6,-0.04284265595722985,0.004599633197095416,B3GALNT2,B3GALT6
B9D2|CENPF,-0.07819397102167679,0.005323327616026665,B9D2,CENPF
BACH1|BACH2,-0.020264133963950718,0.00535790896623439,BACH1,BACH2
BACH1|ZBTB44,-0.030879984003431317,0.006498198512875905,BACH1,ZBTB44
BAG3|BAG4,-0.04701911338182132,0.007035776038239663,BAG3,BAG4
BANF1|BANF2,-0.013474799934447454,0.004646497997223527,BANF1,BANF2
BANK1|PIK3AP1,-0.05731379256544109,0.008828600778231986,BANK1,PIK3AP1
BAZ2A|BAZ2B,-0.05452621102988212,0.005125845661626951,BAZ2A,BAZ2B
BBX|SNRPB,0.029206848434550507,0.011056292435988494,BBX,SNRPB
