gene_pair,A549_SL_score,A549_standard_error,HT29_SL_score,HT29_standard_error,OVCAR8_SL_score,OVCAR8_standard_error
ERLIN1|ERLIN2,0.00010257114908447508,0.002504216558526734,-7.259920306465957e-05,0.0018658516949250378,-2.565190145758758e-05,0.0020239307271747034
EVI5|EVI5L,-1.7522116031793493e-05,0.0013541985610650317,5.3622238004961504e-06,0.000656258996192586,3.7314130508188846e-05,0.0023768555078853733
EZH1|EZH2,1.1661778036187176e-05,0.002578754166448117,-2.108880401869357e-06,0.0012066007829179186,8.59369802242191e-06,0.001168162572004656
EZR|NF2,-2.410142079262465e-06,0.0006126831993782585,1.254625554240422e-05,0.0007133197267930548,-2.921573826249499e-05,0.001600868640792196
FAHD2A|FAHD2B,-8.1793853093062e-07,0.0010723212395918507,-8.124713249396059e-06,0.0026860341070104486,4.695195661918388e-05,0.0019537865520153855
FAM117B|GLCCI1,-5.473230165181333e-06,0.0021244538555226927,-9.140824714478882e-07,0.001268568503532607,-1.864993613483036e-05,0.0006912974596234248
FAM160B1|FAM160B2,-4.5037217610264e-05,0.002100796832391857,-2.2379997055566037e-06,0.0013240179160760822,1.568770835277801e-05,0.002396513646995658
FAM200A|FAM200B,-1.4170892760777419e-07,0.0003983037747313521,-2.0276691161345377e-05,0.002121893832656715,-9.66108230941577e-07,0.0006327451944661053
FAM76A|FAM76B,-3.139475647999842e-05,0.0012566243387810438,-2.4172227947100782e-05,0.0009714344618743507,-9.030968707036803e-06,0.0013109651780827002
FGFR1OP2|SIKE1,4.739453338494268e-05,0.0013326144700198722,2.776797535381576e-05,0.0026080789154216875,3.0509054822741577e-05,0.0006220938270511701
FLOT1|FLOT2,-1.1743932776910512e-05,0.0019025865959141415,1.4628587206688692e-05,0.0015429770336688163,-7.2382914656622515e-06,0.0016016655215253866
FN3K|FN3KRP,-9.79932111214474e-06,0.0019707449030677915,2.509023739151924e-06,0.0012460507638908701,6.626823441391008e-06,0.0006188790281568212
FNBP1L|TRIP10,-1.528745829870109e-05,0.0023745958415131788,-1.2919002248975823e-05,0.002515103656281764,-2.687274673372918e-05,0.0020279592832648376
FNDC3A|FNDC3B,-2.4037808607921263e-05,0.0018682762124264249,7.017743053209452e-05,0.001997139803022337,-1.853676814213741e-05,0.0011026241391502009
FNIP1|FNIP2,-6.01498029985227e-06,0.0012182455606244672,-6.613066673464038e-07,0.0005478833930185556,5.478271837972004e-07,0.0006114617304540882
FXR1|FXR2,-2.2028334294216864e-06,0.0009358460287698594,-1.4971735785265474e-06,0.0018213012255360313,1.930906293838112e-07,0.0011604952261917902
G3BP1|G3BP2,-4.459206265988724e-06,0.0022758884376693346,-0.0001076731325776027,0.0021857637935180814,-1.0268469845463467e-05,0.001194261554568153
GABARAP|GABARAPL2,-1.0868587975828816e-06,0.0015261971964535136,-2.2347705923833e-05,0.003767638852579712,-5.343994665189965e-05,0.0026271995760447577
GANAB|GANC,-5.631778316454265e-06,0.0018699776610184365,-3.8410771621082914e-07,0.0024018766411262535,1.948328710063871e-07,0.0013039084748632998
GFOD1|GFOD2,0.00010049390125553097,0.0031441222065990634,-6.38501488067458e-06,0.0009112422865618572,-4.077080389885042e-06,0.0013095738209526373
GGA1|GGA2,0.0026293270487740363,0.002376061138032752,0.0013612305727757007,0.0024944473632272372,0.00198624721954614,0.0022141899765554178
GGA1|GGA3,-0.002641488061135742,0.0029990204872099827,-0.001378647849914344,0.0013010410714114128,-0.001970630679488559,0.0035003826826830882
GIGYF1|GIGYF2,-6.42900969222781e-05,0.002616432110708252,-9.493135508215684e-05,0.0033415299316406884,-6.755368607729634e-05,0.0047057216893919025
GIT1|GIT2,-1.1854609971168668e-05,0.0039012251076404637,6.596931779045658e-05,0.0022895069930262174,8.487593241374775e-05,0.0033392628547971918
GLB1|GLB1L,-5.0957521283068804e-06,0.0034502306809645797,4.963561501409987e-06,0.0015810453534410847,2.0263086477859127e-05,0.0021201189312544696
GNA12|GNA13,-3.209157865526212e-05,0.0024639951472582764,-5.840130364220202e-06,0.0018056498209028614,1.4581480672868414e-05,0.0025908349966974995
GNG10|GNG5,0.007212828283019781,0.003333522279428257,0.006026733031537494,0.002573195972480026,2.9389104135949897e-06,0.002540696732680391
GNPDA1|GNPDA2,-5.457106249730072e-06,0.0028402128885895972,-8.827696821570955e-06,0.0010640392068902002,-1.0330191362505841e-05,0.0008767791050443381
GOLPH3|GOLPH3L,-2.7134717366619456e-06,0.0013486154214447667,5.239445196275925e-06,0.002123838012302876,-1.8292584264278933e-05,0.0023226462576486223
GON4L|YY1AP1,-5.726765469760759e-06,0.0022980127155556936,-8.423178901345585e-06,0.0021887850752050813,-0.0001461606313734012,0.0029880714818179594
GOT1|GOT2,4.988878477091285e-05,0.0074883875113013025,4.668795938568405e-05,0.003189983190843362,-5.923998433721773e-06,0.0019084725557096732
GPR107|GPR108,-2.8252434874133834e-06,0.002079961098460628,-1.0465952411664592e-07,0.0008752554389456753,1.8199731370247922e-06,0.0005829372031555604
GRK2|GRK3,2.603053300716868e-05,0.003465530537386935,-1.1688411395399667e-05,0.0018596745544305448,-0.00030846634586819164,0.002324776213119783
GRK4|GRK6,3.879903322552404e-06,0.0012640118151136456,-3.3335419495813165e-06,0.001948333837904193,1.1755945207411435e-06,0.0009167585884284018
GSK3A|GSK3B,6.08710132086897e-05,0.003333628913815627,3.444173187159036e-05,0.0024977536344885534,0.0001465927362123852,0.0022470071290264784
GTF2H2|GTF2H2C,2.1335265119881708e-07,0.002111171035245116,-3.410580411752443e-05,0.0035574403468697216,2.017159313194572e-08,5.0692587489369156e-08
HDAC1|HDAC2,0.0002733152682293886,0.006125231444649099,5.108270461293757e-05,0.00858670179690284,-5.633448136218207e-06,0.005093153136569873
HDAC4|HDAC5,5.209487457385414e-05,0.003232929282489455,-8.556797780862047e-06,0.0018007212456549592,-5.490921332960512e-06,0.002368390969478268
HERC3|HERC4,-0.005210781645081161,0.003304275214970596,-0.005581492160306904,0.002349585890591915,5.700869431582742e-06,0.0017308210496499246
HEXA|HEXB,-4.791758626104197e-06,0.00169903433596355,1.8041328979133562e-05,0.0014350786270388202,-1.1806744526793619e-05,0.0007063138914748145
HINT1|HINT2,3.4363475291491565e-06,0.0026623078595203057,-1.2834528918968956e-06,0.0018944794472523928,-3.205363792962835e-05,0.002474130983467147
HIPK1|HIPK3,1.2131924836878477e-06,0.001219954164996157,5.304697669298062e-06,0.0009309653833040038,-6.409418473802337e-06,0.0011384427830336363
HIST1H4H|HIST4H4,-1.7487850124946964e-05,0.0016987555175415555,-2.3719178653221053e-05,0.0016707646310826633,-5.027830485790055e-05,0.0020101171792466983
HIST2H2BE|HIST2H2BF,-9.978137212624898e-05,0.0035825666076809773,3.174632374082035e-05,0.0034179900713179447,-1.210662344672881e-05,0.001371036470578583
HMG20A|HMG20B,1.570295871114612e-05,0.0033326528365260214,1.1337770497670449e-05,0.0015394717651057155,3.5653796784616367e-06,0.0029056634122590426
HNRNPF|HNRNPH3,-3.3899588469002736e-05,0.002493931775297276,7.573667042866846e-07,0.0012221080739440323,-1.2191077390249432e-05,0.0016910205334880273
HSP90AA1|HSP90AB1,2.4127157263070182e-05,0.007645978939229891,0.00034077721514488846,0.005803157397119896,0.0001474368939490853,0.007583430075701102
IFRD1|IFRD2,4.3707331303747637e-07,0.003119166891765635,-1.4917754233438144e-05,0.0023572386947844992,-4.522060648511535e-06,0.0011646133452862134
