gene_pair,SL_score,standard_error,Gene 1,Gene 2
AVIL|VIL1,-0.9847149544851965,3.0781165876676853,AVIL,VIL1
AVP|OXT,0.22844149636067107,0.2863279367145506,AVP,OXT
B4GALT1|B4GALT2,-0.24426536483965045,0.361599132529908,B4GALT1,B4GALT2
B4GALT5|B4GALT6,-3.684123461960659,6.491486454942584,B4GALT5,B4GALT6
BARHL1|BARHL2,-0.4386522471638433,0.3069696133140273,BARHL1,BARHL2
BCAT1|BCAT2,0.031184657511383163,0.6253385172237225,BCAT1,BCAT2
BCL11A|BCL11B,-0.15111493169763096,0.29576538562682103,BCL11A,BCL11B
BECN1|BECN2,-0.1655454361060209,0.18391067057063162,BECN1,BECN2
BEST2|BEST4,-0.8170703163360626,1.2575380125924722,BEST2,BEST4
BEX1|BEX2,-0.7253436654119835,0.27335051913117503,BEX1,BEX2
BHMT|BHMT2,-0.6280989896100503,5.377168003782605,BHMT,BHMT2
BICD1|BICD2,-0.34123632747018473,0.38504654984863523,BICD1,BICD2
BIRC2|BIRC3,-0.5305092432972895,0.4953423523542069,BIRC2,BIRC3
BMP2|BMP4,-0.32828991116166595,0.6256924009211771,BMP2,BMP4
BMP8A|BMP8B,-0.7404642764693373,0.4799708103401298,BMP8A,BMP8B
BOD1|BOD1L2,0.7866286092659925,0.7447466493724374,BOD1,BOD1L2
BRD2|BRD3,-1.0907536406691838,0.48626401756066195,BRD2,BRD3
BRSK1|BRSK2,-0.011913589897653537,0.2827541838553423,BRSK1,BRSK2
BRWD3|PHIP,0.4304910475039517,0.5286098344964459,BRWD3,PHIP
BTBD10|KCTD20,0.015529462526000778,0.35444129234687755,BTBD10,KCTD20
BTBD1|BTBD2,0.08704678029439994,0.5679367549234615,BTBD1,BTBD2
BTBD3|BTBD6,-5.520692933613418,6.017182867384414,BTBD3,BTBD6
BTF3|BTF3L4,-0.38892111614372693,0.3460837903232148,BTF3,BTF3L4
BTG1|BTG2,0.0503536272576989,0.19704503855777378,BTG1,BTG2
BTN2A1|BTN2A2,-0.15642013818964529,0.2978322742484324,BTN2A1,BTN2A2
BTNL3|BTNL8,-1.078794481787593,0.9787871100410094,BTNL3,BTNL8
BTRC|FBXW11,-0.10517388801666333,0.5265369799462,BTRC,FBXW11
BZW1|BZW2,-0.3636765029080242,0.22488851811041363,BZW1,BZW2
C1GALT1C1|C1GALT1C1L,-0.15265272894435913,0.1607653406985446,C1GALT1C1,C1GALT1C1L
C1QTNF9|C1QTNF9B,0.04137507773197292,0.26688893896748195,C1QTNF9,C1QTNF9B
C2CD4A|C2CD4B,-7.849528606391443,5.349968414734365,C2CD4A,C2CD4B
CA10|CA11,-0.46496509664721103,0.5073588029063278,CA10,CA11
CAB39|CAB39L,-1.431807589852504,1.8546289532776907,CAB39,CAB39L
CABP2|CABP5,-0.4492357957531974,0.8995852405416099,CABP2,CABP5
CABP7|CALN1,-0.09736355904097406,0.4014625571090966,CABP7,CALN1
CACNA2D1|CACNA2D2,-0.2585597867462169,0.7914525524304703,CACNA2D1,CACNA2D2
CACNA2D3|CACNA2D4,-0.6109453177571057,0.6015137476780177,CACNA2D3,CACNA2D4
CACNG5|CACNG7,-0.2966266538078084,0.38362896622550263,CACNG5,CACNG7
CADPS|CADPS2,-0.6720943872191544,0.38033435909213426,CADPS,CADPS2
CALB1|CALB2,-0.9021834986663789,0.8397839720598955,CALB1,CALB2
CALCR|CALCRL,-0.23657027534514935,0.5691108637456656,CALCR,CALCRL
CAMK2N1|CAMK2N2,-0.4063710410171812,0.41279497069996396,CAMK2N1,CAMK2N2
CAND1|CAND2,-0.3575009655886902,0.6917157115195676,CAND1,CAND2
CANX|CLGN,0.8180337670760388,1.034705131397208,CANX,CLGN
CAP1|CAP2,-0.002926485293175421,0.21146895896135984,CAP1,CAP2
CAPNS1|CAPNS2,-0.39538088635592744,0.15412046854855066,CAPNS1,CAPNS2
CAPZA1|CAPZA2,-0.05629030042662625,0.43073827618853205,CAPZA1,CAPZA2
CARHSP1|CSDC2,-6.295900405673649,2.3852692204637327,CARHSP1,CSDC2
CASP4|CASP5,5.001554428302566,4.454724029052204,CASP4,CASP5
CASQ1|CASQ2,-0.038128219242849815,0.6981448390344939,CASQ1,CASQ2
CAV1|CAV3,-0.1436799811206055,0.17464759198409827,CAV1,CAV3
CBR1|CBR3,0.5734181155311653,0.8063228185762099,CBR1,CBR3
CCDC74A|CCDC74B,-0.1095633664360954,0.2472501372384113,CCDC74A,CCDC74B
CCNL1|CCNL2,-7.0936609069644625,10.07978665817931,CCNL1,CCNL2
CCNY|CCNYL1,-0.2530403620141175,0.40641843007543227,CCNY,CCNYL1
CCT6A|CCT6B,0.09121872907553269,0.17115831634125508,CCT6A,CCT6B
CD151|TSPAN11,-0.411264338634033,0.4445433944204139,CD151,TSPAN11
CD200R1|CD200R1L,-0.5814772399674076,0.4100571122472381,CD200R1,CD200R1L
CD209|CLEC4M,-6.737453236702831,7.878013731438328,CD209,CLEC4M
CDC42BPA|CDC42BPB,-0.06346835280887522,0.294667813993602,CDC42BPA,CDC42BPB
CDH1|CDH3,-0.09027182759347523,0.19407780291502072,CDH1,CDH3
CDH2|CDH4,-0.01961083595426555,0.229965161826174,CDH2,CDH4
CDK11A|CDK11B,-2.7242422654301786,0.6693863040515101,CDK11A,CDK11B
CDK14|CDK15,0.23283740038776155,0.3832317029460283,CDK14,CDK15
CDK2AP1|CDK2AP2,-0.08735030153785395,0.1494727813300807,CDK2AP1,CDK2AP2
CDK4|CDK6,-0.2335428787710244,0.19857174798957036,CDK4,CDK6
CDKN2A|CDKN2B,-0.3381558236986505,0.20666660701652603,CDKN2A,CDKN2B
CDNF|MANF,-3.5057104386899596,3.33507289906804,CDNF,MANF
CDRT15|CDRT15L2,-461.94933075772826,408.73584059803255,CDRT15,CDRT15L2
CDRT1|FBXW10,-0.16714537176643296,0.3058475495150821,CDRT1,FBXW10
CDS1|CDS2,-1.6905622542525378,0.5412407757477619,CDS1,CDS2
CEACAM3|CEACAM4,-0.2706199908812382,0.437353249437572,CEACAM3,CEACAM4
CELF1|CELF2,-0.11301546223893932,0.9151765261533181,CELF1,CELF2
CEPT1|CHPT1,-0.706919352021721,0.9851324944566429,CEPT1,CHPT1
CERS2|CERS3,-0.2211587328879741,0.4440741837066917,CERS2,CERS3
CERS5|CERS6,0.11139442802993973,0.241979280768088,CERS5,CERS6
CETN1|CETN2,-0.3547021746018424,0.5412335967954122,CETN1,CETN2
CHD1|CHD2,-0.586144535951666,0.43290929843715154,CHD1,CHD2
CHI3L1|CHI3L2,-0.49189776840425614,0.5756818344899016,CHI3L1,CHI3L2
CHIC1|CHIC2,0.013406168948873615,0.23706570360294538,CHIC1,CHIC2
CHMP1A|CHMP1B,-1.8978605912249846,0.7937179524071719,CHMP1A,CHMP1B
CHM|CHML,-0.9854068059160177,0.4686352947889651,CHM,CHML
CHP1|CHP2,0.10422577847967848,0.3359914043860256,CHP1,CHP2
CHPF|CHPF2,10.03512901392372,8.697074987865982,CHPF,CHPF2
CHRFAM7A|CHRNA7,-0.09964302479643421,0.1397713216613888,CHRFAM7A,CHRNA7
CHRM2|CHRM4,0.27934394157891307,0.3698355624274742,CHRM2,CHRM4
CHRNA10|CHRNA9,-0.16261960032640593,0.41108533446012613,CHRNA10,CHRNA9
CHRNA5|CHRNB3,-0.17185023946503739,0.3661177036992161,CHRNA5,CHRNB3
CHRNB2|CHRNB4,-0.3079513496042539,0.7501348848430288,CHRNB2,CHRNB4
CHSY1|CHSY3,-0.6639231662738514,0.43585099945181427,CHSY1,CHSY3
CHUK|IKBKB,-0.6154886502740989,0.49463393398789146,CHUK,IKBKB
CIB2|CIB3,0.15804230763118854,0.8554781229125321,CIB2,CIB3
CKS1B|CKS2,-0.06606909742748067,0.23074053323068888,CKS1B,CKS2
CLASP1|CLASP2,-4.237194169000994,4.0339692217449725,CLASP1,CLASP2
CLCA1|CLCA4,-0.6382406695848464,0.3945326876597484,CLCA1,CLCA4
CLCNKA|CLCNKB,0.15365739085250849,0.2509632893324385,CLCNKA,CLCNKB
CLDN17|CLDN8,-0.16901176108192212,0.3417969077965805,CLDN17,CLDN8
CLEC4C|CLEC6A,0.19444667188414355,0.14832884398550394,CLEC4C,CLEC6A
CLTA|CLTB,-1.3585394325057558,1.1444681040181741,CLTA,CLTB
CLTC|CLTCL1,0.39039995475483746,0.3078350954475344,CLTC,CLTCL1
CLVS1|CLVS2,-0.9052154347272807,0.7762377506294839,CLVS1,CLVS2
CNBP|ZCCHC13,-1.0179121233818231,4.534224648154803,CNBP,ZCCHC13
CNNM2|CNNM4,-0.9385075809220343,0.7926733612956095,CNNM2,CNNM4
CNOT6|CNOT6L,0.24561208133773738,0.8583696029425779,CNOT6,CNOT6L
CNOT7|CNOT8,-6.284836946264813,3.5160480727065253,CNOT7,CNOT8
COL4A2|COL4A6,0.19938529532268892,0.6960762453781467,COL4A2,COL4A6
COPG1|COPG2,-0.40324558607382593,0.31342532830217495,COPG1,COPG2
COPZ1|COPZ2,-0.05026605485292107,0.3192309808983367,COPZ1,COPZ2
COQ10A|COQ10B,-0.49259337958379257,0.28482341168786707,COQ10A,COQ10B
CORO2A|CORO2B,-0.32118618567694845,0.7559322175942066,CORO2A,CORO2B
COX6A1|COX6A2,-0.9742668468288892,0.3076272262526818,COX6A1,COX6A2
COX7B|COX7B2,1.153996555811335,4.307638621787399,COX7B,COX7B2
CPEB3|CPEB4,8.939152488494088,4.888828175271334,CPEB3,CPEB4
CPLX1|CPLX2,0.08692062771131351,0.467903301951782,CPLX1,CPLX2
CPLX3|CPLX4,-0.5178258738276442,0.3474394255888498,CPLX3,CPLX4
CRABP1|CRABP2,0.8705016407879278,2.1390029571866154,CRABP1,CRABP2
CREBBP|EP300,-0.45687545366487636,0.32201642590899865,CREBBP,EP300
CRISP2|CRISP3,0.885937821874103,1.0573967209959099,CRISP2,CRISP3
CRK|CRKL,-0.7878099829906464,0.6634348855458364,CRK,CRKL
CRY1|CRY2,6.439032147167541,9.770330627707079,CRY1,CRY2
CRYBB2|CRYBB3,-0.4159046949101141,0.38189577328774627,CRYBB2,CRYBB3
CSAD|GADL1,-0.9873452259336143,1.211255338562964,CSAD,GADL1
CSGALNACT1|CSGALNACT2,21.024427044030354,68.83164087048159,CSGALNACT1,CSGALNACT2
CSTA|CSTB,-1.3994828470763436,0.8473447729659828,CSTA,CSTB
CSTF2|CSTF2T,-3.0481972579651004,1.2210600079769767,CSTF2,CSTF2T
CTNNB1|JUP,-0.9726023072488916,0.791975839585745,CTNNB1,JUP
CTPS1|CTPS2,0.16168978040427306,1.0479817556109723,CTPS1,CTPS2
CTXN2|CTXN3,-1.2345306041377748,0.718074868565011,CTXN2,CTXN3
CUL4A|CUL4B,-0.1095431205189416,1.7312306266809236,CUL4A,CUL4B
CXCL5|CXCL6,-0.8253587129439731,0.48326483361264366,CXCL5,CXCL6
CXCR1|CXCR2,-1.5080851555491468,0.6231575798491148,CXCR1,CXCR2
CXorf40A|CXorf40B,-0.9634059392537512,0.6006655812191438,CXorf40A,CXorf40B
CYFIP1|CYFIP2,-0.20172263279878122,0.19382704120562064,CYFIP1,CYFIP2
CYP11B1|CYP11B2,-1.186150410067694,0.4962997928356171,CYP11B1,CYP11B2
CYP26B1|CYP26C1,6.380275418973572,9.566054207295158,CYP26B1,CYP26C1
CYP4X1|CYP4Z1,-0.04348495325311817,0.23818066805362814,CYP4X1,CYP4Z1
DAAM1|DAAM2,-0.2767855080212471,0.3668127238386257,DAAM1,DAAM2
DCC|NEO1,-1.4533233004183415,0.804875506304799,DCC,NEO1
DDI1|DDI2,-1.6486651356003486,1.0116630622121432,DDI1,DDI2
DDR1|DDR2,1.106842019296653,1.3517977916112764,DDR1,DDR2
DDT|DDTL,-0.25219645429153087,0.2890457051796475,DDT,DDTL
DDX17|DDX5,-0.09907964656818036,0.2952575867232342,DDX17,DDX5
DDX21|DDX50,-0.2918202503743873,0.18955276217239167,DDX21,DDX50
DDX39A|DDX39B,-1.779138536117566,0.7478830327964441,DDX39A,DDX39B
DDX3X|DDX3Y,0.02230904750590562,0.3309565293633213,DDX3X,DDX3Y
DDX43|DDX53,1.2561933874129378,1.4753509103686462,DDX43,DDX53
DDX60|DDX60L,-0.025109185986804117,0.409295084303842,DDX60,DDX60L
DEFB131A|DEFB131B,-1.3839734483662751,1.5924090389570662,DEFB131A,DEFB131B
DEGS1|DEGS2,-0.2543775330471717,0.29088423920588324,DEGS1,DEGS2
DENND5A|DENND5B,-0.1305050962110419,0.3839172451914541,DENND5A,DENND5B
DENND6A|DENND6B,-0.11593510272271693,0.19152954468728212,DENND6A,DENND6B
DERL2|DERL3,-1.3403347438995565,1.394659037502483,DERL2,DERL3
DGKD|DGKH,-0.04850933005639346,0.2890385509309405,DGKD,DGKH
DGKI|DGKZ,-3.978501662473795,1.8238452143963104,DGKI,DGKZ
DHFR|DHFR2,-0.050909343533483725,0.13619822488612432,DHFR,DHFR2
DHRS4|DHRS4L2,-0.08810948998490659,0.21587022616461618,DHRS4,DHRS4L2
DIRAS1|DIRAS2,0.06814302113729852,0.4676172118714865,DIRAS1,DIRAS2
DLX1|DLX6,0.13876432255722923,0.4235968198797836,DLX1,DLX6
DMWD|WDR20,-0.17619310245446262,0.40910755626475315,DMWD,WDR20
DMXL1|DMXL2,-1.9414841656297261,1.4113409907591412,DMXL1,DMXL2
DNAH11|DNAH17,-0.2168637090515782,0.24580484084264057,DNAH11,DNAH17
DNAH3|DNAH7,-0.5049417792837249,0.313351476783344,DNAH3,DNAH7
DNAJC5|DNAJC5B,-0.7325474761459769,1.0639601266785543,DNAJC5,DNAJC5B
DNASE1|DNASE1L2,-4.635712504165041,2.5663635572697316,DNASE1,DNASE1L2
DOC2A|DOC2B,-0.060979462451031724,0.21694421540179584,DOC2A,DOC2B
DOCK3|DOCK4,-1.9458595773350083,0.6664691211705115,DOCK3,DOCK4
DPP4|FAP,0.45250444763920067,0.44270353813380914,DPP4,FAP
DPP8|DPP9,-0.07720405073384716,0.37882698306791734,DPP8,DPP9
DPY19L1|DPY19L2,-1.0714266141836186,0.6059080463640695,DPY19L1,DPY19L2
DRD1|DRD5,-0.13677587188166138,0.5124845036087637,DRD1,DRD5
DSCAM|DSCAML1,-0.2874755501652127,0.13452238439665695,DSCAM,DSCAML1
DST|MACF1,4.140065949008068,4.912659810457611,DST,MACF1
DTNA|DTNB,-0.7998725128708092,0.3002780591667458,DTNA,DTNB
DTX1|DTX4,-0.26473855428968196,0.19656050626332636,DTX1,DTX4
DUOX1|DUOX2,-0.09490303114414127,0.1777103018510949,DUOX1,DUOX2
DUSP18|DUSP21,-0.4335765271321246,0.32985107969036903,DUSP18,DUSP21
DYNC1I1|DYNC1I2,-1.557035905058868,0.7766909609653135,DYNC1I1,DYNC1I2
DYNC1LI1|DYNC1LI2,-0.2958028553239554,0.5671011022682919,DYNC1LI1,DYNC1LI2
DYNLL1|DYNLL2,-0.05105594316045045,0.2320881813028037,DYNLL1,DYNLL2
DYNLRB1|DYNLRB2,0.14869064691243244,0.42994750204119525,DYNLRB1,DYNLRB2
DYNLT1|DYNLT3,-0.6106520117730716,0.7420721571906275,DYNLT1,DYNLT3
DYRK1A|DYRK1B,-2.3342146209032784,1.5230644293287332,DYRK1A,DYRK1B
DYRK2|DYRK3,-0.017137596742763078,0.625098802287067,DYRK2,DYRK3
DYSF|MYOF,-0.8555401123678817,1.730403125292557,DYSF,MYOF
E2F4|E2F5,-0.9734063932944272,0.5843184897265681,E2F4,E2F5
EAF1|EAF2,-2.1914002060629043,1.4946835259450177,EAF1,EAF2
EDDM3A|EDDM3B,-2.047488237403887,1.647200184613105,EDDM3A,EDDM3B
EEF1A1|EEF1A2,-0.5330933347498318,1.1942516682345279,EEF1A1,EEF1A2
EFHD1|EFHD2,-0.06340322499774587,1.963460706356594,EFHD1,EFHD2
EFNB1|EFNB2,-0.8620105688632038,0.5052482165707531,EFNB1,EFNB2
EFR3A|EFR3B,-1.1014219569684192,0.6025744322236738,EFR3A,EFR3B
EIF1|EIF1B,-0.7528815588312718,0.32736462842420966,EIF1,EIF1B
EIF4E|EIF4E1B,-0.3435442469512103,0.4292369965263106,EIF4E,EIF4E1B
ELANE|PRTN3,-0.26635343426700436,0.6461993573838875,ELANE,PRTN3
ELMO1|ELMO2,-2.028699408317215,2.1757339821036075,ELMO1,ELMO2
ELOVL1|ELOVL7,-1.4029242669556319,0.8422526131797838,ELOVL1,ELOVL7
ELOVL2|ELOVL5,-1.1141038568350914,0.4340324288834022,ELOVL2,ELOVL5
EML5|EML6,-0.5347689986490691,0.21113415937456478,EML5,EML6
EMX1|EMX2,-0.13856638903967233,0.130531310703766,EMX1,EMX2
ENC1|KLHL25,0.32293059562448123,0.9364457475790273,ENC1,KLHL25
ENOX1|ENOX2,-1.0145685768769623,0.44408975701459175,ENOX1,ENOX2
ENTPD4|ENTPD7,-0.5892272248418513,1.0050693880005732,ENTPD4,ENTPD7
EPC1|EPC2,-0.29699790109661717,0.3918399958001767,EPC1,EPC2
ERC1|ERC2,0.21473928465101347,0.2542736438593547,ERC1,ERC2
ERLIN1|ERLIN2,-0.7254708969468364,0.9200745823539382,ERLIN1,ERLIN2
ERO1A|ERO1B,-1.613362123147306,1.6347664274355511,ERO1A,ERO1B
ESRP1|ESRP2,-0.011364178496509891,0.569059952012412,ESRP1,ESRP2
ESRRA|ESRRG,-0.16434262344567252,0.38509045834243805,ESRRA,ESRRG
ETNPPL|PHYKPL,0.28824420444334836,0.4469560574274878,ETNPPL,PHYKPL
ETS1|ETS2,-0.3574996808459191,0.40727653993426466,ETS1,ETS2
EVI5|EVI5L,-0.47370630109759154,0.2883124804595177,EVI5,EVI5L
EXOC6|EXOC6B,-1.6723994996340807,0.7989858716827869,EXOC6,EXOC6B
EZH1|EZH2,-0.052015238018306945,0.169636625635217,EZH1,EZH2
F11|KLKB1,-2.147422207494529,1.177239122099909,F11,KLKB1
FAHD2A|FAHD2B,-0.07250077073138254,0.20019823415437177,FAHD2A,FAHD2B
FAM102A|FAM102B,0.028315252733317697,0.25230189725465163,FAM102A,FAM102B
FAM120A|FAM120C,-1.1387242422073995,2.0160058669958802,FAM120A,FAM120C
FAM126A|FAM126B,-3.6397280885812733,5.620851827930557,FAM126A,FAM126B
FAM133A|FAM133B,-1.3477111704457307,1.682308602214684,FAM133A,FAM133B
FAM160B1|FAM160B2,-0.09576417600436554,0.2492698120025089,FAM160B1,FAM160B2
FAM168A|FAM168B,-0.42124136529719186,0.36274266972100055,FAM168A,FAM168B
FAM200A|FAM200B,0.34049613940344237,0.27128530247570587,FAM200A,FAM200B
FAM209A|FAM209B,-0.1596734633839894,0.15846991529680995,FAM209A,FAM209B
FAM24A|FAM24B,-1.3642162899472527,0.7352794913649159,FAM24A,FAM24B
FAM47A|FAM47B,-0.019882050249738464,0.4798228981844296,FAM47A,FAM47B
FAM49A|FAM49B,-0.7403308111613104,2.398738535279694,FAM49A,FAM49B
FAM50A|FAM50B,-0.734382949989558,0.3740445116866017,FAM50A,FAM50B
FAM76A|FAM76B,0.11918869437591129,0.16629117525533632,FAM76A,FAM76B
FAM78A|FAM78B,0.07495665596573062,0.3932198825043945,FAM78A,FAM78B
FAM9B|FAM9C,-1.3108101896690885,0.7330674316642628,FAM9B,FAM9C
FAR1|FAR2,0.027020689673389636,0.5270577791829806,FAR1,FAR2
FARP1|FARP2,-0.07544724019721254,0.37883390773846204,FARP1,FARP2
FAT1|FAT3,-4.057563372649437,1.544679701427295,FAT1,FAT3
FBP1|FBP2,-0.15355499513980683,0.2606148930358359,FBP1,FBP2
FBXL2|FBXL20,0.38449657268375026,0.35209901368322305,FBXL2,FBXL20
