index,A549,GI1,HS936T,HS944T,HSC5,IPC298,MEL202,MELJUSO,MEWO,PATU8988S,PK1
ATRX_RAD54L,-3.79018415047154e-06,-0.00011565943505,-0.0004088165912093,-1.40970877594648e-05,9.63209178029032e-06,4.9119693401628e-05,-2.34040253223893e-05,-2.01347956306073e-05,-2.72248001387254e-06,2.744865742686e-06,-0.0002408215690688
ATXN1_ATXN1L,3.86468556656242e-05,7.14666439669746e-05,-3.19416744436158e-05,8.25745864323213e-06,3.04558560315614e-05,4.07174194299795e-05,-5.79402495802517e-06,4.17071063084825e-06,2.90193282582082e-06,2.06115913032161e-05,1.0179604605324e-05
ATXN3_ATXN3L,-2.73822745090214e-05,-0.0001676521984032,-0.0001943953807649,3.32571899399352e-05,-0.0001765960384491,-2.57599724818861e-05,2.82704505184805e-06,7.57317076988272e-07,-6.78893613454936e-07,-0.0001459828391623,6.05183247590524e-05
AUH_ECHDC2,-0.0063538298064456,-0.0058623238792847,-0.0018809523141432,-0.011136767717607,-0.0010539325052368,-0.0009448568206782,-0.0060041116799103,-0.002245634069557,-0.0043206234152202,-0.0043738073361424,0.0074484636984999
AUH_ECHS1,0.0025076490078191,0.0025821225076457,0.0036057050928661,0.0066446851071762,0.0073853879640947,-0.0004289806462561,0.0037536898235847,0.0039884178036187,0.0041474499532388,0.0041547193869202,0.0016930470751294
AURKA_AURKB,-0.0007252754324898,-0.0076236711044069,-0.0034589726824016,0.0058577738117359,0.0090351188878137,0.0056436641531132,0.0027712200538674,0.0083196455354663,-0.0027193179448328,0.0014551047257803,0.0188079270862271
AURKA_AURKC,-0.0005704580680832,0.0127448169789734,0.0112650998916233,0.0021307913196768,0.0043784316951099,-0.0155548068997106,0.0042955743036027,0.001585840339208,0.0014764537509973,0.0021271064620096,-0.0015278258453055
AURKB_AURKC,0.0021708804757682,-0.0164483116198473,-0.012448754659776,0.0033925375297553,0.0028085793569591,0.004130119915413,-0.0022838621687779,-0.0001891614703715,-0.0016989126998804,-0.0058885371453603,-0.0006937576377218
AURKB_PLK4,0.0016648116831287,0.0083184245295714,0.0010151621881162,-0.0046371104921298,0.0032545493094468,0.0045633900629869,0.0046913395838021,6.42426306355945e-05,0.0052484647511797,0.0065393252873399,0.0002409209491755
AURKC_PLK4,-0.0043774550290047,-0.0021491540001899,0.0035319289764983,-0.0044345068844034,-0.0208529755365694,-0.0036883875846568,-0.008260598357751,-0.0073184487480663,-0.0032089720415646,-0.0057861845468841,-0.0082211050353625
AVP_OXT,1.29671140648404e-07,-0.0009473867440423,-5.35492332541166e-05,-4.12160213995023e-06,2.0463742563351e-05,4.34787234210233e-05,-2.88252747052671e-06,-6.48748379454016e-06,-9.02092898429074e-06,2.44730125992835e-05,3.87553415047094e-05
AWAT1_AWAT2,-0.0032461351694571,0.0001321251239649,-0.0079824475046431,-0.0091271293833847,-0.0037299587485613,-0.0005648562668904,-0.0038370863912692,-0.0042909784771823,-0.0049792750602072,0.0085454066200879,-0.0040597723911999
AWAT1_DGAT2,-0.0003229455960284,-0.0058907768106031,-0.0004713651831111,0.0014862681787792,-0.002029684169709,-0.0080093973957954,-0.0064289994155578,-0.0024447711823516,-0.0071617245157429,-0.0047134606663434,-0.0099637227691842
AWAT1_DGAT2L6,-0.0014827141135055,-0.0091052210779258,-0.0072940914489707,-0.0042761753429963,-0.0022740193236658,-0.0003519919832027,-0.0068964642153242,-0.001642499522134,-0.0018812214481092,-0.0051564465351519,-0.0119247297871308
AWAT1_MOGAT1,-0.0072927260120243,-0.0119374564911759,0.0057545168838166,-0.0040236304753017,-0.0114259361172502,-0.0012222761135793,-0.0065422239505374,-0.0024209263558168,-0.0049688362628792,-0.0041403914329799,0.0022239247973123
AWAT1_MOGAT2,-0.0029886531850631,-0.0036439906324286,-0.0060110991217293,-0.0037091936484309,0.0031869385013418,-0.0130339999409166,0.0047221924413574,0.0016714958219205,0.006693941507576,0.0044596848201055,-0.0046242863548048
AWAT1_MOGAT3,-0.0009015700438796,-0.0046534892087697,0.0091207756874213,0.0041269279855148,-0.0045387288764792,0.0044163708329435,0.0065879953007015,0.0028767011293622,-0.003799277887622,-0.0028888911395701,0.0220197115478022
AWAT2_DGAT2,-0.0040762709008337,-0.0098805305948556,-0.0056528708229853,-0.001393374757055,-0.0041109783425216,-0.0032869657793972,-0.0055388789231493,-0.002336848314379,0.0051193084252917,-0.0050873271139999,-0.0261955831478955
AWAT2_DGAT2L6,-0.0016217194818839,-0.0009776858500973,0.000236098190293,-0.004453583773587,0.0025337105428696,-0.0043898602350963,-7.70512165168462e-05,-0.000301744429871,0.0059892162716711,-0.0019824019211674,0.0176590908798975
AWAT2_MOGAT1,-0.0036250053296232,0.0016707185006077,-0.0016300114051773,-0.0080091076925394,-0.0068006817118708,-0.0026978412164618,-0.0034217142253222,-0.0005571298040306,-0.0080053216633103,-0.0100615444066519,0.0081007487631907
AWAT2_MOGAT2,-0.0007200379597886,0.0016564872427403,0.0049382315971605,0.0054115901276205,-0.0022544809892845,0.0081915960486695,-0.0049745510372999,0.004836239402076,0.0001829038096528,0.0016122717111768,-0.0030417726723922
AWAT2_MOGAT3,-0.0059157008331765,-0.0066363872208876,-0.0041048454039313,-0.0049773109440264,0.0007514252669638,-9.48867640925e-05,-0.0025107515953542,-0.0021579897295043,-0.0017731730730178,0.0015217677831691,0.0026818141059009
AXL_MERTK,-7.16265483617532e-05,-0.0091988279289287,-0.0086972859080784,-0.0011473734470035,-0.004405780671965,-0.0096883463642699,-0.0009861218877886,0.0020038402616049,-0.0003050121721064,4.93520299347366e-05,-0.0116295638214758
AXL_TYRO3,-0.0021517706679098,0.0005156360552478,0.0063815211369216,-0.0019415887605123,0.0007759867457639,-0.0015565530660041,0.0013724218474252,-0.000104899654188,-0.0029677596462132,0.0040707287037102,-0.0046395694850583
AZU1_ELANE,0.0009334995435239,-0.0004689429027943,0.0002505498008397,-0.0059050085087625,-0.0019972350504652,0.0016639115419058,-0.0037019267452052,-0.0006282226557899,-0.0037186752753306,-0.0017585582526927,-0.0072091202783781
AZU1_PRTN3,-0.0025714005325422,0.0014041631789419,0.005779649126955,0.0003239130750856,-0.0004626419655839,-0.0047757009458826,-0.0006587788460912,-0.0028545781577652,0.0015592086705981,0.0010502595640097,0.0038810267805663
B3GALNT1_B3GALT1,-0.0064424663653212,-0.0024637950714738,0.000710474657735,-0.0040002528291959,-0.0007040393567791,-0.0044254137119446,-0.0013198882679929,-0.0027416031744642,-0.0015316824778061,-0.000633818787477,-0.0034617507480166
B3GALNT1_B3GALT2,0.0037840633598789,0.0016177238013657,-0.0011283709506438,0.0037935006211363,0.0024380686709999,-0.0074787260962292,0.0002363713368787,0.0019066708595985,0.0053681394766818,0.0066430461101362,0.0011808382715983
B3GALNT1_B3GALT5,-0.0018046098118311,0.0055160801484354,-0.0011034456244393,-0.0006958546712615,-0.0005591649133399,-0.0006664980658769,0.0011540348255232,0.0005608064423875,-0.0001740739033774,-0.0048082297803412,-0.002389742147217
B3GALT1_B3GALT2,-0.0013289105614174,-0.0008974762652925,-0.0052947866501509,0.0007950984258369,-0.0028136088122832,0.0095588232942159,-0.0034914871873048,-0.0003619336032439,-0.0011795172390209,0.0007028034744404,0.0093510246300856
B3GALT1_B3GALT5,-0.0032016664034535,0.0013204472405012,-0.0047347658740482,-0.0053439155953959,0.0010910453830681,-0.0059744747165982,-0.0017980357095531,-0.0043256810787703,-0.0054670090070944,-0.0052909902957032,0.0094980808485505
B3GALT1_B3GNT2,0.0023226461323848,-0.0017795257481886,0.0119738953191208,7.56524629670421e-05,0.0042204137001241,-0.0052354423957953,-0.0026419546247665,-0.0034103702987158,-0.0007759326755474,-0.0024464569196781,-0.0114619831434974
B3GALT2_B3GALT5,0.0015106353219608,-0.0049961192786441,-0.0007092870271487,0.0014569935819335,-0.0035959118863604,0.0059374385821668,0.0033783941315169,0.0035630751823556,0.0011096098108337,-0.004218340105712,-0.0070573044996301
B3GAT1_B3GAT2,5.83920428954878e-06,0.0029071008203085,-0.0016425906759688,-0.0014248972425973,-0.0090316140552857,-0.0019671327089139,-0.0004824126362867,0.0001181266895409,-0.001258510836544,-0.003094180057737,-0.0120093913053159
B3GAT1_B3GAT3,0.0006203446875236,-0.0046682599580349,-0.0005713384742623,0.0004272393990269,0.0037819021584283,0.0052314704368958,-0.0001161559202973,-0.0011465213047105,0.0021445320965257,0.0052582036125401,0.0050119281446508
B3GAT2_B3GAT3,-0.0004600119203118,0.0029946836244366,0.0022721011621338,0.0010353729336855,0.0055742595945445,-0.0034313131703614,0.0006410935587014,0.0010537478487848,-0.0006721822560412,-0.0019072823438674,0.0075520443974075
B3GNT2_B3GNT3,0.001238926047174,0.0027158105670017,0.0146559681193745,0.0092716603995411,0.0011911702287629,0.0201916649679306,0.0027457612932588,0.0049724351109785,-0.0003549410710042,0.0096101152524587,0.0026070005292648
B3GNT2_B3GNT4,0.0069380604281475,-0.0066634864699301,0.0020793940953189,0.002356709283667,-0.0004006562531322,-0.0072730777258641,-0.0005374745762129,-1.13098077521902e-05,0.0007850194851095,-0.0005766571747907,-0.0123499414328604
B3GNT2_B3GNT6,0.0027320827573597,0.0012706572079091,0.0131072968767346,0.0041907544119677,0.0062848532433926,0.0043048471895897,0.0052191318785217,0.0036728417939943,0.0024863502132684,-0.0029786391367375,-0.0068318506126163
B3GNT2_B3GNT7,0.0168010051978729,0.0003760483286203,0.0077051989609346,0.0045278938907045,0.0050012998425576,0.004626651021422,0.0012472295493854,0.0041511057586107,0.0028524923116148,3.68889832135992e-05,-0.0129027094066727
B3GNT2_B3GNT8,0.0067707822761344,0.0181586670594068,-0.000992898625366,-0.0013997038260926,-0.0036386713906709,-0.0053064467030428,-0.0010166453787657,0.0006050441031305,-0.0033016548230417,-0.0015995644908912,-0.0063092369749788
B3GNT2_B3GNT9,0.0063605623443887,-0.0067792623143246,0.0095378774438588,0.0075406155801085,-0.0081623686902479,0.0057326469874431,0.0044824022946212,0.0029835197846545,0.0042248860799369,0.0077919703025171,-0.0061461552718596
B3GNT3_B3GNT4,-0.0062767344216572,0.003743636357481,0.002457033940032,-0.0069550220979436,0.0017834982248565,0.0040873126951449,-0.0007325866778421,-0.0063012613410328,-0.0030322257113966,0.0047210634720742,0.012969939221238
B3GNT3_B3GNT6,-0.0045272213222892,-0.002139881641174,0.0058660858522172,0.0042170990562675,0.0092612315084902,0.0053421126967222,0.0043292613702023,0.0031608143125559,-0.0001946194566331,-0.0058204540059885,0.0032597252546396
B3GNT3_B3GNT7,-0.0082470227301553,-0.0007884253172982,-0.0077814303757505,-0.0033873543645037,-7.66796832183107e-05,-0.0033963509013908,-0.0050535440610898,-0.001727467323549,-0.0005139787972713,0.0011098930988803,-0.0018374241987069
B3GNT3_B3GNT8,-0.0017564581115985,0.0006248081963418,-0.0035258889500392,0.0026768754954676,0.0028362933064811,0.0144835730799449,-8.13623639442127e-05,-0.0007532055310967,0.0024081498895915,0.0053002997591262,0.008815930133604
B3GNT3_B3GNT9,-0.0043465205480607,0.0054318584449476,-0.003877995422217,0.0050195661020967,0.0021713447528679,0.0097307637363987,-0.0001480519928339,0.0035847195975048,0.005623989849988,0.0080072792816953,0.013735380823716
B3GNT4_B3GNT6,-0.0039513102300959,0.004216657906309,-0.0065567881782121,0.0022999261287314,0.0026326257296426,-0.0066333991424297,0.0023832867837073,-0.0009747473547906,-0.0028244192739105,-0.0056466318531612,-0.0083038143985603
B3GNT4_B3GNT7,-0.000620903498145,-0.008984864080605,-0.0038674898459919,-0.0101262732031915,-0.0034054974733511,-0.0033009423863026,-0.0009526614859033,-0.0011314011969668,-0.0047376396732833,-0.0045785275022172,-0.0102223253845706
B3GNT4_B3GNT8,0.0002302459719605,0.0064963844672525,-0.0113730321932776,0.0004046856616163,-0.0004081076060756,-0.0168770741511869,-0.0037376594033209,-0.004142741892758,-0.0040613149017516,-0.0056309343451156,0.0013906351100366
B3GNT4_B3GNT9,-0.0072597900265457,-0.0019299314339373,-0.0082842570989855,-0.0041186741888387,-0.0040164975221956,0.0126279663071094,0.0001440156245334,-0.0038803841344916,-0.0011394548404555,-0.0067281779576558,0.0055607679224492
B3GNT6_B3GNT7,0.0002864090487427,-0.0099843509073263,0.004025963229003,0.0016641795656463,0.0037871857931042,-0.0148217187948778,-0.0025355777826703,0.0030371846606864,-0.0004402157972223,0.003261031266788,-0.0025442183662365
B3GNT6_B3GNT8,-0.0038972114354819,0.0026214921505561,-0.0103156679586749,-0.004873009587692,-0.0017583884411726,-0.0041228730935285,-0.0006253310408591,-0.0025772616516271,-0.0006600241335545,-0.0032602262728848,0.0104788992697829
B3GNT6_B3GNT9,0.0031783492973648,-0.0060546711209385,0.0145496924303694,0.0020389452366081,0.0054765626696391,0.0050301597463158,0.0021762792332265,0.0042634713212656,0.006292855064125,0.0015237244896275,0.0013149536558619
B3GNT7_B3GNT8,0.0019123275967783,0.0027473061196595,-0.014516260424104,-0.0057535721307027,-0.0149833696876057,-0.0154336128184426,-0.002043482216948,-0.0040508901291988,-0.0012261525414011,0.0018883926621722,0.0086894446764936
B3GNT7_B3GNT9,-0.0019057368635089,0.0009345216832167,0.0016676369409657,-0.0049579291571095,-0.0004476643904448,0.0006527473593604,-0.0004878859968749,0.0007107982816059,0.0021194623711214,-0.0012154841612924,0.0020632616753573
B4GALNT3_B4GALNT4,6.00182934141514e-05,0.0002542306046008,-2.91975403249145e-05,-5.53336720405775e-06,5.53650917104141e-06,-6.57579419953903e-05,-8.031942922683e-06,-1.05654340410818e-05,1.38382807729957e-05,2.3018418657217e-05,0.0003717896652088
BACE1_BACE2,2.36187382418495e-05,4.410993198075e-05,3.11912039330169e-05,2.57036358258538e-05,1.40775646139155e-06,1.49215285844612e-05,1.15357458752428e-05,5.09100343267263e-06,5.73390892920664e-06,1.18207049696093e-05,-2.96880498297999e-05
BACH1_BACH2,3.55652756492794e-06,-7.03610320257743e-05,0.0001083577147162,5.61414472570311e-06,2.9664617392106e-05,-1.22576078163999e-05,1.50080254093621e-05,-2.08952222450348e-06,1.4337132088035e-05,5.25700946615928e-05,-0.0001463198900758
BAD_BAK1,0.0028566456834758,-0.0072665007928308,-0.0053365828549967,-0.0047592810501183,0.0054868422350425,0.0085701946643786,0.0050799976865796,0.0044128767869591,0.0012220902059589,-0.0055391628254364,-0.0134191440476559
BAD_BAX,0.0101522990387483,0.0153480034236202,0.0153928260596555,0.0077281464341562,0.0074445271533398,0.003640993604246,0.0124809438534173,0.0033012821884894,-0.000110793936352,0.0128471665036553,0.001619841212453
BAD_BBC3,0.0033860358231744,0.0220702445962071,0.0082254750376785,0.0003534924022198,0.0051891502416244,0.0068589925255846,0.0001004307937944,0.0005820319755041,0.0016596205205621,0.0079798524981338,0.0073187558060305
BAD_BCL2L11,0.005659460984747,0.0089145436300465,-0.006364649594743,0.0047976591816895,0.0071376532851167,0.0091083955330757,0.0017830020246811,-0.0005137366346086,0.0012518839174482,0.0134985174329264,0.0191127129259933
BAD_BCL2L12,0.0066463360671129,0.0085389199064748,0.0090731444572762,0.0050067908242842,-0.002526627487997,0.0180042209077463,0.0090051806356636,0.0090134848577463,0.0073893305018933,0.0203264250055379,0.0041449506033903
BAD_BCL2L13,0.0007986728954714,0.0072180480948214,0.0022267921221887,-0.0011321746383363,0.0028641281011574,-0.004810484347792,-0.0045206947104374,0.0014613943483193,4.66078401718675e-05,-0.0027342790764331,0.0011064961695136
BAD_BCL2L14,-0.0018018366416593,0.0082658124993454,0.0052580343178712,0.0054899453545298,-0.000887672569229,0.01086441453896,0.0008209600783484,0.0022764986778803,0.0016081230465403,0.001737985409571,-0.0005560321888462
BAD_BID,-0.0020029871469851,0.0091234400480252,0.0081599271697117,0.00760317701573,0.0055231306470924,-0.0097852850985842,0.0083995539165295,-0.0001039258193525,-0.0040517514250613,0.0031556524741214,-0.0100453356121798
BAD_BIK,0.0096710716150172,0.0076877369749164,-0.0005921149106529,0.008863464282274,0.0093165024278337,0.0030576278519845,0.0037332182410077,0.0013750580500009,0.0056212686028987,0.0106800262829216,-0.0030881814552145
BAD_BMF,0.0127850083533632,-0.0057410162214588,0.008366829326845,0.0112133364953754,0.0129983936102189,0.0105919833508252,0.0113506517804294,0.0026421060413017,0.0040324203354027,0.0184519713144659,-0.0010576601384577
BAD_BNIP3,0.0054020387436564,0.0087685829771914,-0.0029197315722858,0.0119151762955807,0.0138265734780723,0.001128678227427,0.004142742639774,0.0087753173714423,0.0036834929136361,4.43942575144373e-06,0.0040236349692329
BAD_BNIP3L,0.0056732498287187,0.0058952965813684,-0.0050899441696458,0.0042776077565705,0.0050646645180189,-0.0006918634434962,0.0132259901220128,0.0049599918539491,0.0030627239461223,0.0054746554369671,0.0134603331385113
BAD_BOK,0.0073624027813656,0.0060298072466898,-0.0070419173238619,0.0036931300186339,-0.0030520827965148,0.0048823075838132,0.005857414153252,0.0069756354818313,0.002580742662319,0.0057666557190513,-0.0099036008852847
BAD_HRK,0.0001978603861217,-0.0012526768404752,-0.0026385272075789,0.0114806168899585,0.0015453043303588,0.0127173294383362,0.0067065470242696,0.0013084389142551,0.0005498544358196,0.0109976010061139,0.0042889358693357
BAD_PMAIP1,0.003342371724174,0.0059404743377195,0.0060003364607534,-0.0011970214076393,0.0114038759895111,0.0016196229879118,0.007337994421392,0.0056930706741546,0.0030027096113113,0.0062380390389945,0.0029960226363879
BAK1_BAX,0.0003907203188974,-0.0155738043928148,-0.0170582172786489,-0.0095501070729437,-0.0058080151552427,-0.0006724418376458,0.0027951936004388,-0.0014021068995149,-0.0015102084316431,-0.0002977753954308,-0.0077671793997397
BAK1_BBC3,-0.0053519143780953,-0.0048893694911535,-0.0155453283095943,-0.0066520544492332,-0.0011871803863575,-0.009441083965059,-0.0127748521341628,-0.0068741384446339,-0.0081402077907363,-0.0069312531773369,-0.0017834761089602
BAK1_BCL2L11,-0.00175001802032,-0.0047228893418434,-0.0052109193311949,0.0014977181869258,-0.0018739864319488,-0.0011532237194978,0.0060640132959417,-0.0054571244342627,-0.0038895817425562,0.0007207580740825,0.0007200581545604
BAK1_BCL2L12,0.0038576177376684,-0.0095264980309925,0.0059743905669756,-0.0059272806127287,0.0030240035483734,-0.0011196011138292,0.0011423485928045,-0.005391747570963,0.0041692634765144,0.0023236760880459,0.022929309867844
BAK1_BCL2L13,-0.0076821065499219,0.0060639661724005,-0.0057590316300654,-0.0043221366905201,0.0024816878652467,-0.0033802643281868,-0.000825412882859,-0.0014778915093964,-0.0044753204325777,-0.0028301969567665,0.015239405434728
BAK1_BCL2L14,-0.007364695388288,-0.0013112431245687,-0.0049340452684027,-0.004627158104432,0.0011119589342295,-0.005150833163546,-0.0027074835600655,-0.0005102077464982,-0.0010900121926037,-0.0058608428481523,0.0027038923791257
BAK1_BID,-0.010256401610387,-0.0038334947168354,-0.0087109860008757,-0.0100533542273904,-0.0085099902740109,-0.010356618736031,-0.0039836861282839,-0.006979305003053,-0.0077775152840437,-0.0037651810462198,-0.0009894215725321
BAK1_BIK,0.0013189835916829,0.0081558053490242,-0.0060647790438576,-0.0083988214040616,0.0045410840115123,-0.0040824000100452,0.0004206407342902,-0.0069262234027602,-0.0035273447091664,-0.0011230894111854,-0.0037686224987802
BAK1_BMF,-0.0002655086703545,0.0036350056499677,-0.0053988808127741,0.0026545467797591,0.0035329401186525,-0.0038034075523757,0.0037667825821994,0.0003239935784478,0.0020445164799195,-0.0007966620640538,0.0041274967990125
BAK1_BNIP3,-0.0125740670976446,-0.0161853197908868,-0.0073398831956378,-0.0080883701005155,-0.0084832305061271,-0.0079358125767926,-0.0056333948996165,-0.0049469145827947,-0.0042378919719105,0.0008608569052921,0.0042503817133925
BAK1_BNIP3L,0.0063302979017515,-0.0061162053239452,-4.44494546445932e-05,-0.0008569944798481,0.0021245377142144,-0.0007485355290784,0.0002069478203149,0.0020425236691875,-0.0039943323948024,-0.0003942589887804,0.0114455227148639
BAK1_BOK,-0.0021084429775811,-0.017093551403568,0.0020052667380532,-0.0051237642911711,-0.00158068261385,0.0008415632808687,-0.0030484705688118,0.0027651356319845,-0.0065873269772947,-0.0042079344389698,0.0045417321082074
BAK1_HRK,0.0018981954410857,-0.0005739625810712,0.0016832710044642,-0.0043244385858228,-0.0020526007385453,-0.0032328746894727,0.000961447162973,-0.0031726473709088,-0.0021462246521109,0.0053794074946342,0.0121373556677804
BAK1_PMAIP1,-0.0051340188142131,-0.0054470647897466,-0.0078401226633025,-0.0091424237016225,-0.0009505414203567,-0.0026015360297455,-0.0023833988592191,-0.001833942681113,-0.0022335811024617,0.0022400308880113,0.0024381770331545
BAP1_UCHL5,-0.0002309834856731,-0.0007996137959228,0.0004318473155478,-5.12428893027325e-05,4.56304564047606e-05,-1.07103404717683e-06,-0.0002099600545051,-0.000139954195548,-6.27240184938886e-05,0.0002686156790341,0.000373476098753
BAX_BBC3,-0.0007370617015821,0.0003995910793264,0.0012118751387601,-0.0071277417671877,0.0068492930176585,0.013276344251969,-0.0010052377900879,-0.0042682195878995,-0.001004845586182,-0.0011358820179078,-0.0061222694288896
BAX_BCL2L11,-0.0030503310491112,-0.0081243784537052,0.0023388288586868,0.0009695759324381,-0.0001965083886856,-0.0009037959144758,-0.0002902916466898,-1.01431296993804e-05,-0.0020510320483895,0.0010274465063976,-0.0029241437728202
BAX_BCL2L12,0.0124097422054113,0.007304596778481,0.0266969447421335,0.0013046457182673,0.0041301510310142,0.0061735691319774,0.0103108709321724,-0.0001842961571587,0.0091127643751314,0.0054130195785009,-0.00715347672576
BAX_BCL2L13,-0.0014018837766363,0.0112947806114153,0.0084443846393627,-0.0005423590503529,-0.0032727267161188,-0.0030853295481021,-0.0027348799951925,0.0015225634601847,0.0015820630837338,-0.0017749103666152,-0.0130791026672202
BAX_BCL2L14,0.0027694788405189,0.0210717256613692,0.0008965627370212,-0.002485631515976,0.002629229364751,0.0066492394866092,-0.0104718945750745,0.0007226033328215,-0.0019902178968408,0.00188257898998,-0.0022608989340704
BAX_BID,-0.0084923387689446,0.0152878030524174,-0.0079334805564476,-0.0065225812887929,0.0053505785812674,0.0025265282152783,-0.0036116952679516,0.0023957967116351,0.0029998469588904,-0.0052625428277783,-0.0016695686278832
BAX_BIK,0.0074504742585815,0.0102432774299401,0.0073172462171826,-0.0032290670645895,-0.0004414685405216,-0.0022631997226879,0.000883020907814,-0.0022593171023669,0.0019946378905828,0.0111609713151887,-0.016527935602506
BAX_BMF,0.0061789116866809,0.0066996342558556,0.0137704458403949,0.0084059583257287,0.0130145504061699,0.0107365966786467,0.009402067100434,0.0047343048716284,0.0106542368246681,0.0072727180319909,-0.0046064608193418
BAX_BNIP3,-0.003926840382691,-0.0002402048739948,0.0073268931528378,0.0028591016285736,-0.0083317897325842,-0.0049093148548623,-0.0025823650407276,0.0008817474146837,-0.0005812815055425,-0.0004912270707145,-0.004970143144394
BAX_BNIP3L,0.0069909693490111,-0.0122832431343728,0.0081267173889656,-0.0038065201292768,0.0030077739434591,-0.003634513315099,-0.0013452255583573,-0.0052595700039816,-3.12427467214108e-05,8.28922010601677e-05,-0.0202152398270555
BAX_BOK,0.0044028477681667,-0.0003633899037864,-0.0022315230374093,0.000883433482316,0.0015844221840652,0.0026908073925192,-0.0013354835955589,0.007356861351883,0.0031948111743935,0.0086206684472938,-0.0091297060204793
BAX_HRK,-0.000145203064243,-0.0019179428653246,0.0068837737808648,-0.0054366693459838,-0.0061028103182341,-0.0009138219055605,0.0023601110585606,-0.0053628005665228,-0.0028752134717961,0.0064538963527665,-0.0051835433619965
BAX_PMAIP1,0.0003407236713206,-0.0125482800775219,0.0026325785212554,-0.0086809055223245,0.0016641172628534,-0.0101594832423424,0.0036622338742239,-0.0004024984306363,0.0013648172804704,0.0065399628402675,-0.0098252729558457
BAZ2A_BAZ2B,5.55874569842549e-06,8.77439665524288e-05,-1.16250892585285e-05,4.94377681411951e-06,-1.08512573263261e-05,-1.03092711383757e-05,-8.77114689882105e-06,1.74680818299121e-06,-1.18694033675099e-05,9.8109710495191e-06,0.0001656070109795
BBC3_BCL2L11,-0.0046379066559678,0.0045618797626942,0.0014879426595644,0.0006659164931648,0.0006822916777658,-0.0071585766041787,0.0039262990223762,0.000717637446679,0.0002665580283368,0.0036088841185367,0.0056321770821358
BBC3_BCL2L12,0.0083038872142285,0.0153708873891791,0.0107628955365077,0.0080663529756894,0.0014893880221562,0.0093812056626371,0.0040867975903883,0.0023045010176159,0.004083037084801,0.0094637495292875,0.0063423987335767
BBC3_BCL2L13,-0.0094212369200483,-0.0046127118498888,0.0046863568858228,-0.003289513055129,-0.0070659283378054,-0.0032701096951722,-0.0060352103318368,0.0004783472024055,0.0014410753098794,-0.0040985791350392,-0.0039835631061611
BBC3_BCL2L14,-0.0082349726878356,0.0035105469678433,-0.0019915455304752,-0.005176803856354,-0.0122716028904623,0.0113645500812327,-0.0153604024075299,-0.0024867187140613,-0.0033689011538411,0.0020205437710185,-0.0100849058628086
BBC3_BID,-0.0026692285326222,-0.0048989079140358,0.0008405588560097,-0.0008390420344096,-0.0042308015536306,-0.002642626400278,-0.0009162059896972,-0.0062041676185357,-0.0050531186561826,-0.008083572961129,-0.0022569259434776
BBC3_BIK,-0.0062638785796091,-0.0115454865323564,0.0103001728127756,-0.0043061378894069,-0.0025796401092236,-0.0026898489656084,-0.0024074394872054,-0.0025583192871852,-0.0016679356864928,-0.0066545160174197,0.0101116746212546
BBC3_BMF,-0.0044568454517996,-0.0024203762041529,0.0001250106779946,0.006478690030547,0.0016081303182695,0.0029532119284166,-0.0030973258859909,0.0014214539302967,0.0050526408226478,0.0034399435665261,-0.0093343265433018
BBC3_BNIP3,-0.0021226479176912,-0.0013372196028317,0.0033502387593872,0.0091041390911416,-0.0045680932766171,0.0112375457263935,0.002178344533146,0.0009090873377362,0.0012924442964025,0.0039998343123587,0.0007573562424987
BBC3_BNIP3L,0.0007120894983069,-0.0102672503392313,-0.0069599136810733,-0.001664509874723,-0.0050864614606264,0.0098187136514322,-0.0030506661758998,-0.0011738242542705,-0.001470281435516,-0.0003901897277319,0.0025003795122597
BBC3_BOK,0.0038279285117339,-0.0123326790094695,-0.0062174416683204,-0.0083188534457467,-0.0090244694000727,-0.0064024903361438,-0.0057929931710062,-0.0018122685607499,0.0004169277287574,-0.0043863745847857,-0.0025448560719493
BBC3_HRK,-0.0057091452744219,-0.0126769218150507,0.0039674429160414,0.0006464350567457,-0.0076656047113081,-0.0009764084649677,-0.0020575445685379,-0.002689848604864,-0.004259222705831,-0.0052094267326806,-0.0280736128265321
BBC3_PMAIP1,-0.0102461187621993,0.0011362000724897,0.0001863178716084,-0.0146139675956503,-0.0070665138336491,-0.0086450212461373,-0.00537961665178,-0.0002275573698732,0.0014107414800188,0.0071947787672578,-0.0028931465157447
BCAT1_BCAT2,1.90812952331083e-05,0.0001902904718456,-5.25178359700143e-06,8.37461977714168e-06,1.95392814299663e-05,9.48449561194828e-05,1.02365503224572e-06,1.97639233363624e-06,1.29020641857214e-05,4.27457393412448e-05,0.000290508926963
BCHE_CES1,0.0017908580617633,-0.0021600026762796,-0.0015493648004344,0.0028187283868794,0.0100109789686532,-0.0009198712638203,0.0001848741376585,0.0030438410953884,0.0014610040414979,-0.0027241274313498,-0.0019972170689893
BCHE_CES2,-0.0033693759477684,-0.006055663097313,0.0071264342187746,0.0026556430716802,-0.0019227530533697,-0.0150032035085018,-0.0050710957375007,-0.0024873934163997,0.0020076937608417,0.0016036852473749,-0.0158059881858752
BCHE_CES4A,-0.0048254971233013,-0.0028136813449045,0.0024332677239785,-0.0027569348089861,-0.0025033769093388,-0.0129127432454022,0.0035557249150371,-0.0009298027782955,-0.0027525178331868,-0.0036196638893506,-0.0010899356513672
